样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent,传输磁能指标_f×B_m,Pareto最优,Pareto序号,对数损耗归一化代价,对数传输磁能归一化代价,等权理想点距离
224,25,199500.0,材料1,正弦波,0.137121147,584646.126,562065.2801820575,-3.862310004931517,27355.6688265,False,,,,
225,25,199500.0,材料1,正弦波,0.1550460585,778826.1991,777787.8699493441,-0.1333197511660196,30931.68867075,False,,,,
226,25,223850.0,材料1,正弦波,0.012880902,1741.014541,1730.3330645723113,-0.6135202306554843,2883.3899127,False,,,,
227,25,223850.0,材料1,正弦波,0.0123379605,1568.169639,1759.75374292504,12.217052234681091,2761.852457925,False,,,,
228,25,223850.0,材料1,正弦波,0.0138385435,2071.805286,2091.2844524345824,0.9402025647009846,3097.757962475,False,,,,
229,25,223850.0,材料1,正弦波,0.0175145485,3794.890527,3625.6109292302135,-4.460724138559228,3920.6316817250004,False,,,,
230,25,223850.0,材料1,正弦波,0.027604383,12211.32658,12082.87254662001,-1.0519252968827772,6179.2411345499995,False,,,,
231,25,223850.0,材料1,正弦波,0.0308131455,16267.93111,16412.57486971426,0.8891343265238318,6897.522620175,False,,,,
232,25,223850.0,材料1,正弦波,0.034950774,22632.85134,21726.21009730443,-4.005863994225184,7823.7307599,False,,,,
233,25,223850.0,材料1,正弦波,0.044258588,41569.50494,40756.33865270084,-1.9561606241711431,9907.2849238,False,,,,
234,25,223850.0,材料1,正弦波,0.0497148669999999,56012.09577,53577.769842929825,-4.3460718503841385,11128.672977949976,False,,,,
235,25,223850.0,材料1,正弦波,0.061837243,98906.6499,97416.038445134,-1.5070892163197178,13842.26684555,False,,,,
236,25,223850.0,材料1,正弦波,0.0879805724999999,237281.9938,222934.78357180615,-6.046480813157194,19694.451154124978,False,,,,
237,25,223850.0,材料1,正弦波,0.0988434775,314961.8538,307949.21975251805,-2.226502658298086,22126.112438375,False,,,,
238,25,223850.0,材料1,正弦波,0.1232301235,544722.457,599935.668068591,10.136026220154712,27585.063145475,False,,,,
239,25,223850.0,材料1,正弦波,0.1380034805,709348.3739,657973.6490985939,-7.24252379954686,30892.079109925,False,,,,
240,25,251170.0,材料1,正弦波,0.013060222,2262.910587,2373.777252469224,4.899295009981066,3280.33595974,False,,,,
241,25,251170.0,材料1,正弦波,0.012352814,1948.042054,2067.8528393057436,6.150318216166374,3102.65629238,False,,,,
242,25,251170.0,材料1,正弦波,0.0138988745,2592.256897,2537.0111530142867,-2.1311832191342215,3490.980308165,False,,,,
243,25,251170.0,材料1,正弦波,0.0175922765,4704.915331,4938.229838046707,4.958952300574506,4418.652088505,False,,,,
244,25,251170.0,材料1,正弦波,0.019594025,6166.926736,6404.917872298409,3.859152970135244,4921.43125925,False,,,,
245,25,251170.0,材料1,正弦波,0.0244874735,10941.64448,11476.836715741714,4.891332712555045,6150.518718994999,False,,,,
246,25,251170.0,材料1,正弦波,0.0276563474999999,14874.62098,16038.9584744635,7.827678406253414,6946.444801574975,False,,,,
247,25,251170.0,材料1,正弦波,0.034885413,27126.64693,27800.62030765003,2.484543627486335,8762.169183209999,False,,,,
248,25,251170.0,材料1,正弦波,0.039348111,37101.17357,38080.24926282773,2.6389345635670503,9883.06503987,False,,,,
249,25,251170.0,材料1,正弦波,0.044325901,50336.60598,47782.398726029016,-5.074254022978496,11133.33655417,False,,,,
250,25,251170.0,材料1,正弦波,0.0495336715,69303.99422,69519.67623710433,0.311211524720597,12441.372270655,False,,,,
251,25,251170.0,材料1,正弦波,0.0551412099999999,90837.14978,86072.78182885401,-5.244955354373066,13849.817715699975,False,,,,
252,25,251170.0,材料1,正弦波,0.062117206,120548.5034,135638.09835595128,12.517446944887812,15601.97863102,False,,,,
253,25,251170.0,材料1,正弦波,0.069716152,160968.1046,167199.02653176378,3.8709047032934945,17510.60589784,False,,,,
254,25,251170.0,材料1,正弦波,0.078540248,216823.809,223839.38298989987,3.235610527393631,19726.954090159998,False,,,,
255,25,251170.0,材料1,正弦波,0.0880263239999999,286943.8736,281765.1837977606,-1.804774479854731,22109.571799079975,False,,,,
256,25,251170.0,材料1,正弦波,0.0984746815,385325.0273,393225.2450617677,2.050273717522339,24733.885752355,False,,,,
257,25,281860.0,材料1,正弦波,0.013177977,2889.53144,3026.2390582153885,4.731134478169522,3714.34459722,False,,,,
258,25,281850.0,材料1,正弦波,0.0124242965,2480.678594,2887.519879914548,16.400402974354357,3501.787968525,False,,,,
259,25,281850.0,材料1,正弦波,0.013954087,3297.714089,3178.3883439500464,-3.6184381613913055,3932.95942095,False,,,,
260,25,281850.0,材料1,正弦波,0.015637817,4341.331734,5006.428860322261,15.320117583123652,4407.518721449999,False,,,,
261,25,281850.0,材料1,正弦波,0.0174089799999999,5670.629505,5904.068264733173,4.116628665782907,4906.721012999972,False,,,,
262,25,281860.0,材料1,正弦波,0.024626468,13623.67457,14667.344767950644,7.660709983845755,6941.216270479999,False,,,,
263,25,281860.0,材料1,正弦波,0.027719368,18325.83964,19338.55839790428,5.526179306370272,7812.98106448,False,,,,
264,25,281850.0,材料1,正弦波,0.031114646,24592.22803,27672.180257187792,12.524087786720942,8769.6629751,False,,,,
265,25,281850.0,材料1,正弦波,0.035101665,33679.40394,33370.11405482525,-0.9183353889687188,9893.404280249999,False,,,,
266,25,281860.0,材料1,正弦波,0.039417137,45459.87546,45959.56440075514,1.0991867788877028,11110.11423482,False,,,,
267,25,281850.0,材料1,正弦波,0.044073889,62572.44922,60289.851632756894,-3.647927507548358,12422.22561465,False,,,,
268,25,281850.0,材料1,正弦波,0.0490508835,82051.91465,85790.56700628868,4.556447429942662,13824.991514475001,False,,,,
269,25,281850.0,材料1,正弦波,0.0552529975,110783.9294,105323.9855298096,-4.928462006864328,15573.057345375,False,,,,
270,25,281850.0,材料1,正弦波,0.061963968,145390.1865,146274.1168070504,0.607971093737046,17464.5443808,False,,,,
271,25,281850.0,材料1,正弦波,0.069778201,196252.4584,181258.7002991307,-7.640035810562518,19666.985951849998,False,,,,
272,50,50020.0,材料1,正弦波,0.027987218,1095.616077,1122.1879819629808,2.425293450944938,1399.92064436,False,,,,
273,50,50020.0,材料1,正弦波,0.0349970135,1909.33587,1976.3903465354535,3.5119267169821424,1750.55061527,False,,,,
274,50,50020.0,材料1,正弦波,0.039646443,2623.160983,2267.956902123244,-13.541070608275207,1983.1150788600003,False,,,,
275,50,50020.0,材料1,正弦波,0.0445801885,3549.272659,3562.6339219511533,0.3764507332867912,2229.90102877,False,,,,
276,50,50030.0,材料1,正弦波,0.0497203294999999,4845.135951,4439.6498830236615,-8.368930656995278,2487.5080848849952,False,,,,
277,50,50020.0,材料1,正弦波,0.055461479,6351.403688,4956.43547135836,-21.963148386823818,2774.18317958,False,,,,
278,50,50020.0,材料1,正弦波,0.069985391,11029.67308,7264.955781953748,-34.13262814536886,3500.6692578199995,False,,,,
279,50,50020.0,材料1,正弦波,0.079506478,15113.44827,14536.539262565571,-3.8171898108758304,3976.9140295600005,False,,,,
280,50,50020.0,材料1,正弦波,0.0888382315,19940.16763,19808.944528946195,-0.6580842422627382,4443.68833963,False,,,,
281,50,50030.0,材料1,正弦波,0.0987537565,26026.23789,25408.18723456196,-2.374721456286669,4940.650437695,False,,,,
282,50,50020.0,材料1,正弦波,0.1105165625,34262.29336,36797.83709968012,7.400391191093675,5528.03845625,False,,,,
283,50,50030.0,材料1,正弦波,0.1243425215,45874.56082,45660.53465018264,-0.4665465259866793,6220.856350645,False,,,,
284,50,50020.0,材料1,正弦波,0.173944284,105597.3536,107331.62169100154,1.64234048664789,8700.69308568,False,,,,
285,50,50020.0,材料1,正弦波,0.1964880245,144536.8874,149720.04645537602,3.586045852109596,9828.33098549,False,,,,
286,50,50020.0,材料1,正弦波,0.218875574,189925.2011,183419.7454680455,-3.4252724726768804,10948.15621148,False,,,,
287,50,50030.0,材料1,正弦波,0.269986469,323386.9029,317069.07464039087,-1.9536438250756123,13507.423044070001,False,,,,
288,50,56320.0,材料1,正弦波,0.0245586984999999,978.4264497,1031.4353084815805,5.417766332649096,1383.1458995199944,False,,,,
289,50,56320.0,材料1,正弦波,0.0276876294999999,1322.360361,1205.3666636096395,-8.847338504754262,1559.3672934399945,False,,,,
290,50,56320.0,材料1,正弦波,0.035026579,2344.433168,2637.6419392847743,12.506595423016734,1972.6969292800002,False,,,,
291,50,56320.0,材料1,正弦波,0.0395484715,3171.45816,2965.4112023677567,-6.49691552709128,2227.36991488,False,,,,
292,50,56320.0,材料1,正弦波,0.043974818,4277.388038,3831.911753668071,-10.414680182727182,2476.66174976,False,,,,
293,50,56320.0,材料1,正弦波,0.055661208,7514.230322,9104.656899175274,21.165528723798325,3134.83923456,False,,,,
294,50,56320.0,材料1,正弦波,0.062590526,9956.432911,10860.868705919676,9.083934005324776,3525.0984243199996,False,,,,
295,50,56320.0,材料1,正弦波,0.0876355554999999,22401.88282,21542.4861790858,-3.836269691344621,4935.634485759994,False,,,,
296,50,56320.0,材料1,正弦波,0.1233433625,51530.81264,54074.47974424023,4.936206075403026,6946.698176,False,,,,
297,50,56320.0,材料1,正弦波,0.1390479375,69788.57213,69026.2134235927,-1.0923832987830857,7831.17984,False,,,,
298,50,56320.0,材料1,正弦波,0.218375746,220116.1066,220637.8740169263,0.2370419071033598,12298.922014720001,False,,,,
299,50,56310.0,材料1,正弦波,0.270006115,374065.9706,385077.0059820754,2.9436078786888213,15204.04433565,False,,,,
300,50,63020.0,材料1,正弦波,0.0216835165,805.9127383,886.7893220587866,10.035402087003671,1366.49520983,False,,,,
301,50,63020.0,材料1,正弦波,0.0248290254999999,1133.209213,1146.8246703893835,1.2014954726090314,1564.7251870099938,False,,,,
302,50,63020.0,材料1,正弦波,0.0278763545,1497.701442,1353.0711580348748,-9.656816766630666,1756.7678605899998,False,,,,
303,50,63020.0,材料1,正弦波,0.03528788,2659.779691,2602.7357056422625,-2.1446883571131723,2223.8421976,False,,,,
304,50,63030.0,材料1,正弦波,0.039173857,3616.413798,3513.8663131796343,-2.835612586067391,2469.12820671,False,,,,
305,50,63020.0,材料1,正弦波,0.062826405,11494.72838,10458.20497534363,-9.017380579952173,3959.3200431,False,,,,
306,50,63020.0,材料1,正弦波,0.0781868885,19243.53155,18821.042423413655,-2.1954864443077984,4927.33771327,False,,,,
307,50,63020.0,材料1,正弦波,0.0880534465,25703.58543,27842.642230386893,8.322017199554926,5549.128198429999,False,,,,
308,50,63020.0,材料1,正弦波,0.0986406125,33873.21869,32513.541830355625,-4.014017304017754,6216.33139975,False,,,,
309,50,63020.0,材料1,正弦波,0.1109793615,45187.74242,47603.25962875907,5.34551424655808,6993.91936173,False,,,,
310,50,63020.0,材料1,正弦波,0.1241411524999999,59602.37429,56871.10165589069,-4.582489651872067,7823.375430549993,False,,,,
311,50,63020.0,材料1,正弦波,0.1388663299999999,79323.33333,83316.1722081308,5.033624673234344,8751.356116599994,False,,,,
312,50,63020.0,材料1,正弦波,0.157511479,108629.5997,114614.93977891128,5.509861120211122,9926.37340658,False,,,,
313,50,63020.0,材料1,正弦波,0.196587128,191311.8669,201893.8707924292,5.531284631684916,12388.92080656,False,,,,
314,50,63020.0,材料1,正弦波,0.218086208,249461.3838,270470.8327839219,8.421924333092672,13743.79282816,False,,,,
315,50,63030.0,材料1,正弦波,0.2707138679999999,427142.3839,430729.654095086,0.839830073132193,17063.095100039995,False,,,,
316,50,70830.0,材料1,正弦波,0.0218955195,927.258475,955.6527566077608,3.062175474617348,1550.859646185,False,,,,
317,50,70830.0,材料1,正弦波,0.0247155365,1243.598131,1267.2634166632374,1.9029688991417,1750.601450295,False,,,,
318,50,70830.0,材料1,正弦波,0.0278790915,1716.460317,1570.8270827136332,-8.484509245218211,1974.676050945,False,,,,
319,50,70840.0,材料1,正弦波,0.034936074,3092.694422,3327.568587696948,7.594483438976753,2474.8714821599997,False,,,,
320,50,70840.0,材料1,正弦波,0.039103001,4083.403273,3960.456561417224,-3.010888304755886,2770.05659084,False,,,,
321,50,70840.0,材料1,正弦波,0.055689152,9807.160843,9676.136732533676,-1.33600450287143,3945.01952768,False,,,,
322,50,70840.0,材料1,正弦波,0.0697803284999999,16701.43194,16817.19977831445,0.6931611536684327,4943.238470939993,False,,,,
323,50,70840.0,材料1,正弦波,0.086994974,28733.10879,27825.68011836456,-3.158129105581687,6162.723958160001,False,,,,
324,50,70840.0,材料1,正弦波,0.1111011245,52609.57548,59975.49837337041,14.001106882473568,7870.40365958,False,,,,
325,50,70840.0,材料1,正弦波,0.2434707609999999,383820.4649,373647.95137687086,-2.650331197368409,17247.468709239994,False,,,,
326,50,70840.0,材料1,正弦波,0.2754231004999999,522759.9608,527848.3890491732,0.9733775787621904,19510.972439419995,False,,,,
327,50,79460.0,材料1,正弦波,0.0195815685,778.1715275,901.258782145795,15.817496566757248,1555.95143301,False,,,,
328,50,79460.0,材料1,正弦波,0.0220522525,1057.340411,1084.8278745428586,2.5996796544323777,1752.27198365,False,,,,
329,50,79470.0,材料1,正弦波,0.0247809349999999,1408.347747,1360.5568788176788,-3.3933996972071148,1969.340904449992,False,,,,
330,50,79470.0,材料1,正弦波,0.0279560025,1914.446848,1886.1608391555928,-1.4775029598736191,2221.663518675,False,,,,
331,50,79460.0,材料1,正弦波,0.031087905,2619.833509,2538.9235169873455,-3.0883638878082076,2470.2449312999997,False,,,,
332,50,79460.0,材料1,正弦波,0.0345981885,3358.272558,3108.778362381488,-7.429242007893991,2749.17205821,False,,,,
333,50,79460.0,材料1,正弦波,0.044174195,6196.269592,7091.68105887491,14.450815181298374,3510.0815347,False,,,,
334,50,79460.0,材料1,正弦波,0.0498270335,8411.541611,8900.49524756315,5.812889707681316,3959.25608191,False,,,,
335,50,79460.0,材料1,正弦波,0.062270163,14671.43686,15748.71817254069,7.342711711337387,4947.98715198,False,,,,
336,50,79460.0,材料1,正弦波,0.078293662,25213.52305,26287.47376799007,4.259423468352123,6221.21438252,False,,,,
337,50,79460.0,材料1,正弦波,0.0871774009999999,32922.90003,31127.61807061825,-5.452988520895338,6927.116283459993,False,,,,
338,50,79460.0,材料1,正弦波,0.1105099569999999,59518.79178,61543.67672092771,3.402093490762238,8781.121183219992,False,,,,
339,50,79460.0,材料1,正弦波,0.125017354,81770.16356,87513.67903135595,7.023974541938589,9933.87894884,False,,,,
340,50,79460.0,材料1,正弦波,0.1400682745,109005.8457,106406.7144389828,-2.384396216850967,11129.82509177,False,,,,
341,50,79460.0,材料1,正弦波,0.1742215755,191579.1859,177007.87190573744,-7.605896186378236,13843.64638923,False,,,,
342,50,79460.0,材料1,正弦波,0.195179427,255525.1192,249998.9277049539,-2.162680331525731,15508.95726942,False,,,,
343,50,79460.0,材料1,正弦波,0.2188680345,341579.3928,335027.2766848175,-1.9181824938188905,17391.25402137,False,,,,
344,50,89080.0,材料1,正弦波,0.019572113,869.3314017,975.3476639687556,12.195149290758163,1743.48382604,False,,,,
345,50,89080.0,材料1,正弦波,0.0221235625,1209.671781,1289.1495470139623,6.570192614418134,1970.7669475,False,,,,
346,50,89080.0,材料1,正弦波,0.027676541,2211.8587,2118.8930535672375,-4.203055395571276,2465.42627228,False,,,,
347,50,89080.0,材料1,正弦波,0.0310040365,2968.048897,3004.500586683898,1.2281364272920774,2761.83957142,False,,,,
348,50,89080.0,材料1,正弦波,0.0349740665,3953.386891,4317.4152113028895,9.208011518721085,3115.48984382,False,,,,
349,50,89080.0,材料1,正弦波,0.0441547325,7125.09244,7108.715510777211,-0.2298486561500517,3933.3035711,False,,,,
350,50,89080.0,材料1,正弦波,0.0497455265,9613.206009,9803.046541545466,1.9747889764115631,4431.33150062,False,,,,
351,50,89080.0,材料1,正弦波,0.055253222,12510.94661,12263.82159036042,-1.975270355978134,4921.95701576,False,,,,
352,50,89090.0,材料1,正弦波,0.069688953,21709.11751,22598.79864876977,4.098191178706143,6208.58882277,False,,,,
353,50,89080.0,材料1,正弦波,0.0784791385,29302.81562,33726.962938448356,15.098028038741605,6990.92165758,False,,,,
354,50,89080.0,材料1,正弦波,0.0988845784999999,52515.80528,57251.30611801045,9.01728691536204,8808.63825277999,False,,,,
355,50,89080.0,材料1,正弦波,0.1114241155,71214.73311,69717.78630034266,-2.1020184227119403,9925.66020874,False,,,,
356,50,89090.0,材料1,正弦波,0.1251162715,95692.06829,105490.9134828168,10.239976382494811,11146.608627934998,False,,,,
357,50,89090.0,材料1,正弦波,0.1540881895,164004.0721,167995.59266477925,2.433793572116592,13727.716802555,False,,,,
358,50,89080.0,材料1,正弦波,0.173895841,222966.1134,216141.6186254448,-3.060776667130623,15490.64151628,False,,,,
359,50,89090.0,材料1,正弦波,0.1950362065,299341.3213,307678.1065804223,2.7850432557111544,17375.775637085,False,,,,
360,50,99950.0,材料1,正弦波,0.0196216655,993.1452072,1069.0272428995222,7.640578150042978,1961.185466725,False,,,,
361,50,99950.0,材料1,正弦波,0.022070757,1358.636001,1211.236303590341,-10.8490940399907,2205.97216215,False,,,,
362,50,99960.0,材料1,正弦波,0.0247222689999999,1896.952399,1979.0079346284483,4.325650747573044,2471.23800923999,False,,,,
363,50,99950.0,材料1,正弦波,0.0276792085,2514.323963,2506.316163248117,-0.3184871905817685,2766.536889575,False,,,,
364,50,99950.0,材料1,正弦波,0.034955729,4450.983841,3986.890953160138,-10.426748431771315,3493.82511355,False,,,,
365,50,99950.0,材料1,正弦波,0.0392812669999999,6016.132491,5986.901971231643,-0.4858689500619448,3926.16263664999,False,,,,
366,50,99950.0,材料1,正弦波,0.0443230425,8213.583988,7836.270584293739,-4.593773001621627,4430.088097875,False,,,,
367,50,99950.0,材料1,正弦波,0.049208666,10691.6548,10238.45726999373,-4.2387968792844815,4918.4061667,False,,,,
368,50,99950.0,材料1,正弦波,0.0551327185,14180.43445,14239.892652132085,0.4192974646985086,5510.515214075,False,,,,
369,50,99950.0,材料1,正弦波,0.0621528135,19258.68453,20690.265825981936,7.433432401636302,6212.173709325,False,,,,
