eventid,iyear,imonth,iday,country_txt,provstate,city,attacktype1,targtype1,weaptype1,claimed,gname,危害得分,受害者死亡,受害者受伤,线索组,嫌疑人代号,分组状态,组内高分关联数
201501060030,2015,1,6,India,Telangana,Tekulagudem,7,1,8,0,Maoists,0.6875862746394845,0.0,0.0,G0022,,重复作案候选组,17
201501060031,2015,1,6,India,Chhattisgarh,Pakhanjore,7,2,5,0,Maoists,0.6859018950069776,0.0,0.0,G0022,,重复作案候选组,23
201501060032,2015,1,6,Sudan,South Darfur,Burumburum,2,7,5,0,Unknown,0.2152618038586506,0.0,,G0023,,重复作案候选组,14
201501060033,2015,1,6,Sudan,West Darfur,Habeila district,2,7,5,0,Unknown,0.7135061159216255,0.0,0.0,G0023,,重复作案候选组,15
201501060034,2015,1,6,Philippines,Maguindanao,Guindulungan,1,2,6,0,Unknown,0.6657557366482947,0.0,1.0,G0008,,重复作案候选组,22
201501060037,2015,1,6,Afghanistan,Ghazni,Giro district,3,19,6,0,Taliban,0.750228875655671,3.0,2.0,G0002,2.0,重复作案候选组,28
201501060038,2015,1,6,Afghanistan,Wardak,Dasht Top,7,16,8,0,Unknown,0.7081197962156793,0.0,0.0,G0002,2.0,重复作案候选组,32
201501060039,2015,1,6,Afghanistan,Wardak,Dasht Top,9,8,13,0,Unknown,0.6684833985620747,0.0,0.0,G0002,2.0,重复作案候选组,33
201501060045,2015,1,6,Nigeria,Rivers,Khana district,2,14,5,0,Unknown,0.7228559358584368,0.0,,G0015,,重复作案候选组,21
201501060068,2015,1,6,Libya,Tripoli,Tripoli,6,14,13,0,Ansar al-Sharia (Libya),0.1446069673658777,0.0,0.0,G0010,,重复作案候选组,70
201501070004,2015,1,7,Yemen,Amanat Al Asimah,Sanaa,3,3,6,0,Al-Qaida in the Arabian Peninsula (AQAP),0.8411569622312441,37.0,66.0,G0006,,重复作案候选组,64
201501070005,2015,1,7,France,Languedoc-Roussillon,Port-la-Nouvelle,2,15,5,0,Unknown,0.6837501454903773,0.0,0.0,G0026,,重复作案候选组,7
201501070006,2015,1,7,Syria,Daraa,Nawah,3,15,6,0,Al-Nusrah Front,0.7610136691688678,0.0,0.0,G0007,,重复作案候选组,7
201501070009,2015,1,7,Iraq,Nineveh,Zummar,3,4,6,0,Islamic State of Iraq and the Levant (ISIL),0.8200796001437656,,,G0004,4.0,重复作案候选组,21
201501070010,2015,1,7,Iraq,Babil,Mahmudiyah,3,14,6,0,Unknown,0.5096710430525975,1.0,5.0,G0001,1.0,重复作案候选组,70
201501070011,2015,1,7,Iraq,Saladin,Dhuluiya,3,14,6,0,Islamic State of Iraq and the Levant (ISIL),0.7626578306772035,2.0,0.0,G0001,1.0,重复作案候选组,40
201501070012,2015,1,7,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.7253282634202396,5.0,10.0,G0001,1.0,重复作案候选组,760
201501070013,2015,1,7,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.5255796761704256,1.0,6.0,G0001,1.0,重复作案候选组,683
201501070014,2015,1,7,Iraq,Saladin,Tarmiyah,2,4,5,0,Unknown,0.6444109305795157,3.0,9.0,G0001,1.0,重复作案候选组,44
201501070015,2015,1,7,Philippines,Lanao del Sur,Bubong,2,2,5,0,Unknown,0.2542038512408258,1.0,0.0,G0008,,重复作案候选组,18
201501070016,2015,1,7,Mali,Gao,Djoura,2,2,5,0,Azawad National Liberation Movement (MNLA),0.7116282104114519,1.0,0.0,G0032,,重复作案候选组,21
201501070022,2015,1,7,Somalia,Hiiraan,Beledweyne district,6,14,5,0,Al-Shabaab,0.3517534673093462,2.0,0.0,G0017,,重复作案候选组,24
201501070023,2015,1,7,Somalia,Bay,Goof Gaduud,7,1,8,0,Al-Shabaab,0.7000762291577053,0.0,0.0,G0017,,重复作案候选组,20
201501070024,2015,1,7,Somalia,Banaadir,Mogadishu,3,8,6,0,Muslim extremists,0.7445931750966127,0.0,1.0,G0017,,重复作案候选组,31
201501070026,2015,1,7,Afghanistan,Ghazni,Andar district,3,3,6,0,Unknown,0.7431291506233146,1.0,2.0,G0002,2.0,重复作案候选组,30
201501070027,2015,1,7,Afghanistan,Ghazni,Gelan district,1,17,6,0,Unknown,0.3204317558523772,0.0,3.0,G0002,2.0,重复作案候选组,36
201501070028,2015,1,7,Afghanistan,Uruzgan,Tarin Kot,2,3,5,0,Taliban,0.7074292555835123,2.0,0.0,G0002,2.0,重复作案候选组,27
201501070030,2015,1,7,Philippines,Basilan,Lukketun,3,1,6,0,Unknown,0.2702727232101121,0.0,1.0,G0008,,重复作案候选组,22
201501070034,2015,1,7,Afghanistan,Uruzgan,Khas Uruzgan district,3,4,6,0,Unknown,0.3758680843416444,0.0,3.0,G0002,2.0,重复作案候选组,27
201501070040,2015,1,7,Libya,Zawiya,Zawiya,7,2,8,0,Muslim extremists,0.6943166352068977,0.0,0.0,G0010,,重复作案候选组,16
201501070041,2015,1,7,Bangladesh,Dhaka,Dhaka,3,22,6,0,Unknown,0.2338356072673557,0.0,0.0,G0019,,重复作案候选组,223
201501070044,2015,1,7,Nigeria,Gombe,Gombe,1,14,13,0,Unknown,0.6562713562537752,0.0,1.0,G0005,5.0,重复作案候选组,24
201501070045,2015,1,7,Egypt,North Sinai,Unknown,6,14,5,0,Sinai Province of the Islamic State,0.2268465821156295,1.0,0.0,G0011,,重复作案候选组,35
201501070056,2015,1,7,Nigeria,Borno,Baga,6,14,6,0,Boko Haram,0.8277556613948032,7.0,,G0005,5.0,重复作案候选组,33
201501070057,2015,1,7,Nigeria,Yobe,Bujimirum,6,14,5,0,Boko Haram,0.7263562599482564,25.0,,G0005,5.0,重复作案候选组,38
201501070058,2015,1,7,Nigeria,Borno,Doron Baga,2,14,6,0,Boko Haram,0.824237919875076,7.0,,G0005,5.0,重复作案候选组,33
201501070059,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915661991964911,7.0,,G0005,5.0,重复作案候选组,39
201501070060,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915661991964911,7.0,,G0005,5.0,重复作案候选组,44
201501070061,2015,1,7,Nigeria,Borno,Kauyen Kuros,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,34
201501070062,2015,1,7,Nigeria,Borno,Bundaram,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,35
201501070063,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,27
201501070064,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,26
201501070065,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,30
201501070066,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,25
201501070067,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,24
201501070068,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,31
201501070069,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,38
201501070070,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,38
201501070071,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,36
201501070072,2015,1,7,Afghanistan,Kabul,Kabul,3,20,6,0,Haqqani Network,0.2051945276264409,0.0,0.0,G0002,2.0,重复作案候选组,40
201501070073,2015,1,7,Nigeria,Borno,Kukawa district,2,14,6,0,Boko Haram,0.7915665564856498,6.0,,G0005,5.0,重复作案候选组,23
201501070074,2015,1,7,Nigeria,Borno,Mussa,2,14,5,0,Boko Haram,0.7671533450956725,20.0,,G0005,5.0,重复作案候选组,36
201501070075,2015,1,7,Nigeria,Borno,Burga,2,14,5,0,Boko Haram,0.7671552913740152,6.0,,G0005,5.0,重复作案候选组,22
201501070081,2015,1,7,Egypt,Faiyum,Faiyum,3,3,6,0,Unknown,0.2953665516183317,0.0,1.0,G0011,,重复作案候选组,47
201501070087,2015,1,7,Pakistan,Khyber Pakhtunkhwa,Tank,3,20,6,0,Unknown,0.1761575589864727,0.0,0.0,G0013,,重复作案候选组,18
201501070088,2015,1,7,Pakistan,Federally Administered Tribal Areas,Salarzai,2,14,5,0,Unknown,0.2460006622809545,0.0,1.0,G0013,,重复作案候选组,25
201501070089,2015,1,7,Philippines,Siquijor,Poblacion,1,2,6,0,Unknown,0.6657592841348401,0.0,0.0,G0008,,重复作案候选组,9
201501070090,2015,1,7,Bangladesh,Dhaka,Dhaka,3,19,6,0,Unknown,0.7502485580777111,0.0,1.0,G0019,,重复作案候选组,223
201501070091,2015,1,7,Pakistan,Sindh,Karachi,2,15,5,0,Unknown,0.3077420951311685,1.0,1.0,G0014,,重复作案候选组,25
201501070092,2015,1,7,Egypt,North Sinai,Arish,1,14,5,0,Muslim Brotherhood,0.1809881484779681,0.0,0.0,G0011,,重复作案候选组,55
201501070093,2015,1,8,Netherlands,South Holland,Vlaardigen,7,15,8,0,Unknown,0.1245356838289659,0.0,0.0,G0026,,重复作案候选组,4
201501080002,2015,1,8,France,Pays de la Loire,Le Mans,2,15,6,0,Unknown,0.7081599048327699,0.0,0.0,G0026,,重复作案候选组,7
201501080003,2015,1,8,France,Rhone-Alpes,Villefranche-sur-Saone,3,1,6,0,Unknown,0.7197408550483965,0.0,0.0,G0026,,重复作案候选组,6
201501080014,2015,1,8,Pakistan,Federally Administered Tribal Areas,Shabak,3,4,6,0,Unknown,0.7744333401938743,4.0,3.0,G0013,,重复作案候选组,21
201501080015,2015,1,8,Afghanistan,Uruzgan,Shaplogh,3,3,6,0,Taliban,0.7431291506233146,1.0,2.0,G0002,2.0,重复作案候选组,25
201501080018,2015,1,8,Iraq,Babil,Yusufiyah,3,3,6,0,Unknown,0.7887536075157678,5.0,20.0,G0001,1.0,重复作案候选组,38
201501080019,2015,1,8,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.6510403099558801,2.0,10.0,G0001,1.0,重复作案候选组,752
201501080020,2015,1,8,Iraq,Kirkuk,Rashad,1,17,6,0,Islamic State of Iraq and the Levant (ISIL),0.7029377075083643,0.0,0.0,G0001,1.0,重复作案候选组,31
201501080021,2015,1,8,Iraq,Kirkuk,Rashad,3,15,6,0,Islamic State of Iraq and the Levant (ISIL),0.7610136691688678,0.0,0.0,G0001,1.0,重复作案候选组,26
201501080022,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,29
201501080023,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,29
201501080024,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,28
201501080025,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,29
201501080026,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,31
201501080027,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,32
201501080028,2015,1,8,Iraq,Kirkuk,Unknown,3,3,6,0,Islamic State of Iraq and the Levant (ISIL),0.8040459672416838,0.0,0.0,G0001,1.0,重复作案候选组,33
201501080030,2015,1,8,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.4910016811302381,0.0,9.0,G0001,1.0,重复作案候选组,724
201501080032,2015,1,8,Iraq,Baghdad,Baghdad,3,15,6,0,Unknown,0.7928152607915437,8.0,16.0,G0001,1.0,重复作案候选组,586
201501080033,2015,1,8,Iraq,Kirkuk,Zab,9,17,13,0,Islamic State of Iraq and the Levant (ISIL),0.2634606594555626,1.0,0.0,G0001,1.0,重复作案候选组,37
201501080037,2015,1,8,Afghanistan,Kunduz,Kunduz,3,4,6,0,Taliban,0.2435131978523192,0.0,0.0,G0002,2.0,重复作案候选组,29
201501080040,2015,1,8,Algeria,Tebessa,Bedjen,3,4,6,0,Unknown,0.2940039861082563,0.0,1.0,G0050,,重复作案候选组,3
201501080048,2015,1,8,Yemen,Amanat Al Asimah,Sanaa,3,1,6,0,Unknown,0.252529095299736,0.0,0.0,G0006,,重复作案候选组,59
201501080049,2015,1,8,Yemen,Al Bayda,Bayda,2,2,5,0,Unknown,0.2808731478688043,1.0,0.0,G0006,,重复作案候选组,34
201501080051,2015,1,8,Philippines,Bataan,Tuyo,1,10,5,0,Unknown,0.2360740948651284,1.0,0.0,G0033,,重复作案候选组,8
201501080052,2015,1,8,Pakistan,Sindh,Karachi,2,14,5,0,Unknown,0.2754981991258302,1.0,0.0,G0014,,重复作案候选组,120
201501080053,2015,1,8,Sri Lanka,Northern,Alvai,3,14,6,0,Unknown,0.7460639687531858,0.0,0.0,G0037,,重复作案候选组,5
201501080054,2015,1,8,Sri Lanka,Northern,Nelunkulama,3,8,6,0,Unknown,0.2338528016766932,0.0,0.0,G0037,,重复作案候选组,5
201501080055,2015,1,8,Sri Lanka,Northern,Vavuniya,3,20,6,0,Unknown,0.2157140473827506,0.0,0.0,G0037,,重复作案候选组,5
201501080056,2015,1,8,Afghanistan,Herat,Shindand district,1,2,5,0,Unknown,0.6514216509297438,0.0,0.0,G0012,,重复作案候选组,22
201501080057,2015,1,8,United Kingdom,Northern Ireland,Belfast,3,3,6,0,Unknown,0.1803608696180282,0.0,0.0,G0031,,重复作案候选组,35
201501080058,2015,1,8,West Bank and Gaza Strip,West Bank,Jerusalem,2,14,9,0,Unknown,0.2489653412514219,0.0,1.0,G0021,,重复作案候选组,43
201501080060,2015,1,8,Mali,Mopti,Tenenkou,2,14,5,0,Muslim extremists,0.224599879203839,0.0,0.0,G0032,,重复作案候选组,8
201501080062,2015,1,8,Bangladesh,Dhaka,Dhaka,3,2,6,0,Unknown,0.2365824644887837,0.0,0.0,G0019,,重复作案候选组,222
201501080064,2015,1,8,Bangladesh,Chittagong,Mohammadpur,7,2,8,0,Unknown,0.6777185726228062,0.0,0.0,G0019,,重复作案候选组,41
201501080065,2015,1,8,Turkey,Sirnak,Cizre,2,3,6,0,Kurdistan Workers' Party (PKK),0.8254266387056131,0.0,2.0,G0009,,重复作案候选组,19
201501080066,2015,1,8,Turkey,Sirnak,Cizre,2,3,5,0,Kurdistan Workers' Party (PKK),0.2700905426590881,0.0,0.0,G0009,,重复作案候选组,18
201501080068,2015,1,8,Somalia,Banaadir,Mogadishu,3,14,6,0,Unknown,0.5453805470957144,2.0,3.0,G0017,,重复作案候选组,37
201501080069,2015,1,8,Yemen,Sanaa,Arhab district,6,8,13,0,Houthi extremists (Ansar Allah),0.2690013348663603,,,G0006,,重复作案候选组,38
201501080070,2015,1,8,Yemen,Sanaa,Arhab district,1,14,6,0,Houthi extremists (Ansar Allah),0.703652814896266,0.0,0.0,G0006,,重复作案候选组,32
201501080072,2015,1,8,Bangladesh,Chittagong,Laxmipur,1,22,9,0,Unknown,0.3311384047368278,1.0,2.0,G0019,,重复作案候选组,43
201501080074,2015,1,8,Pakistan,Sindh,Karachi,2,3,5,0,Unknown,0.3619101061524483,2.0,0.0,G0014,,重复作案候选组,134
201501080077,2015,1,8,Iraq,Nineveh,Mosul,2,1,5,0,Islamic State of Iraq and the Levant (ISIL),0.4752053288724056,8.0,0.0,G0004,4.0,重复作案候选组,50
201501080078,2015,1,8,Iraq,Nineveh,Qayyarah,1,4,5,0,Islamic State of Iraq and the Levant (ISIL),0.3689793337569853,2.0,0.0,G0004,4.0,重复作案候选组,21
201501080080,2015,1,8,Bangladesh,Sylhet,Kulaura,7,19,11,0,Pro Hartal Activists,0.7358122074636373,0.0,50.0,G0019,,重复作案候选组,38
201501080083,2015,1,8,Bangladesh,Rajshahi,Chapai Nawabganj district,7,1,8,0,Pro Hartal Activists,0.6875714535654329,0.0,2.0,G0019,,重复作案候选组,38
201501080084,2015,1,8,Bangladesh,Rajshahi,Mohodipur,3,1,6,0,Pro Hartal Activists,0.7447069031094096,0.0,1.0,G0019,,重复作案候选组,34
201501080085,2015,1,8,Bangladesh,Chittagong,Chittagong,3,19,6,0,Unknown,0.2858847850823042,0.0,1.0,G0019,,重复作案候选组,59
201501080090,2015,1,8,France,Rhone-Alpes,Aix-les-Bains,7,15,8,0,Unknown,0.6623260788130056,0.0,0.0,G0026,,重复作案候选组,4
201501080091,2015,1,8,France,Midi-Pyrenees,Saint-Juery,2,15,5,0,Unknown,0.6837501454903773,0.0,0.0,G0026,,重复作案候选组,9
201501090001,2015,1,9,France,Ile-de-France,Dammartin en Goele,5,1,5,0,Muslim extremists,0.7396513310432092,0.0,2.0,G0026,,重复作案候选组,14
201501090006,2015,1,9,Mali,Kidal,Kidal,3,7,6,0,Unknown,0.7491678045082188,0.0,7.0,G0032,,重复作案候选组,16
201501090007,2015,1,9,Iraq,Saladin,Tuz Khormato,3,3,6,0,Unknown,0.7597312874297247,0.0,1.0,G0001,1.0,重复作案候选组,35
201501090008,2015,1,9,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.50831327918808,1.0,5.0,G0001,1.0,重复作案候选组,35
201501090009,2015,1,9,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.6276151306026725,2.0,7.0,G0001,1.0,重复作案候选组,35
201501090010,2015,1,9,Iraq,Baghdad,Baghdad,3,1,6,0,Unknown,0.6437335194425192,2.0,9.0,G0001,1.0,重复作案候选组,35
201501090011,2015,1,9,Iraq,Saladin,Tuz Khormato district,2,14,5,0,Unknown,0.3201602748504082,0.0,2.0,G0001,1.0,重复作案候选组,53
201501090014,2015,1,9,Afghanistan,Logar,Dado Khel,6,12,5,0,Taliban,0.6998484919671935,0.0,0.0,G0002,2.0,重复作案候选组,48
201501090018,2015,1,9,Nigeria,Yobe,Damaturu,3,14,6,0,Boko Haram,0.7585453895055526,,5.0,G0005,5.0,重复作案候选组,38
201501090019,2015,1,9,Nigeria,Borno,Askira Uba,9,14,13,0,Boko Haram,0.1571266686770776,,,G0005,5.0,重复作案候选组,31
201501090020,2015,1,9,Pakistan,Federally Administered Tribal Areas,Datta Khel,3,4,6,0,Unknown,0.2435131978523192,0.0,,G0013,,重复作案候选组,25
201501090021,2015,1,9,Pakistan,Federally Administered Tribal Areas,Kalaya,3,15,6,0,Unknown,0.7443976451655918,1.0,4.0,G0013,,重复作案候选组,28
201501090033,2015,1,9,Ukraine,Dnipropetrovsk,Nikopol,3,1,6,0,Unknown,0.7783965316440944,0.0,0.0,G0038,,重复作案候选组,3
201501090034,2015,1,9,Ukraine,Chernivtsi,Unknown,3,20,6,0,Unknown,0.2098532166203227,0.0,0.0,G0038,,重复作案候选组,1
201501090035,2015,1,9,Ukraine,Ivano-Frankivsk,Unknown,3,20,6,0,Unknown,0.2098532166203227,0.0,0.0,G0038,,重复作案候选组,2
201501090037,2015,1,9,Egypt,Qalyubia,Shubra el-Kheima,2,3,5,0,Unknown,0.7240242044948649,0.0,9.0,G0011,,重复作案候选组,34
201501090038,2015,1,11,Egypt,Giza,Giza,2,3,5,0,Unknown,0.7240303037011376,0.0,2.0,G0011,,重复作案候选组,34
201501090039,2015,1,9,Pakistan,Sindh,Sukkur,2,4,5,0,Unknown,0.2712061605522504,1.0,0.0,G0014,,重复作案候选组,18
201501090040,2015,1,9,Bangladesh,Dhaka,Dhaka,3,2,6,0,Unknown,0.7348393749657287,0.0,1.0,G0019,,重复作案候选组,219
201501090041,2015,1,9,Pakistan,Sindh,Karachi,2,22,5,0,Unknown,0.3529599706942747,1.0,2.0,G0014,,重复作案候选组,26
201501090042,2015,1,9,Pakistan,Federally Administered Tribal Areas,Damadola,3,14,6,0,Unknown,0.3111958196409249,1.0,0.0,G0013,,重复作案候选组,32
201501090084,2015,1,9,West Bank and Gaza Strip,Gaza Strip,Gaza,3,1,6,0,Unknown,0.7613063913139173,0.0,0.0,G0021,,重复作案候选组,22
201501090085,2015,1,9,India,Chhattisgarh,Sukma district,6,14,13,0,Maoists,0.267996636302891,0.0,0.0,G0022,,重复作案候选组,39
201501090087,2015,1,9,Bangladesh,Chittagong,Feni,3,2,6,0,Unknown,0.7348372490518494,0.0,2.0,G0019,,重复作案候选组,37
201501090088,2015,1,9,Philippines,Maguindanao,Shariff Aguak,3,4,6,0,Bangsamoro Islamic Freedom Movement (BIFM),0.2334438253229051,0.0,0.0,G0008,,重复作案候选组,24
201501090089,2015,1,9,Bangladesh,Dhaka,Dhaka,7,22,8,0,Unknown,0.674958779313254,0.0,0.0,G0019,,重复作案候选组,227
201501090090,2015,1,9,Bangladesh,Dhaka,Dhaka,3,3,6,0,Unknown,0.4060696044512547,0.0,4.0,G0019,,重复作案候选组,229
201501090091,2015,1,7,Pakistan,Khyber Pakhtunkhwa,Khula Dheri,3,19,6,0,Unknown,0.2124351779074609,0.0,0.0,G0013,,重复作案候选组,25
201501090092,2015,1,9,India,Assam,Dima Hasao district,1,12,5,0,Unknown,0.2533400220771361,1.0,0.0,G0025,,重复作案候选组,12
201501090093,2015,1,9,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.3967584919349144,0.0,3.0,G0001,1.0,重复作案候选组,36
201501090094,2015,1,9,Pakistan,Federally Administered Tribal Areas,Bashak,3,4,6,0,Unknown,0.7744346518138072,4.0,2.0,G0013,,重复作案候选组,32
201501090095,2015,1,9,Philippines,Cavite,Imus,1,2,5,0,Unknown,0.246040291223668,1.0,0.0,G0033,,重复作案候选组,14
201501090097,2015,1,9,France,Centre-Val de Loire,Vendome,2,15,5,0,Unknown,0.6837501454903773,0.0,0.0,G0026,,重复作案候选组,8
201501090098,2015,1,9,France,Picardy,Soissons,2,15,5,0,Unknown,0.6837501454903773,0.0,0.0,G0026,,重复作案候选组,7
201501100001,2015,1,10,Turkey,Istanbul,Istanbul,3,1,6,0,Unknown,0.2678057163351092,0.0,0.0,G0036,,重复作案候选组,6
201501100002,2015,1,10,Turkey,Istanbul,Istanbul,3,1,6,0,Unknown,0.2678057163351092,0.0,0.0,G0036,,重复作案候选组,6
201501100006,2015,1,10,Iraq,Baghdad,Baghdad,3,14,6,0,Unknown,0.4192491360221566,1.0,2.0,G0001,1.0,重复作案候选组,37
201501100010,2015,1,10,Libya,Benghazi,Benghazi,6,10,13,0,Unknown,0.1234411602130567,0.0,0.0,G0010,,重复作案候选组,27
201501100020,2015,1,10,Syria,Aleppo,Maskanah,3,17,6,0,Islamic State of Iraq and the Levant (ISIL),0.5279260510425158,15.0,,G0007,,重复作案候选组,18
201501100021,2015,1,10,Syria,Aleppo,Qatmah,3,17,6,0,Islamic State of Iraq and the Levant (ISIL),0.490699853588847,5.0,,G0007,,重复作案候选组,21
201501100023,2015,1,10,Pakistan,Balochistan,Tijaban,3,1,6,0,Unknown,0.2803430933248783,0.0,1.0,G0014,,重复作案候选组,26
201501100024,2015,1,10,Libya,Ghat,Ghat,9,17,13,0,Muslim extremists,0.2000811171094165,,,G0010,,重复作案候选组,6
201501100026,2015,1,10,Nigeria,Borno,Maiduguri,3,14,6,0,Boko Haram,0.7842824181287285,19.0,18.0,G0005,5.0,重复作案候选组,52
201501100027,2015,1,10,Nigeria,Yobe,Potiskum,3,3,6,0,Boko Haram,0.7846579007872712,1.0,,G0005,5.0,重复作案候选组,28
201501100030,2015,1,10,Afghanistan,Kunar,Wata Pur district,6,2,5,0,Taliban,0.2044156281805051,,,G0002,2.0,重复作案候选组,45
201501100035,2015,1,10,Ukraine,Luhansk,Kryakivka,3,14,6,0,Luhansk People's Republic,0.7354175953214905,3.0,0.0,G0020,,重复作案候选组,33
201501100055,2015,1,10,Somalia,Banaadir,Mogadishu,3,20,6,0,Al-Shabaab,0.1886492703153279,0.0,0.0,G0017,,重复作案候选组,33
201501100057,2015,1,10,Somalia,Bari,Bosaso,2,1,5,0,Unknown,0.7214935867244394,0.0,2.0,G0017,,重复作案候选组,9
201501100060,2015,1,10,Pakistan,Balochistan,Mir Hasan,3,21,6,0,Unknown,0.7662698873819146,0.0,0.0,G0014,,重复作案候选组,31
201501100061,2015,1,10,Pakistan,Balochistan,Turbat,3,4,6,0,Unknown,0.2774059834507129,0.0,1.0,G0014,,重复作案候选组,25
201501100063,2015,1,10,Philippines,Sulu,Kiyutaan,3,3,6,0,Abu Sayyaf Group (ASG),0.2686981788460221,0.0,1.0,G0008,,重复作案候选组,21
201501100064,2015,1,10,Pakistan,Khyber Pakhtunkhwa,Hayatabad,2,1,5,0,Unknown,0.2741429670959151,1.0,0.0,G0013,,重复作案候选组,31
201501100065,2015,1,10,Pakistan,Khyber Pakhtunkhwa,Urmar Payan,1,17,6,0,Unknown,0.6863396449242728,0.0,0.0,G0013,,重复作案候选组,27
201501100066,2015,1,10,Pakistan,Sindh,Karachi,2,1,5,0,Unknown,0.2741429670959151,1.0,0.0,G0014,,重复作案候选组,116
