样本编号,温度_oC,频率_Hz,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,传统模型_五折预测,温度修正模型_五折预测,传统模型_相对误差_percent,温度修正模型_相对误差_percent,传统模型_全样本拟合,温度修正模型_全样本拟合
775,70,281850.0,0.0139355,3533.266046,2416.7114457571097,2130.683460761314,-31.601203693872375,-39.69648950795951,2424.8631805414184,2140.7527190403976
776,70,281860.0,0.015655000000000002,4525.315676,3183.4575033580118,2865.79269741787,-29.652255637292434,-36.67198262838118,3244.378604803698,2877.563424576133
777,70,281850.0,0.01743,5719.052101,4169.735426235323,3765.3968658467775,-27.090445189225903,-34.16047276106504,4244.275747444298,3780.5240539010133
778,70,281850.0,0.0195105,7287.02014,5535.929471830571,5015.558337081055,-24.03027073518461,-31.171339714712865,5627.577273787982,5035.234816513063
779,70,281850.0,0.024578000000000003,12101.52375,10159.752462078994,9062.075194928942,-16.045675966392302,-25.116246663326656,10027.711203299503,9055.090398938286
780,70,281850.0,0.027752,15791.35772,13541.294883774277,12307.966136216735,-14.24869777584725,-22.058847918893605,13588.405469819249,12329.903951808185
781,70,281850.0,0.0311525,20371.23037,17932.83917705077,16543.140327818604,-11.969778696038729,-18.79164867635531,18145.028371548608,16540.459648498756
782,70,281850.0,0.039448,34609.2452,33158.35070655245,30195.55281257524,-4.192216516318432,-12.75292876778705,32754.956057355263,30140.42685683536
783,70,281850.0,0.044084,46219.68547,43098.975343769795,39983.6477288819,-6.75190688663551,-13.4921682778775,43251.98634942705,39976.043905647995
784,70,281850.0,0.078484,179740.9994,185057.76934454963,173133.48808678144,2.958017348461247,-3.676129172128418,183112.72838404734,173175.43799439239
785,70,281850.0,0.08760899999999999,241162.5021,243823.95658942577,230568.491141793,1.1035938283316375,-4.392893118107607,241115.785218974,229031.56276722794
786,70,281850.0,0.1098795,420112.7655,426426.29141001246,406292.1212924252,1.502816964511516,-3.2897463115947088,424939.39673714346,407299.00047364575
787,70,316230.0,0.0133975,4393.820239,2624.1447882163757,2381.3321351568143,-40.276464546177905,-45.802695476253994,2644.145954039263,2368.7608949194387
788,70,316230.0,0.0139765,4786.864817,2988.089119074721,2649.781502566562,-37.57732392059901,-44.64473922145936,2939.381663355565,2637.6878184266366
789,70,316230.0,0.015524,5981.65421,3878.440865663513,3441.2419713293375,-35.16106532571509,-42.470061783639316,3822.5495960824555,3444.580791791339
790,70,316230.0,0.017412,7610.313356,5046.48040694415,4628.162536162295,-33.68892750039674,-39.18565084427918,5093.984827919858,4611.322978082277
791,70,316230.0,0.019599,9830.333671,6819.886620151364,6210.603542939884,-30.624057652586227,-36.822047442179,6848.817312115697,6229.15948352117
792,70,316230.0,0.024649,16134.65181,12012.147395098877,11171.844660452623,-25.550625222330865,-30.758687624554177,12153.818484290357,11155.548950926512
793,90,50020.0,0.039217,1062.695125,2019.5461979233494,1037.2001120213222,90.04003598147206,-2.3990900474562524,2002.0647343474895,1039.678129571988
794,90,50020.0,0.044274,1475.28012,2735.450597868659,1418.4438619048653,85.41906454136038,-3.8525739840603666,2711.8225892667897,1421.0133679123414
795,90,50020.0,0.0491575,2047.879223,3507.1250183478323,1846.0967835430379,71.25643831720404,-9.853239253112049,3523.2841844300046,1860.6423146588115
796,90,50030.0,0.054762,2664.462294,4652.997192194475,2463.4711908440618,74.63175225531923,-7.543402044327754,4617.400676082895,2458.2643432138343
797,90,50020.0,0.0624275,3775.700632,6409.619518801002,3400.8452973386247,69.75973848344559,-9.928100005715052,6406.259606372655,3443.782957733339
798,90,50020.0,0.0788095,6953.502338,11478.18581585061,6210.425492976398,65.07056815273927,-10.686367946736453,11476.192142104654,6277.012530578543
799,90,50030.0,0.0884345,9677.926484,15315.751728308102,8367.888417339778,58.25447479507948,-13.53635067207875,15315.726965255371,8449.73442428844
800,90,50030.0,0.09778,12996.57952,19689.01230991735,10848.333292981171,51.49380096215771,-16.52932007004585,19691.956796396036,10945.557339492774
801,90,50020.0,0.110551,18803.34877,26992.052773180603,15049.246557972741,43.54917894330267,-19.965072487602743,26762.657378030504,15011.082280193648
802,90,50020.0,0.123813,26489.10316,35836.70517163545,20160.73511221051,35.28848053168837,-23.890457934965774,35532.75948729744,20098.7831688162
803,90,50020.0,0.138604,37235.20346,47471.517667058935,26765.43263499851,27.490958168270307,-28.117936393844772,47124.108238554174,26879.8972244203
804,90,50020.0,0.15614,53611.4298,63523.89396987566,36225.50521340695,18.489460562522922,-32.42951111629008,63486.97331769678,36535.545241972824
805,90,50020.0,0.175212,75783.08167,85558.61894604958,48994.95264974846,12.899366270980494,-35.348429266708045,84703.45740789827,49164.66323000853
806,90,50020.0,0.197785,108977.8928,114585.21792764013,66449.70154682621,5.145378556668264,-39.02460412886033,114702.26485541645,67179.48713748253
807,90,50020.0,0.2211885,149950.2672,149172.32055031793,90643.75523635835,-0.5188031099967708,-39.55078778521953,151734.5832740772,89610.76010082521
808,90,50020.0,0.271608,262700.1729,252826.25431440087,149955.57523850893,-3.7586266033246067,-42.91759552986997,253629.13257230434,152091.46451393672
809,90,56320.0,0.0310225,749.1535014,1334.4584678080541,709.6814850044402,78.12884346322221,-5.268882321419497,1347.8441053414374,716.4175253258252
810,90,56320.0,0.0349755,963.8096224,1799.9229653255916,996.2814412574377,86.75088144934375,3.369111295712014,1819.5064668677805,975.7814961941949
811,90,56320.0,0.039393,1313.72777,2454.978441959579,1304.8609770621802,86.87116905198549,-0.6749338135571123,2450.1163630761284,1325.641234643056
812,90,56310.0,0.0437535,1807.253409,3210.2287942090147,1734.2169993206305,77.63025252697227,-4.04129323069211,3185.1594296053613,1736.735559170908
813,90,56320.0,0.0553535,3308.226246,5783.129666606617,3183.110903222445,74.81058538844012,-3.781946380748086,5738.182027731167,3184.1708344030594
814,90,56320.0,0.06986049999999999,6173.265396,10352.623793690675,5804.308893346674,67.70093507398389,-5.976682986809426,10272.527661846014,5799.822184304633
815,90,56320.0,0.078614,8325.027451,13812.111768815805,7812.383237402804,65.9107054014182,-6.157868146556285,13802.012427080323,7861.244915018283
816,90,56320.0,0.0871065,11215.93985,17854.335644968767,10143.401526376962,59.18715581350739,-9.562625495205728,17840.26402908347,10239.112763045736
817,90,56320.0,0.10973,21981.47781,32034.38286046779,18614.746424853907,45.733526823635295,-15.316219474627275,31788.73961479324,18560.485192571843
818,90,56320.0,0.13861099999999998,45023.34555,57450.8509584321,33739.9414351388,27.60235885765291,-25.061229850923866,57034.98151775564,33884.518403241585
819,90,56320.0,0.15511,63080.06911,75561.75383070552,45058.08934166454,19.78704985078531,-28.570006378573314,75567.78016874645,45271.810274610005
820,90,56320.0,0.196836,128856.2547,136793.91740202653,82733.62718993952,6.160091118981226,-35.79386007876922,137147.96743916214,83632.04084544563
821,90,56320.0,0.21962199999999998,176787.0517,181761.65705101765,111590.04430075602,2.813896890740241,-36.8788363018127,180387.07486117724,110898.44121513079
822,90,56320.0,0.243119,233607.0741,232442.84701925569,143935.33624363822,-0.4983697883420872,-38.38571164928681,232618.63362440738,144094.15273922027
823,90,56320.0,0.2715905,317136.3468,306599.7051753982,191628.20236164643,-3.3224326794830166,-39.57545254738791,306882.70600310917,191668.15514549147
824,90,63020.0,0.031199,856.6457477,1623.414668064652,923.9866806037737,89.50828535871946,7.861001246381802,1637.9490994031141,905.2253074927794
825,90,63020.0,0.035169,1151.726862,2216.63798860091,1212.5513795223187,92.46212463532086,5.281158192029625,2210.266971935178,1232.4474673823102
826,90,63020.0,0.0390915,1566.034169,2899.4358310978723,1627.5720380259665,85.14511933984961,3.92953552637117,2879.620411631303,1618.3521800631477
827,90,63020.0,0.0438385,2097.622753,3862.954229641617,2171.9190790539933,84.15867315115916,3.541929832127121,3835.839652009877,2174.195817398152
828,90,63020.0,0.049191,2815.832497,5144.338269422032,2935.21040774063,82.69333402831425,4.239524576402045,5117.1442159700155,2925.4007236157877
829,90,63020.0,0.055363499999999996,3797.424531,6807.535774787763,4036.0837346731078,79.26717750978165,6.284764890647082,6878.077802103021,3966.811152411689
830,90,63020.0,0.062334,5236.695363,9287.966336209805,5389.256088768217,77.36312105978439,2.9133015230585757,9253.706999492639,5384.173924683997
831,90,63020.0,0.07767650000000001,9192.992475,16082.771654935914,9478.754387344145,74.94598955315598,3.1084754297500443,16047.363036830722,9490.996267349017
832,90,63020.0,0.087515,12932.30217,21656.46421328308,12872.225651597966,67.46023970520231,-0.4645462007638405,21626.256496602637,12904.465849482891
833,90,63020.0,0.1096655,25224.40631,38025.33506054012,22966.418691638122,50.748186471549595,-8.951598664451883,38030.40389656705,23076.74435954519
834,90,63020.0,0.12415499999999999,36989.00907,51243.06066578386,32179.332695708217,38.53591094805681,-13.002987901594473,51875.9237348598,31769.92777900535
835,90,63020.0,0.13856600000000002,52005.40581,68161.41895679416,41857.03068002218,31.066026493129616,-19.514077376983778,68278.66077820615,42158.10609177192
836,90,63020.0,0.1565145,75280.53523,93402.18894254541,57474.850424038195,24.072163750137328,-23.652441831824365,92603.48438032887,57697.386265900364
837,90,63020.0,0.1757265,106641.1559,123772.89765973951,77493.9420336138,16.064850024510573,-27.332049826727545,123716.26356883644,77748.83512619384
838,90,63020.0,0.2437485,271619.7258,284378.5452868663,180205.85223128018,4.697309611548948,-33.6550938262967,280511.51268399943,180626.9759068674
839,90,70840.0,0.031224500000000002,1009.330003,1994.4883352634376,1148.8805898921776,97.60517663551884,13.826061494000545,1980.9592445527892,1139.686849326821
840,90,70840.0,0.038939,1810.755445,3463.2485549997427,2010.448236875902,91.25987247823754,11.028148081912962,3441.7212764009228,2012.8648591578267
841,90,70840.0,0.043881,2394.52308,4603.689487427174,2787.1869645588918,92.2591402805428,16.398417197920338,4640.884227936797,2738.4042797098145
842,90,70830.0,0.0493055,3242.159658,6230.160913901861,3648.3562399810203,92.16083015927346,12.528580478099954,6210.730130983323,3696.4235864692105
843,90,70840.0,0.069138,7977.251157,14493.791744795086,8833.35388526636,81.68904876558703,10.73180111065119,14473.23870470089,8833.673141865485
844,90,70840.0,0.086897,14641.55543,25800.216380311085,15961.039315980419,76.2122644937532,9.011910601225095,25642.999563762696,15919.375471513606
845,90,70840.0,0.10988600000000001,29914.03845,46220.44753463975,28950.9624868843,54.51089164004117,-3.2194782550856207,46131.846613538364,29143.15908096256
846,90,70840.0,0.1395185,62328.07323,84437.57052808431,53679.1848070058,35.472775191520725,-13.876393051777008,83833.13670535463,53908.88287362678
847,90,70830.0,0.156495,87883.8813,112381.95652896746,72838.51617178002,27.875504434471843,-17.119595659255403,111707.1053943593,72445.5786618973
848,90,70830.0,0.175349,123800.4921,148664.24534516357,96838.51141759797,20.083727312715233,-21.77857310988995,148483.77736513276,97114.25118154858
849,90,70840.0,0.21855049999999998,234105.831,257904.74437341274,171139.0551265027,10.165878086741351,-26.896714022256585,257676.80766528097,171321.29410927423
850,90,70840.0,0.2443515,318078.1125,338238.5180007851,225465.02555942375,6.3381932640162715,-29.1164601715801,340661.26259643567,228381.9522951912
851,90,70840.0,0.2762635,443777.4452,470143.4818750238,312726.7773668065,5.941274609650619,-29.530718437962083,463118.7337244301,313324.6897753678
852,90,79460.0,0.0277865,838.640425,1788.0234667365785,1037.6989197194137,113.20501772098315,23.73585732161833,1779.5889908652034,1055.7752758744848
853,90,79460.0,0.03102,1187.426592,2356.307265383503,1413.4582203457333,98.4381418825007,19.035419104521218,2343.8390054309184,1401.9542891965964
854,90,79460.0,0.034588,1506.42862,3094.4789693017165,1853.3349539524752,105.41822746979652,23.028395062786004,3077.6848819422503,1855.8614391816418
855,90,79470.0,0.043744000000000005,2707.314291,5556.157127553783,3415.381324977968,105.22763633406989,26.153854258141155,5539.6560708862835,3399.426518696084
856,90,79470.0,0.049418500000000004,3727.988947,7532.530660983375,4670.516645713717,102.05346013820613,25.282470310760736,7516.3707232661345,4654.458913620612
857,90,79460.0,0.0556955,5124.634185,10100.294095784451,6285.066528683463,97.09297739433573,22.644198625534926,10135.437156359525,6332.0675690150765
858,90,79470.0,0.061508,6610.646909,12965.12816306156,8121.361612032833,96.12495329935582,22.852751384680456,12995.369969248144,8179.289731234322
859,90,79460.0,0.0691905,9094.512273,17311.2906845464,11231.794237720462,90.34875279612918,23.50078707426317,17441.435428229837,11073.64439202609
860,90,79460.0,0.07788300000000001,12398.28894,23269.641227184424,15225.397517301079,87.68429530715892,22.802409195192368,23451.333917460102,15020.93505329269
861,90,79460.0,0.087351,17211.13699,31414.069588383783,20247.74863023672,82.52175673597834,17.64329481545032,31248.01931033155,20186.27500097088
862,90,79460.0,0.0982335,24494.17001,41569.29684363391,27652.188625075603,69.71098357961426,12.892939886455867,41917.55173120334,27316.219841458307
863,90,79460.0,0.1103765,35087.43237,56356.704076027345,36695.27036280459,60.61792006249143,4.582375751664585,56108.90482983343,36882.43804286969
864,90,79460.0,0.1244825,51065.40622,75495.59841081858,49980.48502377809,47.8409827693692,-2.124571753229275,75806.65958741958,50278.043915156435
865,90,79460.0,0.1738345,140317.5455,175145.68011965178,118557.11215407382,24.82094059979959,-15.50799172575762,174801.0726880767,118849.46780173908
866,90,79460.0,0.195372,198336.5421,235343.20656125134,161681.3836246248,18.65852054766228,-18.481293506112397,234128.10522673267,160575.0135203616
867,90,79460.0,0.218806,273221.0512,314683.57839623734,214405.3358313768,15.1754511645907,-21.526787599382157,310839.76586713997,214990.14455450536
868,90,79460.0,0.2456015,376396.2086,420701.5554420059,288842.41617213644,11.770933348876964,-23.26107182469201,415010.0399242517,289514.7012559195
869,90,89080.0,0.024820500000000002,783.6628871,1620.9584480646834,996.9558373563161,106.84384507006001,27.2174367023583,1612.424655677708,986.5361840769187
870,90,89080.0,0.027635,1094.733299,2119.16194554444,1313.3450516425605,93.57791961569264,19.969407420259767,2109.5404076214163,1301.0367667851237
871,90,89090.0,0.0307495,1378.015305,2727.6202007513634,1697.2051385236716,97.9383096003686,23.163010771035793,2756.120972955256,1713.423639227522
872,90,89080.0,0.034784999999999996,1876.108259,3768.910103467351,2351.411910396275,100.88979862368117,25.33455354274813,3751.4879618146065,2353.611618241074
873,90,89080.0,0.039097,2490.795483,5003.180042235881,3233.094596573627,100.86675427120491,29.80168860269396,5025.459217983943,3180.3881621764363
874,90,89080.0,0.044191999999999995,3376.347702,6860.3293750103385,4303.835468452175,103.18788171451006,27.47014965024993,6827.700408806919,4360.4772171292925
875,90,89080.0,0.049709500000000004,4582.056901,9118.525349339017,5994.079038082447,99.00506576749335,30.816337893453138,9164.485025543117,5904.272078666947
876,90,89080.0,0.055057499999999995,5880.57273,11832.598625823537,7700.875079140326,101.21507154327021,30.954507880737093,11834.030031815339,7682.281104288695
877,90,89090.0,0.061243500000000006,7815.654294,15411.254330956268,10037.385321615122,97.18444229022943,28.426679891928213,15449.17022582202,10109.21425254266
878,90,89080.0,0.0694165,11070.64095,21008.618543494493,14142.317989899015,89.7687644137216,27.746153576582333,21131.674298706752,13956.419531249288
879,90,89090.0,0.0780385,14925.40259,28258.018541080095,18852.563812917484,89.32835058005692,26.311928266167357,28328.37125204557,18873.768177453017
880,90,89080.0,0.08774399999999999,20932.4027,38039.982343880816,25372.083934289665,81.727739949704,21.209611232492037,37975.93033162095,25521.93045413011
881,90,89080.0,0.098298,29448.50397,50607.830358572246,34009.70921840263,71.85195692836496,15.488750304766777,50456.5504707301,34197.1495426541
882,90,89080.0,0.11086299999999999,42602.2508,67699.82356355416,47117.98643053394,58.91137743256082,10.59975833608759,68174.00335271524,46620.303392631446
883,90,89080.0,0.1398035,87413.41476,122657.94374422201,84376.17244694357,40.31935954108242,-3.4745723198154437,121796.04248563868,84738.0349597
884,90,89080.0,0.154646,118586.3564,158064.00406935322,109461.53000870527,33.29021049958932,-7.694667977246941,156770.96717805456,109892.66644131258
885,90,89080.0,0.1738755,166749.9216,208497.9755469699,149836.16096183323,25.036325982278534,-10.143189559476694,210188.42317913065,148626.42188231947
886,90,89080.0,0.19446249999999998,231445.3959,275692.85103674995,196235.76820687143,19.117880900023536,-15.212930702817479,278094.32720867486,198286.13928331606
887,90,89080.0,0.2191605,325175.1277,371836.7989303632,271659.0496081891,14.34970489914355,-16.457617306199314,375062.7827751657,269814.12835933286
888,90,89090.0,0.27146800000000004,596099.9476,643605.6446652175,472572.0790399443,7.969418091124412,-20.72267730560956,640832.8360142383,468417.45571858913
889,90,99950.0,0.022085,708.7652037,1446.7958999465177,931.4098224407969,104.12908144950424,31.413028966223905,1448.7985713089492,914.1659358988684
890,90,99950.0,0.024621999999999998,983.4575232,1909.1575213245828,1207.1015616458487,94.12709509939137,22.740589519123297,1901.7785414179718,1209.7287345201119
891,90,99950.0,0.0394235,2992.093566,6178.37648761219,4091.635214621474,106.49008299134822,36.74823745874376,6174.712183260485,4067.6477135673304
892,90,99950.0,0.0489635,5185.070986,10676.026856202834,7025.617511239397,105.89933840884227,35.49703620662055,10618.998098240168,7108.9807805154915
893,90,99950.0,0.0619305,9568.53606,19185.473441721162,13050.31975145177,100.50583831651632,36.38784104087674,19114.02316211144,13021.515160894063
894,90,99950.0,0.08738,24678.39419,45430.15259311878,31385.540965701093,84.08877110621589,27.178213963447085,45226.87321030604,31609.75738507755
895,90,99950.0,0.09869649999999999,35803.84731,61518.365798779734,43021.99824567318,71.82054561381644,20.160266222722825,61336.41892858796,43258.86497698378
896,90,99950.0,0.1106845,50812.43183,81277.162621798,58686.65135432936,59.95527018608744,15.496639780346763,81709.56570258485,58120.70772582028
897,90,99950.0,0.12403349999999999,73139.44533,108036.34633646916,78643.26561492257,47.712832451786866,7.525105310943658,108641.21474313686,77934.39096289022
898,90,99950.0,0.137525,99768.37842,141200.17570684679,101333.12311717744,41.52798506198954,1.568377397686332,140664.32880172977,101683.93741250224
899,90,99950.0,0.15484150000000002,141036.4806,189940.26943637413,137675.25262755432,34.67456691228165,-2.383233017547156,189253.22532338634,138019.6358461139
900,90,99950.0,0.1724505,193001.3105,248670.6561916227,183451.37330620954,28.844024710196308,-4.948120387913351,247783.4565760622,182157.70846371722
901,90,99950.0,0.1954155,278568.9295,342462.3895309032,250588.33726986815,22.936319619558706,-10.04440526815173,338773.0457732532,251374.1667167039
902,90,99950.0,0.2201255,389488.4452,457748.0365345646,341733.61961026606,17.525447077002173,-12.26090945142471,456333.77852343867,341616.55694529996
903,90,99950.0,0.2421595,520331.0961,575181.6842476571,439120.7118493108,10.541478024045592,-15.60744396392596,579344.5706478826,436790.76721736573
904,90,99950.0,0.27047699999999997,696938.0157,766690.1629990217,586147.9385282885,10.00837172427208,-15.896690189935278,764007.4996853303,580770.90458136
905,90,112160.0,0.021922999999999998,938.0406753,1712.5020491340538,1143.3397142684917,82.56159825759892,21.88594208911398,1711.9777074375359,1123.1795521902661
906,90,112160.0,0.024616,1223.050584,2294.6303869860685,1511.1488931364404,87.61532981583274,23.555714939787013,2287.624201575552,1513.8283648348738
907,90,112160.0,0.027619,1603.438961,3072.3896270491327,2004.1342770512026,91.61250922411213,24.989745528030895,3051.0763457189714,2036.3929756812322
908,90,112160.0,0.0311445,2138.530562,4133.2840950433265,2773.2332166307046,93.27683075886416,29.67938199756739,4120.812555124763,2775.0462573149152
909,90,112160.0,0.035052,2798.160071,5488.819452714894,3728.7956458803665,96.15816513146488,33.25883978280693,5538.678535487328,3762.788263326072
910,90,112160.0,0.0394865,3715.695872,7454.534019910052,5144.801002190853,100.62282481417392,38.46130521499402,7461.758664953345,5114.358171268871
911,90,112160.0,0.043691499999999994,4755.175029,9640.130729954484,6643.932869478356,102.72925120869371,39.72004876707045,9611.54189675601,6637.589004920489
912,90,112160.0,0.048868999999999996,6319.838092,12653.465227341634,8787.4842531444,100.21818665511526,39.04603449047345,12719.61698531989,8857.419752230844
913,90,112160.0,0.0551885,8722.460852,17209.429954166084,12270.353445621191,97.30016845211841,40.67536276540219,17242.860544985706,12116.273518864322
914,90,112160.0,0.069636,16384.22888,30815.271248776684,21908.610407381788,88.07886214524541,33.717677944094916,30850.24982582224,22055.97300855028
915,90,112160.0,0.07814,21891.83835,41043.045903649865,29997.337385308958,87.48103858372343,37.025209604240274,41157.5938434003,29678.211462046165
916,90,112160.0,0.088,31120.82442,55697.32120215679,40042.61230267202,78.97122663100963,28.66822473037821,55407.4741072133,40308.163321505504
917,90,112160.0,0.1106715,63187.53128,98596.79734894373,73146.57922388491,56.03837553335684,15.761096757766712,98318.4049219442,72754.65651518156
918,90,112160.0,0.123024,86443.75696,127010.36010333365,95019.69950041635,46.928320297444934,9.920835051610128,128116.39837676904,95553.62383086048
919,90,112160.0,0.1379185,121342.6439,169811.48535918415,129234.36683141172,39.94378225278158,6.503668189326249,170521.0469960515,128265.65734376917
920,90,112160.0,0.15434799999999999,167770.3466,226967.23027245374,171052.96477738387,35.28447361057891,1.9566140524286648,225977.0670774818,171407.8299818505
921,90,112160.0,0.174508,240563.413,305765.80610647437,236633.21943336175,27.104035602651834,-1.6337453470691525,307219.34737898264,235168.1620355271
922,90,112160.0,0.21800150000000001,464877.115,533264.1049751132,419285.5880962918,14.710767161578428,-9.807221184400134,536089.3862627225,417207.6041219829
923,90,112160.0,0.27112,832598.6389,919690.6334387932,734432.4623413887,10.460261459693964,-11.790335940052103,925054.0439830779,731682.6762913989
924,90,125860.0,0.019546,941.8760287,1521.942144567945,1034.8468576067803,61.586248953438826,9.870813787999348,1546.256967912407,1046.3985218880568
925,90,125850.0,0.0218075,1224.052589,2037.2663779921174,1410.763304868967,66.43618062655948,15.253488089225154,2033.2176322242096,1387.1468800005073
926,90,125860.0,0.024748,1610.815256,2754.059980429851,1902.1456475564135,70.97305045823646,18.08589721703091,2790.4629939449537,1921.811520987644
927,90,125860.0,0.027651500000000002,2095.126964,3682.697097663274,2582.303759944132,75.77441181093376,23.252853135640887,3683.0839675167254,2557.5727724158905
928,90,125860.0,0.031255000000000005,2780.980435,5041.701094648347,3456.037847984022,81.29221734881953,24.274079906787335,5003.936479523104,3506.5771722892964
929,90,125860.0,0.0352,3584.043542,6786.604752571874,4698.794488085025,89.35609104750866,31.10316415025922,6736.9748524906545,4762.933105778692
930,90,125850.0,0.043655,6074.632478,11546.239884176284,8400.550284387138,90.0730608146642,38.289029250917224,11542.775229867777,8291.986824462616
931,90,125860.0,0.0491615,8160.77248,15539.74950779802,11402.376363931451,90.42008027894464,39.7217774650109,15539.560735410618,11262.492176645817
932,90,125860.0,0.0551915,11032.88796,20657.09594304909,15212.912618539867,87.2319923662951,37.886949216693274,20756.260718874248,15173.316544543342
933,90,125860.0,0.062,15064.17596,27826.19787382235,20537.183356330246,84.71769015251432,36.331276339726486,27767.77288866205,20475.20881134529
934,90,125860.0,0.0696895,20482.92543,37438.21901106678,27450.069031439067,82.77769520282231,34.014397138968974,37202.64948509429,27671.716276925625
935,90,125860.0,0.0879645,38585.35599,67019.2884760949,50109.0654292924,73.69099430743621,29.865499860306993,66620.92900369951,50418.76539592087
936,90,125860.0,0.09866449999999999,56211.37027,89033.40436362848,67395.66700034002,58.3903824723974,19.896858369789786,88784.33772453068,67767.93576111068
937,90,125850.0,0.1233445,107437.269,156036.04092715165,120019.2636226413,45.234556294568186,11.711014938997845,155187.56547805035,120431.86782562234
938,90,125860.0,0.17416900000000002,288610.2916,369793.51131327037,292801.56527907366,28.1290106680556,1.4522259950738594,367973.4943395727,292990.54734534037
939,90,125850.0,0.1948365,409320.219,480626.33873663546,387093.041644748,17.420619951499507,-5.430266164118312,487079.15589383215,391061.766706247
940,90,141270.0,0.016025499999999998,763.220977,1134.5320749936861,783.5667644848279,48.6505362382992,2.6657793873540183,1132.8395934016455,785.9236141410693
941,90,141260.0,0.0174485,966.768255,1407.2803876906326,995.3262851673105,45.56543208906178,2.9539685461962715,1401.3719430453064,978.3665404365585
942,90,141260.0,0.0246195,2077.609685,3327.326390301273,2411.7135374622067,60.15165958861388,16.081165527595566,3316.134148326854,2375.1796686721523
943,90,141260.0,0.027778999999999998,2745.415547,4499.43487958817,3289.437803829794,63.889028912393265,19.815661691879903,4485.617924912358,3241.7918852440544
944,90,141260.0,0.0436495,7790.490007,13921.917290731719,10510.807941435929,78.70400036740229,34.91844456499704,13894.439104065757,10384.727169189417
945,90,141260.0,0.0619945,19124.17456,33336.07083839252,25459.284167514696,74.3137761779169,33.12618585256574,33423.87891703648,25641.251168079158
946,90,141260.0,0.07849400000000001,35347.35317,60394.44074906352,47307.57473904704,70.85986738130502,33.83625787063999,60319.00446659831,47092.92726177167
947,90,141260.0,0.08794350000000001,50435.08141,80259.9129023284,63437.31971596894,59.135091405671645,25.780147354715925,80161.0602806576,63115.38027716666
948,90,141260.0,0.0975765,67873.23527,102912.64375231556,82239.12283789336,51.62478014040239,21.165762189979297,103968.18411563704,82495.12207974952
949,90,141260.0,0.109902,95013.43839,140173.86743834818,112767.73795763734,47.5305702157404,18.686093113230548,140006.00515494894,112076.6607360834
950,90,141260.0,0.122389,128850.956,184219.4476798062,147178.8461468517,42.97095915982664,14.22410102013654,183263.03014405334,147882.9296981968
951,90,141260.0,0.138745,184521.8028,251112.09181257442,205781.62888030428,36.088032959850544,11.521579432728304,250820.33823218418,204294.13186082937
952,90,141260.0,0.155677,255555.4032,334942.29954923864,276995.10907641763,31.06445622169441,8.389455127129017,334559.05351575394,274842.39652465924
953,90,141260.0,0.174044,359423.2255,441615.9467488696,367915.84140283754,22.867949374871326,2.3628456093852344,442230.454526527,366319.8690833922
954,90,141260.0,0.1933155,481326.9227,581165.1521448098,478594.2755053744,20.74229068358944,-0.5677320477518298,575111.2190254044,480125.0693414452
955,90,141260.0,0.21761049999999998,663872.2785,777499.7989146102,652381.5646423125,17.11587064176685,-1.730862129632898,773356.2759169325,651335.108369482
956,90,158500.0,0.0144435,824.0751503,1061.7460242646332,737.8818155461,28.840922320993467,-10.459402242929153,1051.0050770452344,752.6734316194961
957,90,158500.0,0.0155075,1007.106866,1263.3168492502011,919.3364956088709,25.440198245078903,-8.71509999129815,1255.5532131322339,903.9239401908701
958,90,158500.0,0.0195805,1670.793911,2248.2753135588823,1670.3851072895634,34.56329345929022,-0.024467632288168346,2250.2301760721543,1648.3656488499062
959,90,158500.0,0.024829999999999998,2832.921144,4114.919823933008,2992.78531481627,45.253595662139205,5.643085800494487,4076.614099000907,3039.4510686504454
960,90,158500.0,0.0278955,3678.249795,5505.187988674838,4043.2388382228164,49.66868199539554,9.922899845436305,5454.895686456098,4102.425609351342
961,90,158500.0,0.03101,4627.454297,7140.60459337052,5459.14576120387,54.30956493724436,17.97298062442366,7108.701760695549,5388.427424900408
962,90,158500.0,0.034789,6022.969781,9390.003603198704,7180.489652766919,55.90321626418109,19.218424030922744,9478.352900021142,7246.318834071125
963,90,158500.0,0.0388985,7752.760975,12432.003785328396,9577.306154302809,60.35582453034928,23.53413429340002,12532.843204272365,9661.381801311602
964,90,158500.0,0.0494015,13899.54076,22867.137568783783,18071.75397413339,64.51721652984874,30.016914128128285,22790.78686952344,17884.077719056666
965,90,158500.0,0.055243,18359.64719,30390.011701040265,23637.003257964578,65.52612033630405,28.744321790883927,30143.360141898447,23851.044399675244
966,90,158500.0,0.062406,25168.44714,41221.29292250835,32391.192324011456,63.78162980502559,28.69761945913782,40894.23375751311,32652.34173318924
967,90,158500.0,0.0784545,46951.40713,72497.97748304211,58508.96069765764,54.410659689726124,24.615989752249284,72497.69839745836,58879.725299364654
968,90,158500.0,0.086948,62070.61613,93797.97257273349,77149.41843316407,51.1149371810392,24.292979904667284,93758.55844125697,76731.09282406582
969,90,158500.0,0.097935,86257.86209,127194.15141246257,103800.0718822167,47.45803841016873,20.33694015498953,126270.55463803258,104256.84892504143
970,90,158500.0,0.110044,119332.3062,169096.04062058293,141703.5035201892,41.701812363518144,18.74697475694071,169031.08995881377,140777.44804969247
