point_key,latitude_deg,longitude_deg,height_agl_m,radar_turbulence_index,radar_uncertainty,radar_coverage,contributing_radars
31.6428_118.7150,31.6428,118.715,1050.0,0.3841494789248176,0.3429504009784596,0.7690222324403182,3
31.6428_118.7150,31.6428,118.715,1100.0,0.3736113048176067,0.35598949729418305,0.698454884466458,3
31.6428_118.7150,31.6428,118.715,1150.0,0.3493586086260864,0.3760854225089354,0.6095106763302598,3
31.6428_118.7150,31.6428,118.715,1200.0,0.30657842942871893,0.4012359492080669,0.5094267963587462,3
31.6428_118.7150,31.6428,118.715,1250.0,0.236535640037114,0.41992462348776693,0.41806533938554835,3
31.6428_118.7150,31.6428,118.715,1300.0,0.15226850365862357,0.4155015413174303,0.35484505278705536,3
31.6428_118.7150,31.6428,118.715,1350.0,0.08084917640219393,0.3874371853844902,0.32436665720957103,3
31.6428_118.7150,31.6428,118.715,1400.0,0.0,0.31294403844518703,0.31982606322424467,2
31.6428_118.7150,31.6428,118.715,1450.0,0.0,0.29628532980837013,0.35586145018976423,2
31.6428_118.7150,31.6428,118.715,1500.0,0.0,0.27561489633614755,0.40516166672297216,2
31.6428_118.7150,31.6428,118.715,1550.0,0.010923393627364135,0.2528050536448536,0.4782158731633801,3
31.6428_118.7150,31.6428,118.715,1600.0,0.01695934199986152,0.23755785404636215,0.5335829813080466,3
31.6428_118.7150,31.6428,118.715,1650.0,0.024837723181290763,0.22715259390588904,0.5813587623915102,3
31.6428_118.7150,31.6428,118.715,1700.0,0.03420959908570632,0.22043028887675578,0.6230390884837977,3
31.6428_118.7150,31.6428,118.715,1750.0,0.0447468328949707,0.21740516788924366,0.6553709479101854,3
31.6428_118.7150,31.6428,118.715,1800.0,0.05588944898214992,0.2174519270883095,0.6772869661783477,3
31.6428_118.7150,31.6428,118.715,1850.0,0.06719044326730249,0.220274838191953,0.6870680351060198,3
31.6428_118.7150,31.6428,118.715,1900.0,0.07844898320610615,0.2259384486947925,0.6825388206854428,3
31.6428_118.7150,31.6428,118.715,1950.0,0.0896792936367396,0.23487381845191815,0.6612454396137688,3
31.6428_118.7150,31.6428,118.715,2000.0,0.10093561532648254,0.2479270211363164,0.6208109151799206,3
31.6008_119.1803,31.6008,119.1803,250.0,0.0,1.0995693757507996,0.028121186816690624,1
31.6008_119.1803,31.6008,119.1803,300.0,0.0,0.8204164940361309,0.05051381285924639,1
31.6008_119.1803,31.6008,119.1803,350.0,0.0,0.6380909484839186,0.08350524391355885,1
31.6008_119.1803,31.6008,119.1803,400.0,0.0,0.5074333575552168,0.13204467447475132,1
31.6008_119.1803,31.6008,119.1803,450.0,0.0,0.42521474692060157,0.18804521255242512,1
31.6008_119.1803,31.6008,119.1803,500.0,0.0,0.3695573488811298,0.24895177735317886,1
31.6008_119.1803,31.6008,119.1803,550.0,0.0,0.33194891275268984,0.3085577194507221,1
31.6008_119.1803,31.6008,119.1803,600.0,0.0,0.3068214328725354,0.36116655734510117,1
31.6008_119.1803,31.6008,119.1803,650.0,0.0,0.29047891207446414,0.40294864373237305,1
31.6008_119.1803,31.6008,119.1803,700.0,0.0,0.280474201680131,0.43220827337317924,1
31.6008_119.1803,31.6008,119.1803,750.0,0.04703780221738695,0.3104034748991313,0.46337810299294957,2
31.6008_119.1803,31.6008,119.1803,800.0,0.08270682429903131,0.32924824038045186,0.48044476278651793,2
31.6008_119.1803,31.6008,119.1803,850.0,0.1326804303855608,0.35067985913567234,0.49351361685218453,2
31.6008_119.1803,31.6008,119.1803,900.0,0.1936947999756521,0.36753872916562375,0.5049048068185069,2
31.6008_119.1803,31.6008,119.1803,950.0,0.2592839476649534,0.3749737483105854,0.5158941122834746,2
31.6008_119.1803,31.6008,119.1803,1000.0,0.32311950810550955,0.37223725651109624,0.5263049018116158,2
31.6008_119.1803,31.6008,119.1803,1050.0,0.381420619161657,0.36135904648076156,0.5343418277993822,2
31.6008_119.1803,31.6008,119.1803,1100.0,0.43285043662042366,0.3450897446453268,0.5368103884083408,2
31.6008_119.1803,31.6008,119.1803,1150.0,0.47357038904838905,0.3274582567373634,0.5330891778877335,2
31.6008_119.1803,31.6008,119.1803,1200.0,0.5051062103097735,0.31192163575292303,0.5166530019620356,2
31.6008_119.1803,31.6008,119.1803,1250.0,0.5240685097404923,0.30415544422330665,0.48709234553373093,2
31.6008_119.1803,31.6008,119.1803,1300.0,0.5226140639710375,0.3123677947342543,0.449180574773264,2
31.6008_119.1803,31.6008,119.1803,1350.0,0.49782445176202433,0.337206678838109,0.4071454757599682,2
31.6008_119.1803,31.6008,119.1803,1400.0,0.4453901705106673,0.3721040338092556,0.3698893362293727,2
31.6008_119.1803,31.6008,119.1803,1450.0,0.3663556704909648,0.40281190523224525,0.3453155028389753,2
31.6008_119.1803,31.6008,119.1803,1500.0,0.27275900699806044,0.41534764280951014,0.33458647571103306,2
31.6008_119.1803,31.6008,119.1803,1550.0,0.18030580609230348,0.40428388850360447,0.3374661297432169,2
31.6008_119.1803,31.6008,119.1803,1600.0,0.10754801843583743,0.37982964181792345,0.34231599395339884,2
31.6008_119.1803,31.6008,119.1803,1650.0,0.0,0.32403004613064956,0.32382349202704463,1
31.6008_119.1803,31.6008,119.1803,1700.0,0.0,0.32719668885874836,0.3175858299894301,1
31.6008_119.1803,31.6008,119.1803,1750.0,0.0,0.3411766977236632,0.2920923578137863,1
31.6008_119.1803,31.6008,119.1803,1800.0,0.0,0.36800308614115596,0.2510591161238769,1
31.6008_119.1803,31.6008,119.1803,1850.0,0.0,0.41162809442261883,0.20066373885084177,1
31.6008_119.1803,31.6008,119.1803,1900.0,0.0,0.47865844326922746,0.1483978021917235,1
31.6008_119.1803,31.6008,119.1803,1950.0,0.0,0.5797325596370271,0.10116342680532042,1
31.6008_119.1803,31.6008,119.1803,2000.0,0.0,0.732010021418013,0.06345193397032844,1
32.0453_118.7875,32.0453,118.7875,0.0,0.45013872628776574,0.4148185265611897,0.2262085635990566,2
32.0453_118.7875,32.0453,118.7875,50.0,0.46981240629339144,0.3812144992236135,0.34207394454471096,2
32.0453_118.7875,32.0453,118.7875,100.0,0.495021784371064,0.36154458261210154,0.490285027623641,3
32.0453_118.7875,32.0453,118.7875,150.0,0.5359881343866412,0.3597599997689115,0.6387660548685752,4
32.0453_118.7875,32.0453,118.7875,200.0,0.5462198486349773,0.35178354816470236,0.7605713373338446,4
32.0453_118.7875,32.0453,118.7875,250.0,0.5667590000839338,0.34927504786850316,0.84828549984945,4
32.0453_118.7875,32.0453,118.7875,300.0,0.5842103538788996,0.3475794952358739,0.9075217871578221,4
32.0453_118.7875,32.0453,118.7875,350.0,0.6269003158317432,0.346195229820604,0.9441127450473927,4
32.0453_118.7875,32.0453,118.7875,400.0,0.6615576956383068,0.3408850377755504,0.9653045905961056,4
32.0453_118.7875,32.0453,118.7875,450.0,0.7022499523724974,0.33055234149741797,0.9773346411029101,4
32.0453_118.7875,32.0453,118.7875,500.0,0.7446373473407922,0.31422405736935904,0.9841768312079056,4
32.0453_118.7875,32.0453,118.7875,550.0,0.7824335077376153,0.2941850740188744,0.9879510364769583,4
32.0453_118.7875,32.0453,118.7875,600.0,0.8131298544304573,0.2741328100393505,0.9897086964492358,4
32.0453_118.7875,32.0453,118.7875,650.0,0.8374514132111759,0.25622216220033733,0.9901555442669764,4
32.0453_118.7875,32.0453,118.7875,700.0,0.8565787498981215,0.24117850350344855,0.9896682776359109,4
32.0453_118.7875,32.0453,118.7875,750.0,0.8730660502504618,0.22838890064386316,0.9882034020403854,4
32.0453_118.7875,32.0453,118.7875,800.0,0.8873740233508369,0.2174145763884941,0.985691996711483,4
32.0453_118.7875,32.0453,118.7875,850.0,0.8998982106997313,0.20789230890865806,0.9821143815904713,4
32.0453_118.7875,32.0453,118.7875,900.0,0.9099101998017259,0.20040789120790234,0.977551249196814,4
32.0453_118.7875,32.0453,118.7875,950.0,0.9150738710251859,0.1968582118738503,0.9723324980142892,4
32.0453_118.7875,32.0453,118.7875,1000.0,0.9148123883509847,0.19822583620105322,0.9667491689700062,4
32.0453_118.7875,32.0453,118.7875,1050.0,0.8888678154190127,0.2151059151646422,0.9616461026945613,4
32.0453_118.7875,32.0453,118.7875,1100.0,0.8516752279694666,0.2354748226786811,0.9571878369291077,4
32.0453_118.7875,32.0453,118.7875,1150.0,0.7905326294878731,0.2548200955177965,0.954317631194393,4
32.0453_118.7875,32.0453,118.7875,1200.0,0.716865107669489,0.2598753857227823,0.9532482781437847,4
32.0453_118.7875,32.0453,118.7875,1250.0,0.6488451758455389,0.2502857050020534,0.9541035406766236,4
32.0453_118.7875,32.0453,118.7875,1300.0,0.599229988093583,0.23593522015110155,0.9567171561764205,4
32.0453_118.7875,32.0453,118.7875,1350.0,0.568518359583168,0.22719321885011123,0.9594542279521812,4
32.0453_118.7875,32.0453,118.7875,1400.0,0.5493759292844484,0.22562889639043712,0.9610913789540371,4
32.0453_118.7875,32.0453,118.7875,1450.0,0.5342984678231741,0.22829982988892608,0.9606096794958354,4
32.0453_118.7875,32.0453,118.7875,1500.0,0.5265720940944082,0.2371369579560056,0.9573607739505093,4
32.0453_118.7875,32.0453,118.7875,1550.0,0.5178447153786797,0.24928083601653706,0.9491985765895561,4
32.0453_118.7875,32.0453,118.7875,1600.0,0.5017805100804733,0.26842010853031983,0.934495964659907,4
32.0453_118.7875,32.0453,118.7875,1650.0,0.48246353406229175,0.2903516869527367,0.9110052882969931,4
32.0453_118.7875,32.0453,118.7875,1700.0,0.4495737604237049,0.3182858114746496,0.8752759760061578,4
32.0453_118.7875,32.0453,118.7875,1750.0,0.3988107561531794,0.3481329824936976,0.8232986795625027,4
32.0453_118.7875,32.0453,118.7875,1800.0,0.33541644734752646,0.3705802470867012,0.7579752069345753,4
32.0453_118.7875,32.0453,118.7875,1850.0,0.26542224022559224,0.3815138369715161,0.675988547080557,4
32.0453_118.7875,32.0453,118.7875,1900.0,0.19940462554369748,0.3824432239912862,0.5820168458038872,4
32.0453_118.7875,32.0453,118.7875,1950.0,0.14331971618974798,0.3807615679417099,0.4782057894938121,4
32.0453_118.7875,32.0453,118.7875,2000.0,0.08009338031793305,0.3826645422392878,0.3588218808695831,3
31.3728_119.0100,31.3728,119.01,1100.0,1.0,0.7441120067474764,0.037565286939059916,1
31.3728_119.0100,31.3728,119.01,1150.0,1.0,0.5582265529246808,0.06674862962161121,1
31.3728_119.0100,31.3728,119.01,1200.0,1.0,0.4368920802349662,0.10897201732111095,1
31.3728_119.0100,31.3728,119.01,1250.0,1.0,0.3567945248231726,0.16339056417122855,1
31.3728_119.0100,31.3728,119.01,1300.0,1.0,0.30380589183547047,0.22535694719554067,1
31.3728_119.0100,31.3728,119.01,1350.0,1.0,0.26918026634735387,0.2870627876430434,1
31.3728_119.0100,31.3728,119.01,1400.0,1.0,0.24744801204123087,0.3396998825769463,1
31.3728_119.0100,31.3728,119.01,1450.0,1.0,0.2352525235174264,0.3758328640027979,1
31.3728_119.0100,31.3728,119.01,1500.0,1.0,0.23072367068025715,0.39073204469962763,1
31.3728_119.0100,31.3728,119.01,1550.0,1.0,0.23316721227019252,0.38258538375459783,1
31.3728_119.0100,31.3728,119.01,1600.0,1.0,0.24295778437279564,0.3523722488297266,1
31.3728_119.0100,31.3728,119.01,1650.0,1.0,0.2615960557308571,0.3039491630751089,1
31.3728_119.0100,31.3728,119.01,1700.0,1.0,0.2919511417037255,0.24402986467196197,1
31.3728_119.0100,31.3728,119.01,1750.0,1.0,0.33877660348459987,0.18123268133372616,1
31.3728_119.0100,31.3728,119.01,1800.0,1.0,0.40968319404714454,0.12392731415111358,1
31.3728_119.0100,31.3728,119.01,1850.0,1.0,0.5169075188880448,0.07784623915457967,1
31.3728_119.0100,31.3728,119.01,1900.0,1.0,0.6805035245004769,0.0449161555553258,1
31.5294_119.2636,31.5294,119.2636,1050.0,0.4327665093390527,0.7884052347127297,0.03346295863949511,1
31.5294_119.2636,31.5294,119.2636,1100.0,0.4327665093390527,0.6074270796342222,0.05637350483510539,1
31.5294_119.2636,31.5294,119.2636,1150.0,0.4327665093390527,0.487536099629604,0.0875084069550418,1
31.5294_119.2636,31.5294,119.2636,1200.0,0.4327665093390527,0.4075445056040544,0.1252314041177569,1
31.5294_119.2636,31.5294,119.2636,1250.0,0.4327665093390527,0.3544765883190538,0.16553438538528253,1
31.5294_119.2636,31.5294,119.2636,1300.0,0.4327665093390527,0.3202974211518241,0.20274794031689192,1
31.5294_119.2636,31.5294,119.2636,1350.0,0.4327665093390527,0.300085142448012,0.2309799844975371,1
31.5294_119.2636,31.5294,119.2636,1400.0,0.4327665093390527,0.2910208967715978,0.245592435339001,1
31.5294_119.2636,31.5294,119.2636,1450.0,0.4327665093390527,0.29186155804278546,0.24417969217107982,1
31.5294_119.2636,31.5294,119.2636,1500.0,0.43276650933905275,0.302721896315331,0.2269737664431538,1
31.5294_119.2636,31.5294,119.2636,1550.0,0.43276650933905264,0.3250942704799496,0.19680888640622574,1
31.5294_119.2636,31.5294,119.2636,1600.0,0.43276650933905275,0.36211236712755085,0.1586268207808934,1
31.5294_119.2636,31.5294,119.2636,1650.0,0.4327665093390527,0.4191459747179997,0.11839482923287681,1
31.5294_119.2636,31.5294,119.2636,1700.0,0.43276650933905275,0.5049223449704646,0.08158572063513136,1
31.5294_119.2636,31.5294,119.2636,1750.0,0.4327665093390527,0.6335473145551683,0.051820932795219155,1
31.5294_119.2636,31.5294,119.2636,1800.0,0.4327665093390527,0.8281239905767264,0.030330013420294066,1
31.9450_119.0000,31.945,119.0,0.0,1.0,0.40681153563920425,0.20544349671656992,1
31.9450_119.0000,31.945,119.0,50.0,1.0,0.3294442420338579,0.3132673073567084,1
31.9450_119.0000,31.945,119.0,100.0,1.0,0.2773384958066107,0.44203698243553924,1
31.9450_119.0000,31.945,119.0,150.0,0.9420922086813045,0.3148980737649228,0.5773990136774029,2
31.9450_119.0000,31.945,119.0,200.0,0.9160313484739714,0.32534181999352585,0.6905132578663347,2
31.9450_119.0000,31.945,119.0,250.0,0.8823300826085282,0.3456152710309306,0.7767720077002793,2
31.9450_119.0000,31.945,119.0,300.0,0.8432856557631145,0.36815213705874783,0.8370415417530219,2
31.9450_119.0000,31.945,119.0,350.0,0.7895251100578479,0.39402686275764126,0.88192203623022,3
31.9450_119.0000,31.945,119.0,400.0,0.7393512369640968,0.4111834547966946,0.9078064994533019,3
31.9450_119.0000,31.945,119.0,450.0,0.6899411023042923,0.42208405668211163,0.9236715022655586,3
31.9450_119.0000,31.945,119.0,500.0,0.6107069260022534,0.4288084576540069,0.933723585727968,3
31.9450_119.0000,31.945,119.0,550.0,0.552512207679158,0.4238640820885153,0.9391076827191751,3
31.9450_119.0000,31.945,119.0,600.0,0.4977499665377085,0.4118025569573926,0.9421718584904406,3
31.9450_119.0000,31.945,119.0,650.0,0.46020034400985604,0.3989302852533438,0.9425556667064734,3
31.9450_119.0000,31.945,119.0,700.0,0.43560648519673195,0.38886553351882364,0.940743219979825,3
31.9450_119.0000,31.945,119.0,750.0,0.41894243617165366,0.37983891285323984,0.9374851963786432,3
31.9450_119.0000,31.945,119.0,800.0,0.4079601032149951,0.3741927629766236,0.9317090625458797,3
31.9450_119.0000,31.945,119.0,850.0,0.391946108496867,0.36452892982956,0.9238767643846211,3
31.9450_119.0000,31.945,119.0,900.0,0.36225492725664826,0.3428091942045537,0.9134924353788518,3
31.9450_119.0000,31.945,119.0,950.0,0.32722795269720145,0.3092116335835388,0.9028817046377949,3
31.9450_119.0000,31.945,119.0,1000.0,0.29768763764360984,0.2729209159085338,0.8908695436772134,3
31.9450_119.0000,31.945,119.0,1050.0,0.27752675863928955,0.24271005160068757,0.876800145293313,3
31.9450_119.0000,31.945,119.0,1100.0,0.26544227854572205,0.2215787523814661,0.8617592157613827,3
31.9450_119.0000,31.945,119.0,1150.0,0.25766395394818914,0.20842778393327863,0.8423203743478346,3
31.9450_119.0000,31.945,119.0,1200.0,0.2531767668226224,0.2018318666783818,0.819162621266092,3
31.9450_119.0000,31.945,119.0,1250.0,0.24988357061381566,0.2003891473152329,0.790275335333206,3
31.9450_119.0000,31.945,119.0,1300.0,0.24064716888432885,0.20440634443387853,0.7592348572343101,3
31.9450_119.0000,31.945,119.0,1350.0,0.23018920504916768,0.21334055276887143,0.7339816454590884,3
31.9450_119.0000,31.945,119.0,1400.0,0.20715759810186382,0.22624809226908554,0.7204848733155476,3
31.9450_119.0000,31.945,119.0,1450.0,0.16959600113245238,0.23657836137881993,0.7242124794797524,3
31.9450_119.0000,31.945,119.0,1500.0,0.12933046681894442,0.23637790088292557,0.7459173220026647,3
31.9450_119.0000,31.945,119.0,1550.0,0.09687876126216424,0.22573403530297398,0.7745982225942378,3
31.9450_119.0000,31.945,119.0,1600.0,0.08074757753275644,0.21369239025254785,0.8027680896331089,3
31.9450_119.0000,31.945,119.0,1650.0,0.07214171129084926,0.2030569422602676,0.820318880990618,3
31.9450_119.0000,31.945,119.0,1700.0,0.06843157547178902,0.1962403488335324,0.8259492825279013,3
31.9450_119.0000,31.945,119.0,1750.0,0.0674322489576933,0.19385225633202385,0.8156165175561466,3
31.9450_119.0000,31.945,119.0,1800.0,0.06689742715785289,0.1958396020559111,0.7849820983155931,3
31.9450_119.0000,31.945,119.0,1850.0,0.0688892085017495,0.20283802123395564,0.7349975638407316,3
31.9450_119.0000,31.945,119.0,1900.0,0.07112879984345455,0.215528061944424,0.6597225439921768,3
31.9450_119.0000,31.945,119.0,1950.0,0.07350976635279834,0.23570745729165238,0.5601694189402421,3
31.9450_119.0000,31.945,119.0,2000.0,0.07585785253005763,0.2664009024508947,0.44387102723911764,3
31.9636_118.8553,31.9636,118.8553,0.0,0.7764368559401565,0.552731196148425,0.15944961160848548,2
31.9636_118.8553,31.9636,118.8553,50.0,0.7596796365939847,0.47888852458592635,0.26890246884477287,2
31.9636_118.8553,31.9636,118.8553,100.0,0.7368721123314341,0.4420104699335564,0.4016522867123803,2
31.9636_118.8553,31.9636,118.8553,150.0,0.7132892193147679,0.42271518784528384,0.5437116862978673,2
31.9636_118.8553,31.9636,118.8553,200.0,0.6865614731855731,0.41303464356761416,0.6827470648422423,3
31.9636_118.8553,31.9636,118.8553,250.0,0.6656770016925835,0.40698400849826977,0.7891072661665581,3
31.9636_118.8553,31.9636,118.8553,300.0,0.6475686577743012,0.4031530681898355,0.8624596895291179,3
31.9636_118.8553,31.9636,118.8553,350.0,0.6336250408210706,0.4007032065783035,0.9074308496155983,3
31.9636_118.8553,31.9636,118.8553,400.0,0.624929113918156,0.39917087434585696,0.9339459665903344,3
31.9636_118.8553,31.9636,118.8553,450.0,0.6380673271231441,0.39772915168314327,0.9489485625933143,3
31.9636_118.8553,31.9636,118.8553,500.0,0.6569362218515583,0.39616346020071785,0.9564725708234373,3
31.9636_118.8553,31.9636,118.8553,550.0,0.6923549439646062,0.3914833998455515,0.9598441982895931,3
31.9636_118.8553,31.9636,118.8553,600.0,0.7096041326414083,0.3874287619001277,0.9612711545162015,3
31.9636_118.8553,31.9636,118.8553,650.0,0.7293716813839236,0.3816487196448308,0.9613470233862988,3
31.9636_118.8553,31.9636,118.8553,700.0,0.7240355360422964,0.38059666536830505,0.9609126884753725,3
31.9636_118.8553,31.9636,118.8553,750.0,0.6941506038622036,0.3816682544515264,0.9604098474016719,3
31.9636_118.8553,31.9636,118.8553,800.0,0.6516849765509339,0.378534982885003,0.9591698185929451,3
31.9636_118.8553,31.9636,118.8553,850.0,0.6074286211733438,0.3695291810441872,0.9573204474914835,3
31.9636_118.8553,31.9636,118.8553,900.0,0.5676018912428228,0.357202208956543,0.9537532298665136,3
31.9636_118.8553,31.9636,118.8553,950.0,0.5357798262418438,0.3463406660362433,0.9482426363685812,3
31.9636_118.8553,31.9636,118.8553,1000.0,0.5080330536364124,0.3388784918406585,0.9409434443585386,3
31.9636_118.8553,31.9636,118.8553,1050.0,0.47700315552630596,0.3321893437945912,0.933137718565008,3
31.9636_118.8553,31.9636,118.8553,1100.0,0.44380233548729225,0.32505722466958065,0.9255872609405532,3
31.9636_118.8553,31.9636,118.8553,1150.0,0.4096145651434771,0.3161987052516658,0.9195636901033448,3
31.9636_118.8553,31.9636,118.8553,1200.0,0.3780452503957893,0.3066965189900623,0.9156000927470488,3
31.9636_118.8553,31.9636,118.8553,1250.0,0.3494462841044141,0.29765859538082046,0.9128209754166337,3
