样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,对数磁通密度峰值,磁通密度_RMS_T,磁通密度_绝对均值_T,磁通密度_标准差_T,磁通密度_均值_T,磁通密度_最大绝对值_T,磁通密度_峰峰值_T,波峰因子,波形因子,偏度,超额峰度,斜率RMS归一化,最大斜率归一化,总变差归一化,THD_2_10,频谱质心归一化,近峰值点比例,过零数,H2_ratio,H3_ratio,H4_ratio,H5_ratio,H6_ratio,H7_ratio,H8_ratio,H9_ratio,H10_ratio,对数频率,对数频率×对数B_m,频率×B_m
46,50,224180.0,材料1,三角波,0.030461448,-3.4912933948905724,0.017716599454176946,0.015337537113281242,0.01771659945417694,1.9531251863356492e-11,0.030940653,0.060922896,1.746421658401567,1.1551137137158483,0.01724972911109795,-1.1976714110127262,0.0032623579694501313,0.010312625322341885,1.9999999999999976,0.6169142335268183,0.008225350197251896,0.0927734375,2.0,0.477426275482109,0.2927140626147133,0.1943206697677419,0.13145513524912633,0.08753151104366719,0.0553772006494078,0.03158768992087524,0.014012764800427348,0.0015118740890000051,12.320204579575087,-43.013448872371086,6828.84741264
47,50,251220.0,材料1,三角波,0.0218732175,-3.822492335772886,0.01272955049786599,0.011023328430664068,0.01272955049786598,6.542969169394917e-11,0.022171447,0.043746435,1.7417305507933583,1.154782838770879,0.012317678719409895,-1.1996082389238483,0.0032396237216343214,0.010210020542245379,2.0000000000000027,0.6133931805142325,0.008061672812415432,0.0947265625,2.0,0.47603289920174696,0.29110549249281575,0.19226035010092785,0.1294873291695462,0.08540504037595295,0.05340311927478412,0.029567993285075117,0.012257306265371064,0.0001803590374559533,12.434084328241244,-47.52919204705591,5494.98970035
48,50,282490.0,材料1,三角波,0.0871054725,-2.4406355670170394,0.050924681827623046,0.04410542604687501,0.05092468182762305,4.296871789855137e-11,0.088646278,0.174210945,1.7407330751729047,1.1546126268795265,0.01462800074308797,-1.2016262559167483,0.003223299217348005,0.010136263252575781,1.9999999999999998,0.6110431340069329,0.0076813017025297034,0.095703125,2.0,0.4752170390092101,0.28997812778351684,0.19108941053120343,0.12780499827766542,0.08380305000020805,0.051647156337505676,0.028144747667532336,0.01106688990413182,0.0009484920008260682,12.551398430712013,-30.633389425797592,24606.424926525
49,50,89200.0,材料1,三角波,0.048792336500000005,-3.020182017389366,0.02826453512147973,0.024461018242578122,0.028264535121479747,1.7187503427874146e-11,0.049193022,0.09758467300000001,1.7404504191762065,1.155492990569011,0.011198690524269084,-1.1938292890048896,0.0024433552135292515,0.005077713382305428,1.9999999999999993,0.4539389292502231,0.005948390021969271,0.09765625,2.0,0.40752636897803557,0.18220271941939836,0.06389466365527346,0.0005368606264472004,0.02779727951577889,0.033347228584725115,0.025618599791615865,0.012691640329791145,0.00021460973019319724,11.398636318568101,-34.425956432100705,4352.276415800001
50,70,141290.0,材料1,三角波,0.0760954935,-2.575766234001994,0.04420562934962816,0.038262096400390584,0.04420562934962815,-1.9531184124437634e-12,0.076919075,0.152190987,1.7400289540419587,1.1553373575520265,0.012496446716451157,-1.1961757173525707,0.0032592405457311977,0.010182186412918175,1.9999999999999993,0.6173356765611772,0.008158194811853288,0.095703125,2.0,0.4779896010277497,0.29302302315521034,0.19406597393577288,0.13130083664722053,0.08738463350834216,0.055143515480803394,0.03147517316566393,0.013998560773163474,0.0013217863528136836,11.858569794759854,-30.544903660898388,10751.532276615
51,70,158750.0,材料1,三角波,0.0196785005,-3.928228584366639,0.011364726092349627,0.009830700895507815,0.011364726092349627,-2.2460937474625027e-11,0.020023913,0.039357001,1.761935381221327,1.1560443363242585,0.022812314563366246,-1.1897934184615964,0.0032262587859146724,0.010097009169982197,2.0000000000000018,0.6156156185632381,0.008718102288387042,0.0869140625,2.0,0.47831245762204105,0.29254144683604977,0.19279962274296486,0.12905984817616756,0.08460511110525915,0.05208691876455345,0.028288913702545184,0.010856639013066483,0.00139444035321623,11.975085916754939,-47.04087479844313,3123.961954375
52,70,224170.0,材料1,三角波,0.0428292715,-3.1505334966052807,0.024943451792365623,0.021596804034179688,0.02494345179236563,5.5664066997244965e-11,0.043436629,0.085658543,1.7414040912049924,1.154960324355837,0.015229750953901331,-1.199166963236564,0.003260927243002692,0.010311767735764562,2.0,0.6163583886824985,0.008036497455150777,0.0966796875,2.0,0.4770567039113422,0.2923304647230066,0.19418152467520952,0.13133769168760168,0.0874300217717337,0.055262157027984114,0.03165051700063057,0.014126428813227735,0.0014779176339117862,12.320159971567941,-38.81507667396036,9601.037792155
53,70,282490.0,材料1,三角波,0.012393099500000001,-4.390615453205736,0.007198461542171781,0.006231165522460935,0.007198461542171779,-8.691406462265662e-11,0.012633989,0.024786199000000002,1.7550957139917311,1.155235166875943,0.021008821034487785,-1.1963155045325276,0.0032237292181315946,0.01017981821254646,2.0000000000000036,0.6128174905818436,0.0081423835367427,0.087890625,2.0,0.47643524842458723,0.2909094547286149,0.19179617492034826,0.12830041689244373,0.08410081346146556,0.05195212267620525,0.028099325568038205,0.010789385593326935,0.0013028691317151211,12.551398430712013,-55.10836390922639,3500.926677755
54,70,396800.0,材料1,三角波,0.024967607500000003,-3.690175994258977,0.01462885207256571,0.012671643646484381,0.014628852072565705,7.031250251425384e-11,0.025375805,0.049935215000000005,1.7346408914468854,1.154455766014564,0.008659851347572543,-1.2031449515505643,0.0031976358757926583,0.01002202553849026,1.9999999999999967,0.6073899153767786,0.007374017584226476,0.099609375,2.0,0.47413460661378987,0.28814569098236814,0.18882730579706788,0.1253983836131377,0.08101435174083432,0.048981663539612266,0.02572619444193782,0.008918446564068204,0.0025562732341203997,12.891187654392855,-47.5707512197282,9907.146656
55,70,446410.0,材料1,三角波,0.0106599735,-4.541259346176234,0.006233918304020718,0.005401363049804687,0.006233918304020717,-6.835932859743511e-12,0.010851369,0.021319947,1.740697980113269,1.1541379919363386,0.009695721923774782,-1.2032107024837928,0.003270274649995253,0.010662596862928407,2.000000000000005,0.6170686608219258,0.007582395072649648,0.095703125,2.0,0.4762056190641054,0.293338984111233,0.1950354905812245,0.13251269546235608,0.08855547968509767,0.05648432870416987,0.032824286603539914,0.015427980312422044,0.002777617143975395,13.008993091232021,-59.077211459899466,4758.718770134999
56,70,70800.0,材料1,三角波,0.216971363,-1.5279899018921217,0.12563979735761918,0.1087947990361329,0.12563979735761915,1.2695350359078622e-11,0.218374645,0.433942726,1.7381009010896586,1.154832753686063,0.008308743881052882,-1.198304066866637,0.00244335233171029,0.005037920603374777,2.000000000000002,0.4515349240593179,0.0066706275602899595,0.09765625,2.0,0.40545302192917654,0.18107828089650627,0.06342990542587547,0.0004832652446099148,0.027771858562754485,0.033130959159501726,0.025532522017082355,0.012561777676846983,0.0002446872962901796,11.16761427968181,-17.064001847580066,15361.5725004
57,70,89200.0,材料1,三角波,0.154739061,-1.8660150581227457,0.08979945393652626,0.07773781711523434,0.08979945393652627,-3.906221673162166e-12,0.155753357,0.309478122,1.7344577296660681,1.1551579047223877,0.009900832580603612,-1.1963647537905515,0.0024429176859596053,0.005038255983729999,2.0,0.45265306141237893,0.005889633452684467,0.099609375,2.0,0.4065208420178655,0.18150884804770523,0.0634553542452366,0.0004071057367209887,0.02764916156443672,0.03306153707818071,0.025449343832241213,0.012575199725247004,0.0002079788463611387,11.398636318568101,-21.270027012512895,13802.724241200001
58,90,224180.0,材料1,三角波,0.0670604145,-2.7021613569312453,0.03902138165304644,0.033781148317382825,0.03902138165304645,-1.6601584141423802e-11,0.068130449,0.134120829,1.7459773619953558,1.155123007851309,0.01573172071008879,-1.1975433665417885,0.0032632155693316607,0.010396453782730497,2.0,0.6174952642386196,0.00809291913338273,0.0947265625,2.0,0.4775733401534612,0.29303925358629107,0.19478607053720637,0.13183110245455398,0.08783939221268709,0.05560414565553107,0.03184712301207232,0.014360506777855515,0.0017337537977395962,12.320204579575087,-33.291180724415156,15033.60372261
59,90,251220.0,材料1,三角波,0.03429943,-3.3726265430241265,0.019992066091398863,0.017310580680664052,0.019992066091398846,1.8554680192197758e-11,0.034810426,0.06859886,1.7412120308554002,1.1549044171424032,0.012757722603887354,-1.2000962883340553,0.0032374190721384376,0.010196802104291545,1.9999999999999964,0.6128678695335805,0.007974748553665726,0.095703125,2.0,0.4759849903638432,0.2905241842761024,0.1922871626021069,0.12907094293059931,0.08493569532685091,0.052807268577259155,0.02935770803324631,0.011947464604631747,0.00023389829752786952,12.434084328241244,-41.935522843626735,8616.7028046
60,90,282490.0,材料1,三角波,0.034767681,-3.3590670306136983,0.020286337699139543,0.01756843512695311,0.02028633769913955,1.1718736671697573e-11,0.035285824,0.069535362,1.7393885738921062,1.1547037372734856,0.012250018495949172,-1.2007636554257852,0.003221446285001981,0.010068517368184544,1.9999999999999971,0.6107869884600634,0.007883595420625047,0.0966796875,2.0,0.47528598647213094,0.2898465425980461,0.19078016340245615,0.12752418996089782,0.08340798497395308,0.05147095400114625,0.02775499055845876,0.0107445212612693,0.0012381457901631135,12.551398430712013,-42.160988656701235,9821.52220569
61,90,282480.0,材料1,三角波,0.049105478499999994,-3.013784671994665,0.028671506835852047,0.02482970144238281,0.028671506835852026,-2.050781653463495e-11,0.049867721,0.09821095699999999,1.73927799768247,1.154726201697758,0.011285825972699393,-1.2010801469130616,0.0032207418615053363,0.010112099813873118,2.0000000000000018,0.6106410524118926,0.007797769893518966,0.0966796875,2.0,0.4752228126991969,0.28956263118465586,0.19084344217435076,0.12769633178032566,0.083401423565599,0.051310066681147806,0.027732476345579755,0.01060095294035849,0.0013009182091095078,12.551363030602268,-37.82710551426962,13871.315566679998
62,90,282490.0,材料1,三角波,0.0544351535,-2.910745129776052,0.0317397208490989,0.027481276666015634,0.0317397208490989,8.097634975751111e-18,0.05537269,0.108870307,1.7445865470354962,1.1549580186843873,0.014036318631803803,-1.1991534308892362,0.0032229017786286544,0.010153898068827863,1.9999999999999987,0.6119569444453646,0.007823776619623966,0.09375,2.0,0.47587512753017314,0.29033941965732457,0.1915415965479111,0.12822508775497665,0.08386454293241598,0.05156069151273628,0.028214962084932904,0.010876831387353408,0.0010834625902870537,12.551398430712013,-36.533921854073775,15377.386512215
63,90,316470.0,材料1,三角波,0.030891526000000002,-3.477273372171161,0.018053701554279027,0.01563790822753909,0.018053701554279006,-6.152344819444202e-11,0.03138122,0.061783052000000005,1.7382152854167532,1.1544831502774529,0.011069916007159175,-1.2021457355979384,0.003225189396655234,0.010140612671578599,2.000000000000002,0.6108610215595773,0.0077167303137672975,0.09765625,2.0,0.4750047364901426,0.28991300088606237,0.19095727140977262,0.12799431848047238,0.08384904654630139,0.05171992814887108,0.028196474051915065,0.011112798155050539,0.0008751092440533992,12.664983729343964,-44.03961068102877,9776.24123322
64,90,354590.0,材料1,三角波,0.0423584445,-3.161587479886335,0.024786606060015075,0.021467085228515648,0.024786606060015086,-3.906254720999636e-12,0.043181324,0.084716889,1.7421233022159766,1.154633048509537,0.012719410789170917,-1.2016546943980797,0.0032542961802431753,0.0104198231358566,1.9999999999999973,0.6152234828714375,0.007581339426695874,0.095703125,2.0,0.4765123396126979,0.2918391752829204,0.19361507637714873,0.13091164147943551,0.08666896224280418,0.05453067116480625,0.031043603636418955,0.013796533643200859,0.0014182337178405872,12.778717471434973,-40.40103316669358,15019.880835255
65,90,396800.0,材料1,三角波,0.014117247,-4.260358037597876,0.00824186107147497,0.0071382672402343725,0.008241861071474961,-6.835937705449596e-11,0.014354108,0.028234494,1.741610041168915,1.1546024818208351,0.009928068951492413,-1.2010066341022043,0.0032012437444779596,0.010047213879590006,2.0000000000000018,0.608616682333417,0.0075591890001827965,0.095703125,2.0,0.4743913209044662,0.28909004329203586,0.18974862702197082,0.12593378968330762,0.08182368478645434,0.049636987007005653,0.026074230122611144,0.0092403129969949,0.0024560052527627376,12.891187654392855,-54.921074937575106,5601.7236096
66,90,446410.0,材料1,三角波,0.041920654,-3.171976637946009,0.024616206583423623,0.021323886621093725,0.024616206583423634,-1.953114678722532e-12,0.042864199,0.083841308,1.7412999381011225,1.154395866983888,0.012371206288158108,-1.2034296448982875,0.0032689148151463544,0.010610903160050906,2.0000000000000004,0.6171182399374723,0.007263620042335138,0.0966796875,2.0,0.47694227663349276,0.2928005506263151,0.19481808406558232,0.13205089369567632,0.08814407362985127,0.056314937165068454,0.03253497380630907,0.015186713529259665,0.002718330173649479,13.008993091232021,-41.264222168589,18713.79915214
67,25,396820.0,材料1,三角波,0.024880164,-3.6936844194930116,0.014518295429027725,0.012572626458007798,0.014518295429027724,-5.37109364552894e-11,0.024976949,0.049760328,1.7203775141578503,1.1547543767023067,-0.004393935106157757,-1.2003550353388743,0.0020019486541780836,0.0026750225601406565,1.9999999999999978,0.18712207614025825,0.004869139863967491,0.107421875,2.0,0.15959786709936352,0.06606231430232208,0.06348828392316594,0.002134167384455085,0.027052727486062814,0.013677440287338905,0.008425324004012273,0.0123554094840787,0.0010398529326598304,12.891238056348461,-47.616165156709684,9872.94667848
68,25,70770.0,材料1,梯形波,0.21614578699999998,-1.5318021591525979,0.13236759067020162,0.11649127610644544,0.13236759067020157,2.9298146076101386e-12,0.216823722,0.43229157399999996,1.6380423705091356,1.1362875838809507,0.006452852988699918,-1.3309216050297696,0.002323681796140561,0.0057213444553513085,2.0000000000000036,0.36527287423428006,0.005412929224475554,0.1181640625,2.0,0.3451490408387873,0.1124517514537209,0.021643670954557326,0.0013904195191894112,0.010323856548979373,0.021229350038705422,0.021780249712118983,0.012204120268483975,0.00021667819399425432,11.167190461069831,-17.105926459935063,15296.637345989999
69,25,70760.0,材料1,梯形波,0.272820525,-1.2989411175732921,0.16709266571920264,0.14706382995605485,0.1670926657192026,-9.764712367681117e-13,0.273585908,0.54564105,1.637330440701437,1.1361914467284902,0.005382273225201338,-1.330926151142948,0.0023184109840600265,0.005692489595495104,1.999999999999999,0.3632916657693487,0.005294352157180701,0.119140625,2.0,0.3435645750010955,0.11113191740133478,0.020653570470659976,0.0007546522047037104,0.009990716184952462,0.021123683284887042,0.02175104449987778,0.012146489787442963,0.0003242328646228577,11.16704914827372,-14.505339300654548,19304.780348999997
70,25,89210.0,材料1,梯形波,0.192315436,-1.6486183591980836,0.11791092123774403,0.10373605581152337,0.11791092123774408,-4.8828094887688744e-12,0.193059791,0.384630872,1.6373359564440444,1.1366435740720158,0.008278590512739933,-1.328547185052116,0.0023224882837683015,0.005736897791189251,2.0000000000000044,0.36610536809514876,0.0050200624013849735,0.1201171875,2.0,0.34603415249944436,0.11252393996784639,0.021492727101712447,0.0010488149080627395,0.009833528399943421,0.020956523791698427,0.02181751017093276,0.012526857985645928,0.00017709865121275117,11.398748419907829,-18.792185916940195,17156.46004556
71,25,141270.0,材料1,梯形波,0.024135106,-3.7240878179174444,0.014758968781897884,0.012980086937499984,0.014758968781897896,-1.9531260882563314e-12,0.024338316,0.048270212,1.6490526106303132,1.1370469899749778,0.01734907895842226,-1.3258008138487267,0.002326494150227823,0.0058582091994955334,1.9999999999999991,0.36860116223048645,0.005583036403339742,0.1123046875,2.0,0.3482183222781067,0.11363420564419795,0.021877802704664037,0.0012843726196035226,0.010042624499648756,0.02132160967219324,0.0222535130851459,0.012920048708305943,0.00042944356777984094,11.85842823190571,-44.16182811808836,3409.56642462
72,25,141270.0,材料1,梯形波,0.027301359,-3.6008187978104367,0.016674669872626228,0.014664500016601578,0.016674669872626228,6.542969271885904e-11,0.027506473,0.054602718,1.6495962564845539,1.1370772855364282,0.015488384868679332,-1.3243141999819585,0.0023179822851106167,0.0057973670834481385,2.0,0.36653005413861606,0.005548100348725831,0.1123046875,2.0,0.3466508819592976,0.11212794401910384,0.020312005615008025,0.0006338559904528027,0.009299898715847948,0.020996857900618157,0.02223151996898411,0.013036099978577034,0.0005048837681940715,11.85842823190571,-42.70005128993206,3856.86298593
