样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁芯损耗_w每m3,五折预测磁芯损耗_w每m3,相对误差_percent,绝对百分比误差
281,50,50030.0,材料1,正弦波,26026.23789,25408.18723456196,-2.374721456286669,2.374721456286669
282,50,50020.0,材料1,正弦波,34262.29336,36797.83709968012,7.400391191093675,7.400391191093675
283,50,50030.0,材料1,正弦波,45874.56082,45660.53465018264,-0.4665465259866793,0.4665465259866793
284,50,50020.0,材料1,正弦波,105597.3536,107331.62169100154,1.6423404866478901,1.6423404866478901
285,50,50020.0,材料1,正弦波,144536.8874,149720.04645537602,3.586045852109596,3.586045852109596
286,50,50020.0,材料1,正弦波,189925.2011,183419.7454680455,-3.4252724726768804,3.4252724726768804
287,50,50030.0,材料1,正弦波,323386.9029,317069.07464039087,-1.9536438250756123,1.9536438250756123
288,50,56320.0,材料1,正弦波,978.4264497,1031.4353084815805,5.417766332649096,5.417766332649096
289,50,56320.0,材料1,正弦波,1322.360361,1205.3666636096395,-8.847338504754262,8.847338504754262
290,50,56320.0,材料1,正弦波,2344.433168,2637.6419392847743,12.506595423016734,12.506595423016734
291,50,56320.0,材料1,正弦波,3171.45816,2965.4112023677567,-6.49691552709128,6.49691552709128
292,50,56320.0,材料1,正弦波,4277.388038,3831.9117536680715,-10.414680182727173,10.414680182727173
293,50,56320.0,材料1,正弦波,7514.230322,9104.656899175274,21.165528723798325,21.165528723798325
294,50,56320.0,材料1,正弦波,9956.432911,10860.868705919675,9.083934005324759,9.083934005324759
295,50,56320.0,材料1,正弦波,22401.88282,21542.486179085798,-3.836269691344637,3.836269691344637
296,50,56320.0,材料1,正弦波,51530.81264,54074.47974424023,4.936206075403026,4.936206075403026
297,50,56320.0,材料1,正弦波,69788.57213,69026.2134235927,-1.0923832987830857,1.0923832987830857
298,50,56320.0,材料1,正弦波,220116.1066,220637.8740169263,0.23704190710335987,0.23704190710335987
299,50,56310.0,材料1,正弦波,374065.9706,385077.0059820754,2.9436078786888213,2.9436078786888213
300,50,63020.0,材料1,正弦波,805.9127383,886.7893220587866,10.035402087003671,10.035402087003671
301,50,63020.0,材料1,正弦波,1133.209213,1146.8246703893835,1.2014954726090314,1.2014954726090314
302,50,63020.0,材料1,正弦波,1497.701442,1353.0711580348748,-9.656816766630666,9.656816766630666
303,50,63020.0,材料1,正弦波,2659.779691,2602.7357056422625,-2.1446883571131723,2.1446883571131723
304,50,63030.0,材料1,正弦波,3616.413798,3513.8663131796343,-2.835612586067391,2.835612586067391
305,50,63020.0,材料1,正弦波,11494.72838,10458.20497534363,-9.017380579952173,9.017380579952173
306,50,63020.0,材料1,正弦波,19243.53155,18821.042423413655,-2.1954864443077984,2.1954864443077984
307,50,63020.0,材料1,正弦波,25703.58543,27842.642230386893,8.322017199554926,8.322017199554926
308,50,63020.0,材料1,正弦波,33873.21869,32513.541830355625,-4.014017304017754,4.014017304017754
309,50,63020.0,材料1,正弦波,45187.74242,47603.25962875907,5.34551424655808,5.34551424655808
310,50,63020.0,材料1,正弦波,59602.37429,56871.10165589069,-4.582489651872067,4.582489651872067
311,50,63020.0,材料1,正弦波,79323.33333,83316.1722081308,5.033624673234344,5.033624673234344
312,50,63020.0,材料1,正弦波,108629.5997,114614.93977891128,5.509861120211122,5.509861120211122
313,50,63020.0,材料1,正弦波,191311.8669,201893.8707924292,5.531284631684916,5.531284631684916
314,50,63020.0,材料1,正弦波,249461.3838,270470.8327839219,8.421924333092672,8.421924333092672
315,50,63030.0,材料1,正弦波,427142.3839,430729.654095086,0.839830073132193,0.839830073132193
316,50,70830.0,材料1,正弦波,927.258475,955.6527566077607,3.0621754746173355,3.0621754746173355
317,50,70830.0,材料1,正弦波,1243.598131,1267.2634166632374,1.9029688991417,1.9029688991417
318,50,70830.0,材料1,正弦波,1716.460317,1570.8270827136332,-8.484509245218211,8.484509245218211
319,50,70840.0,材料1,正弦波,3092.694422,3327.568587696948,7.594483438976753,7.594483438976753
320,50,70840.0,材料1,正弦波,4083.403273,3960.4565614172243,-3.0108883047558748,3.0108883047558748
321,50,70840.0,材料1,正弦波,9807.160843,9676.136732533676,-1.33600450287143,1.33600450287143
322,50,70840.0,材料1,正弦波,16701.43194,16817.19977831445,0.6931611536684327,0.6931611536684327
323,50,70840.0,材料1,正弦波,28733.10879,27825.680118364562,-3.158129105581674,3.158129105581674
324,50,70840.0,材料1,正弦波,52609.57548,59975.49837337041,14.001106882473568,14.001106882473568
325,50,70840.0,材料1,正弦波,383820.4649,373647.95137687086,-2.650331197368409,2.650331197368409
326,50,70840.0,材料1,正弦波,522759.9608,527848.3890491732,0.9733775787621903,0.9733775787621903
327,50,79460.0,材料1,正弦波,778.1715275,901.258782145795,15.817496566757248,15.817496566757248
328,50,79460.0,材料1,正弦波,1057.340411,1084.8278745428586,2.5996796544323777,2.5996796544323777
329,50,79470.0,材料1,正弦波,1408.347747,1360.5568788176788,-3.3933996972071148,3.3933996972071148
330,50,79470.0,材料1,正弦波,1914.446848,1886.1608391555926,-1.477502959873631,1.477502959873631
331,50,79460.0,材料1,正弦波,2619.833509,2538.9235169873455,-3.0883638878082076,3.0883638878082076
332,50,79460.0,材料1,正弦波,3358.272558,3108.778362381488,-7.429242007893991,7.429242007893991
333,50,79460.0,材料1,正弦波,6196.269592,7091.68105887491,14.450815181298374,14.450815181298374
334,50,79460.0,材料1,正弦波,8411.541611,8900.49524756315,5.812889707681316,5.812889707681316
335,50,79460.0,材料1,正弦波,14671.43686,15748.71817254069,7.342711711337387,7.342711711337387
336,50,79460.0,材料1,正弦波,25213.52305,26287.47376799007,4.259423468352123,4.259423468352123
337,50,79460.0,材料1,正弦波,32922.90003,31127.618070618246,-5.452988520895349,5.452988520895349
338,50,79460.0,材料1,正弦波,59518.79178,61543.67672092771,3.402093490762238,3.402093490762238
339,50,79460.0,材料1,正弦波,81770.16356,87513.67903135595,7.023974541938589,7.023974541938589
340,50,79460.0,材料1,正弦波,109005.8457,106406.7144389828,-2.384396216850967,2.384396216850967
341,50,79460.0,材料1,正弦波,191579.1859,177007.87190573744,-7.605896186378236,7.605896186378236
342,50,79460.0,材料1,正弦波,255525.1192,249998.9277049539,-2.162680331525731,2.162680331525731
343,50,79460.0,材料1,正弦波,341579.3928,335027.2766848175,-1.9181824938188905,1.9181824938188905
344,50,89080.0,材料1,正弦波,869.3314017,975.3476639687557,12.195149290758177,12.195149290758177
345,50,89080.0,材料1,正弦波,1209.671781,1289.1495470139623,6.570192614418134,6.570192614418134
346,50,89080.0,材料1,正弦波,2211.8587,2118.8930535672375,-4.203055395571276,4.203055395571276
347,50,89080.0,材料1,正弦波,2968.048897,3004.500586683898,1.2281364272920774,1.2281364272920774
348,50,89080.0,材料1,正弦波,3953.386891,4317.4152113028895,9.208011518721085,9.208011518721085
349,50,89080.0,材料1,正弦波,7125.09244,7108.715510777211,-0.22984865615005173,0.22984865615005173
350,50,89080.0,材料1,正弦波,9613.206009,9803.046541545466,1.9747889764115634,1.9747889764115634
351,50,89080.0,材料1,正弦波,12510.94661,12263.821590360421,-1.9752703559781193,1.9752703559781193
352,50,89090.0,材料1,正弦波,21709.11751,22598.79864876977,4.098191178706143,4.098191178706143
353,50,89080.0,材料1,正弦波,29302.81562,33726.962938448356,15.098028038741603,15.098028038741603
354,50,89080.0,材料1,正弦波,52515.80528,57251.30611801045,9.01728691536204,9.01728691536204
355,50,89080.0,材料1,正弦波,71214.73311,69717.78630034266,-2.1020184227119403,2.1020184227119403
356,50,89090.0,材料1,正弦波,95692.06829,105490.91348281679,10.239976382494797,10.239976382494797
357,50,89090.0,材料1,正弦波,164004.0721,167995.59266477925,2.433793572116592,2.433793572116592
358,50,89080.0,材料1,正弦波,222966.1134,216141.6186254448,-3.060776667130623,3.060776667130623
359,50,89090.0,材料1,正弦波,299341.3213,307678.1065804223,2.7850432557111544,2.7850432557111544
360,50,99950.0,材料1,正弦波,993.1452072,1069.0272428995222,7.640578150042978,7.640578150042978
361,50,99950.0,材料1,正弦波,1358.636001,1211.236303590341,-10.8490940399907,10.8490940399907
362,50,99960.0,材料1,正弦波,1896.952399,1979.0079346284485,4.3256507475730555,4.3256507475730555
363,50,99950.0,材料1,正弦波,2514.323963,2506.316163248117,-0.31848719058176855,0.31848719058176855
364,50,99950.0,材料1,正弦波,4450.983841,3986.890953160138,-10.426748431771315,10.426748431771315
365,50,99950.0,材料1,正弦波,6016.132491,5986.901971231643,-0.4858689500619448,0.4858689500619448
366,50,99950.0,材料1,正弦波,8213.583988,7836.270584293739,-4.593773001621627,4.593773001621627
367,50,99950.0,材料1,正弦波,10691.6548,10238.45726999373,-4.2387968792844815,4.2387968792844815
368,50,99950.0,材料1,正弦波,14180.43445,14239.892652132083,0.4192974646984957,0.4192974646984957
369,50,99950.0,材料1,正弦波,19258.68453,20690.265825981936,7.433432401636302,7.433432401636302
370,50,99950.0,材料1,正弦波,24954.9899,25635.85121344497,2.728357399355107,2.728357399355107
371,50,99950.0,材料1,正弦波,33773.96405,37545.76224377597,11.167768723245173,11.167768723245173
372,50,99950.0,材料1,正弦波,45016.12152,43715.460926764245,-2.8893217570018592,2.8893217570018592
373,50,99950.0,材料1,正弦波,61682.11388,61907.58138505759,0.36553141725367494,0.36553141725367494
374,50,99950.0,材料1,正弦波,82409.82889,85774.94258292465,4.083388763513112,4.083388763513112
375,50,99950.0,材料1,正弦波,145360.8569,159504.92653519352,9.730315256000326,9.730315256000326
376,50,99950.0,材料1,正弦波,196926.3359,197845.27526065236,0.46664117140685185,0.46664117140685185
377,50,99950.0,材料1,正弦波,259939.8297,250997.7013491223,-3.4400762519533563,3.4400762519533563
378,50,99950.0,材料1,正弦波,355880.6652,366033.35979519854,2.852836804014874,2.852836804014874
379,50,99950.0,材料1,正弦波,479177.7654,502680.8475046566,4.904877438342137,4.904877438342137
380,50,99950.0,材料1,正弦波,619685.956,636761.4085138255,2.755500967626495,2.755500967626495
381,50,99950.0,材料1,正弦波,821036.215,769209.9465780575,-6.31229992966175,6.31229992966175
382,50,112160.0,材料1,正弦波,739.8215625,900.404252436774,21.705597413805293,21.705597413805293
383,50,112160.0,材料1,正弦波,835.4853336,904.4627512182881,8.25596989489608,8.25596989489608
384,50,112160.0,材料1,正弦波,1143.163558,1216.2271283955083,6.3913488043071744,6.3913488043071744
385,50,112160.0,材料1,正弦波,2098.810441,1984.5188291900326,-5.445542369015088,5.445542369015088
386,50,112170.0,材料1,正弦波,2838.707823,2498.1631164916976,-11.99646908882678,11.99646908882678
387,50,112170.0,材料1,正弦波,5186.650045,5019.325437784587,-3.2260631768807406,3.2260631768807406
388,50,112170.0,材料1,正弦波,7059.64503,7628.272745161322,8.05462190726213,8.05462190726213
389,50,112150.0,材料1,正弦波,12269.25192,12691.450186419794,3.4411084650692625,3.4411084650692625
390,50,112160.0,材料1,正弦波,16543.32032,15852.7986459221,-4.174021059382472,4.174021059382472
391,50,112160.0,材料1,正弦波,22183.00785,21022.054289913598,-5.2335263456457,5.2335263456457
392,50,112160.0,材料1,正弦波,29349.51758,29032.621128547824,-1.0797330844992232,1.0797330844992232
393,50,112160.0,材料1,正弦波,39278.81673,40772.134445495714,3.8018398715029615,3.8018398715029615
394,50,112160.0,材料1,正弦波,54053.59161,68308.21377795296,26.3712766226543,26.3712766226543
395,50,112160.0,材料1,正弦波,72281.36189,78673.76839659683,8.843782601004381,8.843782601004381
396,50,112160.0,材料1,正弦波,98510.8538,97679.04923699016,-0.8443785947674275,0.8443785947674275
397,50,112160.0,材料1,正弦波,129520.7229,147966.45282775437,14.24152793062768,14.24152793062768
398,50,112160.0,材料1,正弦波,314222.2027,301209.38382895855,-4.141279247369196,4.141279247369196
399,50,112160.0,材料1,正弦波,733865.3511,746656.2737043594,1.7429522439214469,1.7429522439214469
400,50,112160.0,材料1,正弦波,968499.8293,967222.9017389279,-0.1318459252589618,0.1318459252589618
401,50,125850.0,材料1,正弦波,951.481771,921.244698758747,-3.177892962623351,3.177892962623351
402,50,125850.0,材料1,正弦波,983.3822228,980.3776788924375,-0.30553164760367607,0.30553164760367607
403,50,125860.0,材料1,正弦波,1817.624491,1798.7700547424265,-1.0373119613501909,1.0373119613501909
404,50,125860.0,材料1,正弦波,3326.960389,3230.613572034513,-2.8959412106029454,2.8959412106029454
405,50,125860.0,材料1,正弦波,4543.843552,4471.686030365778,-1.5880283026571635,1.5880283026571635
406,50,125860.0,材料1,正弦波,6062.379548,5518.354620383586,-8.973785347964395,8.973785347964395
407,50,125860.0,材料1,正弦波,7868.949799,7306.3230479676895,-7.149959847295126,7.149959847295126
408,50,125860.0,材料1,正弦波,14409.12046,13410.316888804518,-6.9317455841123685,6.9317455841123685
409,50,125860.0,材料1,正弦波,19296.03239,19096.436197497693,-1.0343898085792316,1.0343898085792316
410,50,125860.0,材料1,正弦波,47211.21881,46915.28775903826,-0.6268235779989076,0.6268235779989076
411,50,125850.0,材料1,正弦波,87351.97459,88514.41251363343,1.330751742120905,1.330751742120905
412,50,125860.0,材料1,正弦波,114483.3823,118456.71974887242,3.4706674183161534,3.4706674183161534
413,50,125860.0,材料1,正弦波,207436.5315,216150.3899465937,4.2007347421318055,4.2007347421318055
414,50,125860.0,材料1,正弦波,280098.7363,292603.91896874685,4.464562330389513,4.464562330389513
415,50,125860.0,材料1,正弦波,375312.9687,356749.89805744163,-4.946024302559197,4.946024302559197
416,50,125850.0,材料1,正弦波,664504.626,638772.4391160515,-3.872386417961296,3.872386417961296
417,50,125860.0,材料1,正弦波,888278.957,879864.0275542929,-0.9473295949874813,0.9473295949874813
418,50,141260.0,材料1,正弦波,891.0644612,912.6063423796189,2.417544646613827,2.417544646613827
419,50,141270.0,材料1,正弦波,861.0731092,929.7341900238149,7.973896767906978,7.973896767906978
420,50,141270.0,材料1,正弦波,1195.612953,1206.8362840672473,0.9387093907845336,0.9387093907845336
421,50,141260.0,材料1,正弦波,2898.435212,3127.872625438845,7.915906227226892,7.915906227226892
422,50,141260.0,材料1,正弦波,5406.004941,5826.557246855031,7.779354818296507,7.779354818296507
423,50,141270.0,材料1,正弦波,6943.519876,6929.580172884457,-0.2007584534138824,0.2007584534138824
424,50,141260.0,材料1,正弦波,9229.404894,9100.555913625749,-1.396070297641993,1.396070297641993
425,50,141260.0,材料1,正弦波,12557.26737,11704.082415484398,-6.794352062248094,6.794352062248094
426,50,141260.0,材料1,正弦波,17064.0813,18062.618478702774,5.851690232528208,5.851690232528208
427,50,141260.0,材料1,正弦波,31020.95035,29426.07677363341,-5.14127890465029,5.14127890465029
428,50,141260.0,材料1,正弦波,183833.8566,198633.19779787178,8.050389341541877,8.050389341541877
429,50,141260.0,材料1,正弦波,251465.9823,265734.7598252704,5.674237682076487,5.674237682076487
430,50,141260.0,材料1,正弦波,331266.0538,347190.08505443885,4.807021749367927,4.807021749367927
431,50,141260.0,材料1,正弦波,454595.3958,463518.48089734255,1.9628630601591666,1.9628630601591666
432,50,141260.0,材料1,正弦波,590803.9623,618283.8661180682,4.651272769242937,4.651272769242937
433,50,141260.0,材料1,正弦波,792323.5259,784576.0705453892,-0.9778146301803262,0.9778146301803262
434,50,158500.0,材料1,正弦波,811.244311,887.3825373067432,9.385363357789162,9.385363357789162
435,50,158500.0,材料1,正弦波,777.0210248,825.4561117820155,6.2334332580617575,6.2334332580617575
436,50,158500.0,材料1,正弦波,1078.913049,1057.5912953951872,-1.9762253894857456,1.9762253894857456
437,50,158500.0,材料1,正弦波,1443.438183,1492.5609881835337,3.4031803898548896,3.4031803898548896
438,50,158500.0,材料1,正弦波,2618.379464,2636.264372655036,0.6830525865687058,0.6830525865687058
439,50,158500.0,材料1,正弦波,3531.156728,3653.8402038228314,3.4743140923206144,3.4743140923206144
440,50,158500.0,材料1,正弦波,6286.854328,6426.66841371634,2.2239116483683192,2.2239116483683192
441,50,158500.0,材料1,正弦波,8263.579464,8511.32819056702,2.998080040814367,2.998080040814367
442,50,158500.0,材料1,正弦波,10938.67761,10311.815198245125,-5.730696470858648,5.730696470858648
443,50,158500.0,材料1,正弦波,15114.43125,15581.842916343167,3.0924859732526615,3.0924859732526615
444,50,158510.0,材料1,正弦波,37383.75204,35868.543947027945,-4.053119364131258,4.053119364131258
445,50,158500.0,材料1,正弦波,50514.39404,54765.453277664725,8.415540398838615,8.415540398838615
