样本编号,实际磁芯损耗_w每m3,两两交互模型_五折预测,相对误差_percent,对数残差
407,7868.949799,9567.962014776069,21.591346484279036,-0.19549561723111353
408,14409.12046,16792.52831792049,16.54096698363287,-0.1530726731322023
409,19296.03239,22289.780025985387,15.514835254613638,-0.14422877948845247
410,47211.21881,53239.33916260755,12.768406545205977,-0.12016603002597215
411,87351.97459,91257.15788216903,4.4706296686464375,-0.04373579011076245
412,114483.3823,119907.46516571619,4.737877896988191,-0.04629064198383759
413,207436.5315,209015.95096755878,0.761398899286341,-0.007585148878371584
414,280098.7363,279722.6868780382,-0.13425602233313916,0.0013434622647618966
415,375312.9687,367879.02251280914,-1.9807325637961324,0.02000612015016756
416,664504.626,624250.2842965235,-6.057797060915645,0.06249045517362717
417,888278.957,827325.8041078215,-6.861938179649853,0.07108725796592097
418,891.0644612,1323.7473028954125,48.55797313616536,-0.3958050875610608
419,861.0731092,1312.403975767256,52.41492989910874,-0.42143641768342466
420,1195.612953,1707.4896829841407,42.81291271558686,-0.35636528500846154
421,2898.435212,3962.0596508325993,36.6965055637269,-0.31259299460400936
422,5406.004941,7033.384220970109,30.103177813024285,-0.263157625158458
423,6943.519876,8913.988866160336,28.378531715177825,-0.24981299280862324
424,9229.404894,11663.815586215238,26.376681055544974,-0.23409679338509903
425,12557.26737,15572.147329836926,24.009044890129836,-0.21518431961909634
426,17064.0813,20459.398440072593,19.89745055933712,-0.18146661276124298
427,31020.95035,36286.339161550226,16.97365410196154,-0.15677854483744014
428,183833.8566,187803.88623713527,2.1595747978967625,-0.021365863608274083
429,251465.9823,251758.29820413748,0.1162447109003955,-0.0011617719905068213
430,331266.0538,329287.87122004136,-0.597158253091925,0.0059894837311222915
431,454595.3958,433821.13423215714,-4.569835453631063,0.04677546729793036
432,590803.9623,551020.8580396455,-6.733723332775038,0.06971159398583282
433,792323.5259,731384.9134586889,-7.6911274813014,0.08002992213603832
434,811.244311,1327.149700752033,63.59433067901451,-0.4922195840288506
435,777.0210248,1251.8064250232526,61.10328872316669,-0.47687551815882756
436,1078.913049,1613.1821825792576,49.51920213352222,-0.40225464095933194
437,1443.438183,2158.693533726754,49.55219829644441,-0.40247529838768337
438,2618.379464,3767.726763853699,43.895367942501515,-0.36391623796741435
439,3531.156728,4941.227371134953,39.932258796499184,-0.3359882537811192
440,6286.854328,8454.879492496693,34.48505486823319,-0.2962828906586239
441,8263.579464,11005.788136933506,33.184271838612354,-0.2865634858565915
442,10938.67761,14113.233016004806,29.021381918255518,-0.25480795594265615
443,15114.43125,19088.8532711645,26.29554467135175,-0.2334545669848822
444,37383.75204,43579.52308267533,16.573432854053706,-0.1533512133738455
445,50514.39404,58863.363735095634,16.527902301440008,-0.1529605630743749
446,70153.48663,76681.78071392055,9.305730046393498,-0.08897863276439288
447,90902.25109,97910.49802521488,7.709651687587131,-0.07426901057107749
448,124490.291,131679.1574275024,5.774640230781043,-0.05614060934334475
449,164612.2355,171053.40288358222,3.9129335459284342,-0.03838318508154437
450,299771.0466,296816.74072625424,-0.9855207523386488,0.009904091520843039
451,708203.9434,650193.740874404,-8.191171916820482,0.08546172650190798
452,1059.696965,1735.8776717464,63.80887452540735,-0.4935301629950377
453,1306.918875,2060.725729955516,57.67816728146311,-0.45538585376411156
454,1778.998935,2720.2244485855845,52.90759286404993,-0.42466358473325005
455,2370.689654,3531.066598491757,48.946809319131454,-0.39841907178789704
456,3203.167708,4696.422140760978,46.61805340480719,-0.38266074325493626
457,4344.275323,6151.698150686182,41.60470258680661,-0.3478692050788794
458,7607.319762,10267.479129196217,34.968417924065925,-0.2998706237785864
459,18611.75563,23606.353740629336,26.835717220457276,-0.23772249789958266
460,24998.50716,30642.086884265176,22.575666971407966,-0.2035583428675274
461,34254.35616,41341.36860885256,20.689375727132493,-0.18804991609649946
462,46303.52633,54327.27782974257,17.328597054483925,-0.15980833411424555
463,63079.5044,69879.1356357799,10.779462046280592,-0.10237121055055987
464,82386.03548,89783.91015151858,8.979525023163026,-0.0859898347720005
465,149715.0746,154831.14235643815,3.4172028235012233,-0.03360113384860952
466,275143.6946,271608.2625067725,-1.2849402558060712,0.0129326701930772
467,373207.7538,353983.08429756004,-5.1511977730083185,0.0528861177627995
468,483004.2226,450214.1477656625,-6.788776018940225,0.07030204256620465
469,648264.9563,593954.5375854725,-8.377811909578847,0.08749671557912109
470,1032.120321,1714.6909895453107,66.13285821986162,-0.5076176329806588
471,1236.499405,1974.7371173151935,59.70384695132089,-0.4681509575546521
472,2220.87404,3437.822568417305,54.79592748165514,-0.4369374665634256
473,3012.929607,4520.924559894957,50.05078609840078,-0.4058036247942649
474,5310.013049,7608.341940420555,43.282923605119656,-0.35965097639370747
475,6952.35196,9624.800378658203,38.4394868676672,-0.3252631262398733
476,9325.626351,12761.14769695148,36.839577489431406,-0.31363908649181305
477,12589.23154,16983.80634774353,34.90741109797342,-0.2994185134332277
478,17054.31137,22097.678923377738,29.572390488011468,-0.2590695388766786
479,22976.95692,28985.89235686704,26.15200723833293,-0.23231740049306104
480,31236.54917,37841.60540599664,21.145281445942267,-0.1918203124841078
481,138016.1924,143680.70918227197,4.104240729852194,-0.04022252588140951
482,339754.072,318757.04829371616,-6.180065358064002,0.06379282972055123
483,442298.9101,411042.22491716413,-7.066869139643366,0.07328997446277263
484,588559.4414,536013.9965213641,-8.927805958502109,0.09351765288460001
485,1404.881552,2159.5187019635464,53.71535763205368,-0.42993237909673887
486,1622.907587,2545.1151867410153,56.82440621562117,-0.44995656170105747
487,2132.567199,3287.5587267118003,54.15967798123299,-0.4328187492551283
488,5037.560801,7282.19512688916,44.557959984196735,-0.3685103482994947
489,11919.61205,15775.235887946457,32.346890333116654,-0.2802562466259655
490,15927.82703,20712.531536867395,30.039907501854596,-0.26267119814202644
491,21477.21408,27309.716272504837,27.15669812099221,-0.24024998338356518
492,29115.33136,35921.26213952891,23.375762739486504,-0.21006449403204996
493,71651.5642,77759.70273098085,8.524780441542482,-0.08180835208142234
494,96084.04349,101930.61845024444,6.084855245348752,-0.05906910906032792
495,172231.8907,174528.3598655125,1.3333588548433128,-0.01324547860699532
496,231702.7744,229772.6180358191,-0.833031183670153,0.008365202787798509
497,313217.4554,293514.4540660705,-6.290518294635722,0.06497080970359193
498,411101.4334,376759.81696138537,-8.353562806773374,0.08723208650898329
499,544036.5187,489256.3715495801,-10.069204045588629,0.10612974527895958
500,1909.545944,2851.213176296951,49.3136724599778,-0.4008790914570799
501,2125.681827,3194.6432405322016,50.28793114540757,-0.40738280911299807
502,2832.109432,4188.925842799731,47.90833275964072,-0.3914225226395054
503,3794.321716,5500.055761507503,44.95491350442734,-0.37125256673142104
504,4917.008595,6959.240800942739,41.534037748468464,-0.3473700516269602
505,6415.244137,8768.95535990619,36.68934763263538,-0.3125406295601749
506,8651.717901,11685.120321006114,35.06127285605904,-0.30055836248898515
507,11540.36978,15257.86810699473,32.212991419367924,-0.2792440075495417
508,15469.20412,19862.685602964455,28.40147074718705,-0.24999165961951242
509,27632.14166,34104.11948072245,23.421918939027513,-0.21043853482339792
510,37315.90865,44632.17390146576,19.606289960905883,-0.17903524579191732
511,51295.24941,57076.23737952365,11.270026047278854,-0.10678972827225053
512,66381.67197,72212.58496867176,8.783920057492582,-0.08419334392197975
513,160727.2771,162554.37673814673,1.1367701059291613,-0.011303574270774774
514,288667.7834,267261.0399692032,-7.415702292324747,0.07705062990618927
515,377414.5799,341821.2086637765,-9.430841608094296,0.09905644599390939
516,2268.111524,3187.7050501190083,40.544458082785546,-0.3403536803685272
517,2923.608712,4097.476925808323,40.151344774359224,-0.3375526868271841
518,3829.823876,5325.30391961147,39.0482719840736,-0.32965096731565957
519,4979.143585,6745.468515766021,35.47447268014507,-0.303613043078915
520,6543.554438,8717.27139645385,33.2192079862674,-0.28682576582289343
521,8543.608971,11229.235513149879,31.434333561681438,-0.2733371763557759
522,26900.6113,32419.462659463235,20.515709839884696,-0.18660993056013808
523,35884.76692,41960.27389827401,16.93060175594422,-0.15641042544307027
524,49073.22009,53368.95938189779,8.753734285256652,-0.08391582164639111
525,64079.11164,67896.42846818747,5.957193741438497,-0.057864993933682385
526,86189.62224,89175.69065644682,3.4645335933042443,-0.03405869739625267
527,113588.7053,115329.31142512862,1.5323760584571215,-0.01520753757712967
528,689.8457043,570.8526587731823,-17.249226136381075,0.1893368199484371
529,920.1997399,780.0579117869954,-15.229500948156552,0.1652225922570727
530,1658.894966,1477.5575828669491,-10.931215468710448,0.11576125485624544
531,2222.131156,2031.4870685347692,-8.579335515388939,0.0896986446290553
532,3046.413828,2709.82516844939,-11.048684734062675,0.1170809854095447
533,3997.646339,3624.10964291913,-9.343915504399252,0.09809713029399347
534,5435.800204,4952.6376898149365,-8.888525995299139,0.09308644009552047
535,7240.807122,6769.476341565834,-6.509367981949205,0.06730894703334833
536,9686.04943,9319.665604136795,-3.782592980874392,0.03855989854045383
537,13169.05016,12561.630738521282,-4.612477089074422,0.047222403184443706
538,61747.45772,57121.76648414072,-7.491306373834757,0.0778675607383068
539,83848.17663,76564.26363969337,-8.687026102485964,0.09087730664791316
540,117081.5997,104649.08471395975,-10.618675366493356,0.11225842234750871
541,213114.1391,190426.14106380526,-10.645937492466794,0.11256347806838107
542,810.7764625,717.138775574957,-11.54913730923004,0.12272301200114555
543,1420.449995,1326.8269749785588,-6.59108172417158,0.06818336055976282
544,1915.29465,1809.1988491098818,-5.539398383957173,0.05698735253719711
545,2650.008769,2429.095726816962,-8.336313629120607,0.08704388983584632
546,3483.156534,3216.4256905583698,-7.657733462105451,0.07966822364091009
547,4726.887111,4454.9105706798655,-5.753819245803743,0.05925988298292495
548,6344.782869,6086.010844240929,-4.078500873897605,0.041640046469961334
549,8601.823602,8314.038126215335,-3.3456333110313103,0.03402880092012239
550,11304.20021,11191.380381329862,-0.9980345939939702,0.010030483464641193
551,14758.93898,14865.277510993152,0.7205025451846602,-0.007179193262803807
552,27394.67029,26677.517416032053,-2.6178554674181673,0.02652731316567447
553,37374.39757,35996.52168309067,-3.6866838704989164,0.03756359917855967
554,52032.4859,50081.70382711071,-3.7491617768146863,0.0382125040458039
555,99013.81821,92638.97857313299,-6.438333307525328,0.06654943027436211
556,134923.4597,122694.32371156401,-9.06375808597502,0.09501156334038541
557,182082.033,165718.0685325076,-8.987138488009078,0.09416935416152938
558,234476.0557,215011.64078532028,-8.301237777380317,0.08666130493433322
559,322173.7612,291713.9327579052,-9.454472123564974,0.0993173913218861
560,689.6302384,665.2499359124149,-3.535271676043308,0.035992754054368525
561,914.1884886,892.2187693298514,-2.4031936022070615,0.024325414438488124
562,1634.403121,1672.960085450004,2.359085341590215,-0.023316889562031484
563,2250.012466,2200.8365750820712,-2.185583042806523,0.022098207161256767
564,3001.069963,2954.449991322454,-1.5534450130227069,0.01565637402940734
565,4015.747686,3987.091548092054,-0.7135940838078398,0.007161523440506912
566,5424.1358,5416.109270668142,-0.14797803056217732,0.0014808762618141458
567,7324.569887,7349.657939520755,0.3425191227307748,-0.0034193386202279186
568,9964.628084,10015.662934587439,0.5121601143286483,-0.005108530354068108
569,12658.72226,13091.655544809133,3.4200393682476813,-0.03362856164368644
570,17151.48798,17652.02508182976,2.9183304819583307,-0.02876557978162353
571,31461.70215,31852.248724170342,1.241339620813685,-0.012336981731015939
572,43991.76265,43897.13200969468,-0.21510990832124974,0.0021534160200822328
573,84883.82925,80962.74148352776,-4.619357775347106,0.04729453981448195
574,115859.0423,108146.35292674357,-6.656959370754642,0.06888887015336387
575,157296.9327,144367.82981208782,-8.219551815781966,0.08577089378841585
576,206612.8175,187845.61429487038,-9.083271518297565,0.09522617003451828
577,370566.4934,334341.86956352973,-9.775472008843595,0.10286886693696928
578,784.7889109,825.2438453119921,5.1548809941259455,-0.05026413442826527
579,1061.171134,1124.0790236067908,5.928156881695845,-0.05759091307024278
580,1411.641315,1516.4690420715942,7.42594637587482,-0.07163155327693449
581,1903.454728,2013.8106555894726,5.797664949217152,-0.05635826276927336
582,3470.119381,3654.9191310897486,5.325457997254666,-0.05188497028675698
583,6251.862154,6642.6460330026575,6.2506797075273,-0.0606310190432886
584,8516.618515,9028.699403197419,6.012725441388624,-0.05838895225224583
585,19870.13212,21289.16282224107,7.1415262549400245,-0.06898044978924389
586,27104.88703,28746.75197008918,6.057449854972434,-0.05881074106988038
587,72377.73703,71165.81504545257,-1.6744402827144165,0.016886175163811856
588,98356.36393,95682.8973179209,-2.7181429907085706,0.027557678629946736
589,181651.193,167143.0465647847,-7.986815938618863,0.08323831419122207
590,244958.5314,224910.54767660366,-8.184235759749638,0.08538617935447768
591,453006.1537,404887.0878016098,-10.62216605787141,0.11229747703322523
592,875.1677313,1037.3495597469005,18.53151374834065,-0.17000867803620068
593,1194.215092,1411.233717517456,18.17249061507054,-0.16697515598359214
594,3909.69399,4527.950735515048,15.813430593197086,-0.14681035336851522
595,7082.300556,8129.486159254643,14.785952600775829,-0.13789892630553702
596,12346.53801,13982.466206628726,13.250096466748134,-0.12442843017820415
597,22679.30644,25651.00801552639,13.103141330129622,-0.12312997155047789
598,31833.39317,35273.969681848255,10.80807343871428,-0.10262945064091511
599,43428.80689,46399.76055822512,6.840974645585342,-0.0661713246903961
600,83971.54587,84469.68126732722,0.5932192770374919,-0.005914666593128004
601,116186.235,113656.1107733913,-2.1776454212572656,0.022017060641699615
602,214516.687,198401.1807182625,-7.51247210979792,0.07809638418001796
603,532551.5835,475397.13750695117,-10.7321896627219,0.11352922963715883
604,1039.644333,1298.6266298931564,24.910663067420042,-0.22242860033701728
605,1432.160788,1705.4207144516076,19.080254727069633,-0.17462748928273886
606,1925.019466,2277.9901927006426,18.33595622978717,-0.16835747989571193
607,3365.229503,4103.701254210966,21.944172026087397,-0.1983931476678844
608,6236.918915,7463.915191151314,19.673115730274223,-0.17959380427640426
609,10644.87113,12615.435248454123,18.511864487495433,-0.1698428918325412
610,26992.30288,31024.69128239149,14.939030657437149,-0.13923163359010893
611,52190.9005,56159.48035242164,7.60396891872298,-0.07328734692106309
612,71823.63711,74808.50772654773,4.155833283653288,-0.040717988634902724
