eventid,iyear,imonth,iday,地区,country_txt,latitude,longitude,坐标状态,specificity,危害等级,危害得分,数据完整率
201501070001,2015,1,7,西欧,France,48.856644,2.34233,有效,1.0,1,0.7734694956159378,1.0
201501070002,2015,1,7,西欧,France,48.789746,2.287296,有效,1.0,5,0.2210389478582231,0.8
201501070003,2015,1,7,南亚,Afghanistan,33.335258,69.928467,有效,1.0,1,0.7721668935792796,0.8
201501070004,2015,1,7,中东与北非,Yemen,15.325443,44.211895,有效,1.0,1,0.8411569622312441,0.8
201501070005,2015,1,7,西欧,France,43.019169,3.04942,有效,1.0,2,0.6837501454903773,0.8
201501070006,2015,1,7,中东与北非,Syria,32.890083,36.041847,有效,1.0,1,0.7610136691688678,0.8
201501070007,2015,1,7,南亚,Afghanistan,34.417122,70.449593,有效,1.0,2,0.7153761847088963,0.8
201501070008,2015,1,7,南亚,Afghanistan,36.310452,68.833878,有效,1.0,2,0.7125131014775312,1.0
201501070009,2015,1,7,中东与北非,Iraq,36.76321,42.602535,有效,1.0,1,0.8200796001437656,0.2
201501070010,2015,1,7,中东与北非,Iraq,33.057991,44.354839,有效,1.0,3,0.5096710430525975,0.4
201501070011,2015,1,7,中东与北非,Iraq,34.057114,44.218292,有效,1.0,1,0.7626578306772035,0.8
201501070012,2015,1,7,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7253282634202396,0.4
201501070013,2015,1,7,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.5255796761704256,0.8
201501070014,2015,1,7,中东与北非,Iraq,33.669689,44.381317,有效,1.0,2,0.6444109305795157,0.8
201501070015,2015,1,7,东南亚,Philippines,7.885051,124.166209,有效,1.0,4,0.2542038512408258,0.8
201501070016,2015,1,7,撒哈拉以南非洲,Mali,16.300194,0.004826,有效,2.0,2,0.7116282104114519,0.8
201501070022,2015,1,7,撒哈拉以南非洲,Somalia,4.735941,45.203487,有效,3.0,4,0.3517534673093462,1.0
201501070023,2015,1,7,撒哈拉以南非洲,Somalia,3.312293,43.47213,有效,1.0,2,0.7000762291577053,0.8
201501070024,2015,1,7,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,1,0.7445931750966127,0.8
201501070026,2015,1,7,南亚,Afghanistan,33.305833,68.446944,有效,3.0,1,0.7431291506233146,0.8
201501070027,2015,1,7,南亚,Afghanistan,32.727268,67.635903,有效,3.0,4,0.3204317558523772,0.4
201501070028,2015,1,7,南亚,Afghanistan,32.61797,65.872375,有效,1.0,2,0.7074292555835123,0.8
201501070030,2015,1,7,东南亚,Philippines,6.426872,122.011242,有效,1.0,4,0.2702727232101121,0.4
201501070031,2015,1,7,南亚,Pakistan,30.200819,66.994354,有效,1.0,3,0.4580883399480864,0.8
201501070034,2015,1,7,南亚,Afghanistan,32.938449,66.638056,有效,3.0,3,0.3758680843416444,0.4
201501070035,2015,1,7,南亚,Afghanistan,32.397381,64.47316,有效,3.0,1,0.7721691527035375,0.8
201501070040,2015,1,7,中东与北非,Libya,32.755737,12.723051,有效,1.0,2,0.6943166352068977,0.8
201501070041,2015,1,7,南亚,Bangladesh,23.791275,90.418205,有效,1.0,5,0.2338356072673557,0.8
201501070044,2015,1,7,撒哈拉以南非洲,Nigeria,10.286653,11.163861,有效,1.0,2,0.6562713562537752,0.8
201501070045,2015,1,7,中东与北非,Egypt,30.608472,33.617577,有效,4.0,5,0.2268465821156295,1.0
201501070056,2015,1,7,撒哈拉以南非洲,Nigeria,13.095123,13.818728,有效,1.0,1,0.8277556613948032,0.6
201501070057,2015,1,7,撒哈拉以南非洲,Nigeria,11.562116,11.91629,有效,1.0,1,0.7263562599482564,0.8
201501070058,2015,1,7,撒哈拉以南非洲,Nigeria,13.120723,13.86245,有效,2.0,1,0.824237919875076,0.4
201501070059,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915661991964911,0.6
201501070060,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915661991964911,0.6
201501070061,2015,1,7,撒哈拉以南非洲,Nigeria,12.96309,13.60899,有效,2.0,1,0.7915665564856498,0.6
201501070062,2015,1,7,撒哈拉以南非洲,Nigeria,13.120905,13.876099,有效,2.0,1,0.7915665564856498,0.6
201501070063,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070064,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070065,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070066,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070067,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070068,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070069,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070070,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070071,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070072,2015,1,7,南亚,Afghanistan,34.516895,69.147011,有效,1.0,5,0.2051945276264409,0.8
201501070073,2015,1,7,撒哈拉以南非洲,Nigeria,12.922965,13.563938,有效,3.0,1,0.7915665564856498,0.6
201501070074,2015,1,7,撒哈拉以南非洲,Nigeria,10.722753,13.07357,有效,1.0,1,0.7671533450956725,0.6
201501070075,2015,1,7,撒哈拉以南非洲,Nigeria,10.655179,12.907412,有效,2.0,1,0.7671552913740152,0.6
201501070081,2015,1,7,中东与北非,Egypt,29.311707,30.838812,有效,1.0,4,0.2953665516183317,0.4
201501070087,2015,1,7,南亚,Pakistan,32.209442,70.383537,有效,1.0,5,0.1761575589864727,0.8
201501070088,2015,1,7,南亚,Pakistan,34.744167,71.338333,有效,2.0,4,0.2460006622809545,0.8
201501070089,2015,1,7,东南亚,Philippines,9.1584,123.4996,有效,1.0,2,0.6657592841348401,0.8
201501070090,2015,1,7,南亚,Bangladesh,23.791275,90.418205,有效,1.0,1,0.7502485580777111,0.8
201501070091,2015,1,7,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3077420951311685,0.8
201501070092,2015,1,7,中东与北非,Egypt,31.126646,33.800865,有效,1.0,5,0.1809881484779681,0.4
201501070093,2015,1,8,西欧,Netherlands,51.912067,4.349437,有效,1.0,5,0.1245356838289659,0.8
201501080001,2015,1,8,西欧,France,48.815308,2.316493,有效,1.0,4,0.2814935902363814,0.8
201501080002,2015,1,8,西欧,France,47.969057,0.203153,有效,1.0,2,0.7081599048327699,0.8
201501080003,2015,1,8,西欧,France,45.989461,4.72444,有效,1.0,1,0.7197408550483965,0.8
201501080004,2015,1,8,南亚,Pakistan,30.200819,66.994354,有效,1.0,1,0.7417666457737433,0.8
201501080005,2015,1,8,南亚,Pakistan,30.200819,66.994354,有效,1.0,1,0.7348406267131476,0.8
201501080007,2015,1,8,南亚,Pakistan,26.304831,65.577382,有效,2.0,1,0.7400930159937598,0.6
201501080008,2015,1,8,南亚,Pakistan,28.009182,67.84906,有效,1.0,1,0.7662698873819146,0.6
201501080010,2015,1,8,中东与北非,Syria,36.377281,36.993607,有效,1.0,3,0.5407151613347696,0.2
201501080011,2015,1,8,中东与北非,Syria,36.362663,37.012653,有效,1.0,3,0.5604827678535079,0.2
201501080014,2015,1,8,南亚,Pakistan,33.423333,70.368889,有效,2.0,1,0.7744333401938743,0.6
201501080015,2015,1,8,南亚,Afghanistan,32.684456,66.192955,有效,1.0,1,0.7431291506233146,0.8
201501080018,2015,1,8,中东与北非,Iraq,33.07835,44.254719,有效,1.0,1,0.7887536075157678,0.8
201501080019,2015,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6510403099558801,0.4
201501080020,2015,1,8,中东与北非,Iraq,35.135849,44.087712,有效,1.0,2,0.7029377075083643,0.8
201501080021,2015,1,8,中东与北非,Iraq,35.135849,44.087712,有效,1.0,1,0.7610136691688678,0.8
201501080022,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080023,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080024,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080025,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080026,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080027,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080028,2015,1,8,中东与北非,Iraq,35.470616,44.395746,有效,4.0,1,0.8040459672416838,0.8
201501080029,2015,1,8,中东与北非,Iraq,33.241378,44.024673,有效,1.0,2,0.574038694734544,0.8
201501080030,2015,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.4910016811302381,0.4
201501080032,2015,1,8,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.7928152607915437,0.8
201501080033,2015,1,8,中东与北非,Iraq,35.271023,43.458084,有效,1.0,4,0.2634606594555626,0.8
201501080037,2015,1,8,南亚,Afghanistan,36.705776,68.87706,有效,1.0,4,0.2435131978523192,0.4
201501080040,2015,1,8,中东与北非,Algeria,35.348841,7.47169,有效,1.0,4,0.2940039861082563,0.4
201501080044,2015,1,8,撒哈拉以南非洲,Somalia,2.619745,44.893681,有效,1.0,1,0.7547613576355243,0.4
201501080048,2015,1,8,中东与北非,Yemen,15.325443,44.211895,有效,1.0,4,0.252529095299736,0.8
201501080049,2015,1,8,中东与北非,Yemen,13.985013,45.558479,有效,1.0,4,0.2808731478688043,0.8
201501080051,2015,1,8,东南亚,Philippines,14.694419,120.538736,有效,1.0,5,0.2360740948651284,0.8
201501080052,2015,1,8,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2754981991258302,0.8
201501080053,2015,1,8,南亚,Sri Lanka,9.816667,80.2,有效,1.0,1,0.7460639687531858,0.8
201501080054,2015,1,8,南亚,Sri Lanka,8.724741,80.377,有效,1.0,5,0.2338528016766932,0.4
201501080055,2015,1,8,南亚,Sri Lanka,8.757816,80.487907,有效,1.0,5,0.2157140473827506,0.8
201501080056,2015,1,8,南亚,Afghanistan,33.305667,62.156307,有效,3.0,2,0.6514216509297438,0.8
201501080057,2015,1,8,西欧,United Kingdom,54.607712,-5.95621,有效,1.0,5,0.1803608696180282,0.8
201501080058,2015,1,8,中东与北非,West Bank and Gaza Strip,31.784838,35.224613,有效,1.0,4,0.2489653412514219,0.8
201501080060,2015,1,8,撒哈拉以南非洲,Mali,14.456878,-4.91545,有效,1.0,5,0.224599879203839,0.4
201501080062,2015,1,8,南亚,Bangladesh,23.791275,90.418205,有效,1.0,5,0.2365824644887837,0.4
201501080064,2015,1,8,南亚,Bangladesh,22.945389,91.249391,有效,1.0,2,0.6777185726228062,0.8
201501080065,2015,1,8,中东与北非,Turkey,37.331265,42.184007,有效,1.0,1,0.8254266387056131,0.6
201501080066,2015,1,8,中东与北非,Turkey,37.331265,42.184007,有效,1.0,4,0.2700905426590881,0.4
201501080068,2015,1,8,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,3,0.5453805470957144,0.8
201501080069,2015,1,8,中东与北非,Yemen,15.799444,44.246389,有效,3.0,4,0.2690013348663603,0.6
201501080070,2015,1,8,中东与北非,Yemen,15.799444,44.246389,有效,3.0,2,0.703652814896266,0.8
201501080072,2015,1,8,南亚,Bangladesh,22.943681,90.83659,有效,1.0,4,0.3311384047368278,0.4
201501080074,2015,1,8,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3619101061524483,0.8
201501080077,2015,1,8,中东与北非,Iraq,36.354145,43.14357,有效,1.0,3,0.4752053288724056,0.8
201501080078,2015,1,8,中东与北非,Iraq,35.79813,43.294178,有效,1.0,4,0.3689793337569853,1.0
201501080080,2015,1,8,南亚,Bangladesh,24.522975,92.036928,有效,1.0,1,0.7358122074636373,0.6
201501080083,2015,1,8,南亚,Bangladesh,24.57972,88.27045,有效,3.0,2,0.6875714535654329,0.8
201501080084,2015,1,8,南亚,Bangladesh,24.608869,88.231626,有效,1.0,1,0.7447069031094096,0.8
201501080085,2015,1,8,南亚,Bangladesh,22.341896,91.815117,有效,1.0,4,0.2858847850823042,0.4
201501080086,2015,1,8,中东与北非,Iraq,34.208416,43.890713,有效,1.0,2,0.6321170929867833,0.4
201501080087,2015,1,8,中东与北非,Iraq,34.208416,43.890713,有效,1.0,2,0.6321170929867833,0.4
201501080088,2015,1,8,中东与北非,Iraq,34.208416,43.890713,有效,1.0,2,0.5687265158983281,0.4
201501080089,2015,1,8,中东与北非,Iraq,34.208416,43.890713,有效,1.0,3,0.533230754050751,0.4
201501080090,2015,1,8,西欧,France,45.692341,5.908998,有效,1.0,2,0.6623260788130056,0.8
201501080091,2015,1,8,西欧,France,43.949268000000004,2.211335,有效,1.0,2,0.6837501454903773,0.8
201501090001,2015,1,9,西欧,France,49.062076,2.699313,有效,1.0,1,0.7396513310432092,1.0
201501090002,2015,1,9,西欧,France,48.856644,2.34233,有效,1.0,1,0.7396291069595583,1.0
201501090003,2015,1,9,南亚,Pakistan,33.594013,73.069077,有效,1.0,1,0.7777383846514037,0.8
201501090004,2015,1,9,南亚,Pakistan,25.126114,62.322409,有效,3.0,2,0.5854636475860479,0.8
201501090005,2015,1,9,南亚,Pakistan,28.009182,67.84906,有效,1.0,1,0.7829217594901897,0.6
201501090006,2015,1,9,撒哈拉以南非洲,Mali,18.442701,1.411332,有效,1.0,1,0.7491678045082188,0.8
201501090007,2015,1,9,中东与北非,Iraq,34.881348,44.62513,有效,1.0,1,0.7597312874297247,0.8
201501090008,2015,1,9,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.50831327918808,0.4
201501090009,2015,1,9,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6276151306026725,0.4
201501090010,2015,1,9,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,2,0.6437335194425192,0.4
201501090011,2015,1,9,中东与北非,Iraq,34.880926,44.620868,有效,3.0,4,0.3201602748504082,0.8
201501090014,2015,1,9,南亚,Afghanistan,34.087162,69.094116,有效,1.0,2,0.6998484919671935,1.0
201501090018,2015,1,9,撒哈拉以南非洲,Nigeria,11.74464,11.970257,有效,1.0,1,0.7585453895055526,0.6
201501090019,2015,1,9,撒哈拉以南非洲,Nigeria,10.656526,12.902829,有效,2.0,5,0.1571266686770776,0.4
201501090020,2015,1,9,南亚,Pakistan,32.901089,69.749405,有效,1.0,4,0.2435131978523192,0.2
201501090021,2015,1,9,南亚,Pakistan,33.747722,70.963302,有效,1.0,1,0.7443976451655918,0.8
201501090033,2015,1,9,东欧,Ukraine,47.579815,34.384754,有效,1.0,1,0.7783965316440944,0.8
201501090034,2015,1,9,东欧,Ukraine,48.291861,25.936107,有效,4.0,5,0.2098532166203227,0.8
201501090035,2015,1,9,东欧,Ukraine,48.922633,24.711117,有效,4.0,5,0.2098532166203227,0.8
201501090037,2015,1,9,中东与北非,Egypt,30.135777,31.26964,有效,1.0,1,0.7240242044948649,0.8
201501090038,2015,1,11,中东与北非,Egypt,30.022924,31.185192,有效,1.0,1,0.7240303037011376,0.8
201501090039,2015,1,9,南亚,Pakistan,27.706584,68.848197,有效,1.0,4,0.2712061605522504,0.8
201501090040,2015,1,9,南亚,Bangladesh,23.791275,90.418205,有效,1.0,1,0.7348393749657287,0.8
201501090041,2015,1,9,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.3529599706942747,0.4
201501090042,2015,1,9,南亚,Pakistan,34.80508,71.46783,有效,2.0,4,0.3111958196409249,0.8
201501090044,2015,1,9,南亚,Afghanistan,32.260556,64.815,有效,1.0,2,0.7074242673894668,0.8
201501090084,2015,1,9,中东与北非,West Bank and Gaza Strip,31.502407,34.459743,有效,1.0,1,0.7613063913139173,0.8
201501090085,2015,1,9,南亚,India,18.287025,81.280733,有效,3.0,4,0.267996636302891,1.0
201501090087,2015,1,9,南亚,Bangladesh,23.01606,91.397434,有效,1.0,1,0.7348372490518494,0.8
201501090088,2015,1,9,东南亚,Philippines,6.862806,124.443649,有效,1.0,5,0.2334438253229051,0.4
201501090089,2015,1,9,南亚,Bangladesh,23.791275,90.418205,有效,1.0,2,0.674958779313254,0.8
201501090090,2015,1,9,南亚,Bangladesh,23.791275,90.418205,有效,1.0,3,0.4060696044512547,0.4
201501090091,2015,1,7,南亚,Pakistan,34.158333,71.773333,有效,1.0,5,0.2124351779074609,0.8
201501090092,2015,1,9,南亚,India,25.508945,92.996861,有效,3.0,4,0.2533400220771361,0.8
201501090093,2015,1,9,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.3967584919349144,0.4
201501090094,2015,1,9,南亚,Pakistan,33.741283,70.984739,有效,2.0,1,0.7744346518138072,0.6
201501090095,2015,1,9,东南亚,Philippines,14.420209,120.939674,有效,1.0,4,0.246040291223668,0.8
201501090096,2015,1,9,东欧,Ukraine,48.581535,39.355545,有效,1.0,5,0.0962374589699068,1.0
201501090097,2015,1,9,西欧,France,47.792551,1.065343,有效,1.0,2,0.6837501454903773,0.8
201501090098,2015,1,9,西欧,France,49.376636,3.32342,有效,1.0,2,0.6837501454903773,0.8
201501100001,2015,1,10,中东与北非,Turkey,41.106178,28.689863,有效,1.0,4,0.2678057163351092,0.8
201501100002,2015,1,10,中东与北非,Turkey,41.106178,28.689863,有效,1.0,4,0.2678057163351092,0.8
201501100003,2015,1,10,中东与北非,Lebanon,34.443955,35.854032,有效,1.0,1,0.8145658931361056,0.8
201501100006,2015,1,10,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,3,0.4192491360221566,0.4
201501100007,2015,1,10,中东与北非,Iraq,35.326885,44.244495,有效,1.0,5,0.2408112177425207,0.2
201501100008,2015,1,10,中东与北非,Iraq,35.135849,44.087712,有效,1.0,5,0.2408112177425207,0.2
201501100009,2015,1,10,中东与北非,Iraq,35.303047,44.329933,有效,1.0,5,0.2408112177425207,0.2
201501100010,2015,1,10,中东与北非,Libya,32.069286,20.151144,有效,1.0,5,0.1234411602130567,1.0
201501100020,2015,1,10,中东与北非,Syria,35.96545,38.041325,有效,1.0,3,0.5279260510425158,0.2
201501100021,2015,1,10,中东与北非,Syria,36.591221,36.961853,有效,1.0,3,0.490699853588847,0.2
201501100023,2015,1,10,南亚,Pakistan,26.026148,63.715561,有效,1.0,4,0.2803430933248783,0.4
201501100024,2015,1,10,中东与北非,Libya,25.142301,10.142317,有效,1.0,5,0.2000811171094165,0.0
201501100025,2015,1,10,撒哈拉以南非洲,Somalia,-0.357847,42.54665,有效,1.0,1,0.7869240039065981,0.6
201501100026,2015,1,10,撒哈拉以南非洲,Nigeria,11.840929,13.141459,有效,1.0,1,0.7842824181287285,0.8
201501100027,2015,1,10,撒哈拉以南非洲,Nigeria,11.704399,11.088539,有效,1.0,1,0.7846579007872712,0.6
201501100030,2015,1,10,南亚,Afghanistan,34.927108,71.089311,有效,3.0,5,0.2044156281805051,0.2
201501100031,2015,1,10,南亚,Afghanistan,34.992297,71.419353,有效,2.0,2,0.7080919179717113,0.6
201501100032,2015,1,10,南亚,Afghanistan,35.967023,66.44203,有效,3.0,2,0.6992597206537772,0.8
201501100035,2015,1,10,东欧,Ukraine,48.637352,39.201656,有效,1.0,1,0.7354175953214905,0.8
201501100055,2015,1,10,撒哈拉以南非洲,Somalia,2.059819,45.326115,有效,1.0,5,0.1886492703153279,0.8
201501100056,2015,1,10,撒哈拉以南非洲,Somalia,11.274796,49.179657,有效,1.0,1,0.7443340696123316,0.8
201501100057,2015,1,10,撒哈拉以南非洲,Somalia,11.274796,49.179657,有效,1.0,1,0.7214935867244394,0.8
201501100060,2015,1,10,南亚,Pakistan,28.644878,68.406381,有效,1.0,1,0.7662698873819146,0.6
201501100061,2015,1,10,南亚,Pakistan,25.999413,63.047451,有效,1.0,4,0.2774059834507129,0.8
201501100063,2015,1,10,东南亚,Philippines,5.969382,121.044016,有效,1.0,4,0.2686981788460221,0.8
201501100064,2015,1,10,南亚,Pakistan,33.976307,71.437157,有效,1.0,4,0.2741429670959151,0.8
201501100065,2015,1,10,南亚,Pakistan,33.962677,71.731377,有效,1.0,2,0.6863396449242728,0.8
201501100066,2015,1,10,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2741429670959151,0.8
201501100067,2015,1,10,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2754981991258302,0.8
201501100068,2015,1,10,南亚,Pakistan,24.891115,67.143311,有效,1.0,5,0.2053193122421252,0.8
201501100069,2015,1,10,南亚,Pakistan,24.891115,67.143311,有效,1.0,4,0.2738513472590912,0.8
201501100070,2015,1,10,南亚,Bangladesh,23.791275,90.418205,有效,1.0,5,0.2338356072673557,0.4
201501100071,2015,1,10,南亚,India,22.551729,88.352341,有效,1.0,3,0.3843456885547637,0.4
201501100073,2015,1,10,南亚,Bangladesh,23.791275,90.418205,有效,1.0,5,0.2266232503371561,0.4
201501100074,2015,1,10,撒哈拉以南非洲,Ivory Coast,4.774444,-7.529444,有效,1.0,3,0.4173500678309988,0.4
201501100075,2015,1,10,撒哈拉以南非洲,Ivory Coast,4.926617,-7.494947,有效,1.0,5,0.1993775796447943,0.2
201501100076,2015,1,10,南亚,Pakistan,31.414515,73.076657,有效,1.0,2,0.6963537876119552,0.8
201501100077,2015,1,10,南亚,Afghanistan,34.417122,70.449593,有效,1.0,4,0.2561115547067499,0.4
201501100078,2015,1,9,南亚,Afghanistan,33.1782,68.752533,有效,1.0,5,0.2405051225482185,0.4
201501100080,2015,1,9,南亚,Afghanistan,36.165382,66.090942,有效,1.0,3,0.4383451066686651,0.6
201501100081,2015,1,10,南亚,Afghanistan,33.598633,69.228996,有效,1.0,5,0.2051945276264409,0.8
201501100082,2015,1,10,中东与北非,Iraq,33.303566000000004,44.371773,有效,1.0,1,0.730158627126177,0.4
201501100083,2015,1,10,中东与北非,Iraq,33.100529,44.584492,有效,1.0,2,0.684406482775501,0.4
201501100084,2015,1,10,东南亚,Philippines,7.05372,124.673587,有效,1.0,5,0.1660881864570587,0.8
201501100085,2015,1,10,中东与北非,Iraq,36.043266,43.49884,有效,1.0,2,0.6947152320940656,0.6
201501100086,2015,1,10,中东与北非,Iraq,36.319386,41.861473,有效,1.0,4,0.3044247561413092,0.4
