年份,经度格,纬度格,事件数,累计危害,中心经度,中心纬度
2017,106,64,1,0.4699619088919723,33.0,25.679288619456855
2017,106,65,2,0.8660378424950799,33.0,27.1006853482402
2017,106,66,1,0.4215199428123393,33.0,28.540365484875558
2017,106,67,18,9.681923379614219,33.0,29.999999999999996
2017,106,68,125,58.6109204967329,33.0,31.48143215916898
2017,106,78,1,0.7226301175771128,33.0,48.11140308495899
2017,106,79,1,0.245488503370886,33.0,50.05549481018511
2017,107,27,2,0.6681894132454298,35.0,-22.885380476158566
2017,107,40,1,0.1995498445663204,35.0,-5.739170477266785
2017,107,44,4,2.29114387617635,35.0,-0.6366328722676353
2017,107,45,4,1.8626153817214235,35.0,0.6366328722676353
2017,107,50,1,0.5614981805537738,35.0,7.020370749121086
2017,107,51,2,1.0180107484329062,35.0,8.305109528050382
2017,107,53,1,0.2082831620459426,35.0,10.887948130120165
2017,107,67,4,2.0984424552278598,35.0,29.999999999999996
2017,107,68,145,56.844154163351554,35.0,31.48143215916898
2017,107,69,29,12.793741381173827,35.0,32.98670708247892
2017,107,70,5,1.744724766360421,35.0,34.51810784106126
2017,107,71,9,5.41903092067746,35.0,36.07819997184263
2017,107,72,1,0.7597323775663423,35.0,37.669886964329635
2017,107,78,2,1.4009466454788841,35.0,48.11140308495899
2017,107,79,1,0.7340788156300874,35.0,50.05549481018511
2017,108,43,1,0.1926674968356982,37.0,-1.9102131717099302
2017,108,44,2,1.4398326066385367,37.0,-0.6366328722676353
2017,108,45,1,0.3131225650773268,37.0,0.6366328722676353
2017,108,51,1,0.5060149971407866,37.0,8.305109528050382
2017,108,53,1,0.2602966954721441,37.0,10.887948130120165
2017,108,54,13,6.942200628863448,37.0,12.187474135425033
2017,108,55,2,0.9989148133382091,37.0,13.493398821551693
2017,108,59,1,0.7214888737358868,37.0,18.797368824406544
2017,108,67,2,1.472556995370807,37.0,29.999999999999996
2017,108,69,50,29.919587135508923,37.0,32.98670708247892
2017,108,70,46,25.0479253726973,37.0,34.51810784106126
2017,108,71,78,39.00654980052078,37.0,36.07819997184263
2017,108,72,2,0.734984570200815,37.0,37.669886964329635
2017,108,77,2,1.4811542344387745,37.0,46.23825730732021
2017,108,78,21,10.963668096718262,37.0,48.11140308495899
2017,108,79,2,1.088672831142805,37.0,50.05549481018511
2017,108,82,4,2.6678766620440735,37.0,56.44269023807928
2017,109,33,1,0.268602059601118,39.0,-14.806506911897516
2017,109,38,3,1.158828744397561,39.0,-8.305109528050389
2017,109,39,2,0.3546146587862375,39.0,-7.020370749121086
2017,109,41,3,1.673640565817256,39.0,-4.460843697873993
2017,109,47,2,1.5085153428839855,39.0,3.1847385367204106
2017,109,52,1,0.6985022154101301,39.0,9.594068226860466
2017,109,53,1,0.6864377401446465,39.0,10.887948130120165
2017,109,54,1,0.2203080929128692,39.0,12.187474135425033
2017,109,61,1,0.509499160258117,39.0,21.510188266887486
2017,109,63,1,0.7939786776713087,39.0,24.274652194584778
2017,109,68,1,0.5067406223668509,39.0,31.48143215916898
2017,109,69,21,10.040330316277666,39.0,32.98670708247892
2017,109,70,8,3.275644371355951,39.0,34.51810784106126
2017,109,71,24,11.248380004103128,39.0,36.07819997184263
2017,109,72,3,1.0727515672430166,39.0,37.669886964329635
2017,109,73,4,1.8986415376500825,39.0,39.2964802391875
2017,109,74,2,1.0785226520283429,39.0,40.961788552349354
2017,109,76,1,0.6604373238227566,39.0,44.4270040008057
2017,109,78,10,3.3892063357157354,39.0,48.11140308495899
2017,110,36,7,3.9351757289276166,41.0,-10.887948130120165
2017,110,43,44,26.988918244860912,41.0,-1.9102131717099302
2017,110,44,14,9.867349396035875,41.0,-0.6366328722676353
2017,110,45,13,5.790428385830464,41.0,0.6366328722676353
2017,110,46,2,1.077184189528034,41.0,1.9102131717099364
2017,110,47,26,17.6277242142306,41.0,3.1847385367204106
2017,110,48,10,5.475486669938525,41.0,4.460843697873993
2017,110,55,1,0.321359940517278,41.0,13.493398821551693
2017,110,61,2,0.4496929287213192,41.0,21.510188266887486
2017,110,69,42,16.647559114596366,41.0,32.98670708247892
2017,110,70,55,20.41164610215314,41.0,34.51810784106126
2017,110,71,64,24.88781515061897,41.0,36.07819997184263
2017,110,72,32,15.851322608920542,41.0,37.669886964329635
2017,110,73,6,2.644761371633176,41.0,39.2964802391875
2017,110,76,1,0.1507112277827093,41.0,44.4270040008057
2017,110,77,1,0.2464772717625406,41.0,46.23825730732021
2017,110,78,1,0.1664752392784267,41.0,48.11140308495899
2017,111,44,22,10.864906389216241,43.0,-0.6366328722676353
2017,111,45,7,2.0803463585191375,43.0,0.6366328722676353
2017,111,46,14,6.005084521681699,43.0,1.9102131717099364
2017,111,47,37,17.944443185045177,43.0,3.1847385367204106
2017,111,48,11,5.5827031437786,43.0,4.460843697873993
2017,111,54,3,1.243573610730396,43.0,12.187474135425033
2017,111,55,23,10.996206151685728,43.0,13.493398821551693
2017,111,56,8,2.896293176021535,43.0,14.806506911897516
2017,111,57,8,3.7679290145369344,43.0,16.127620213160753
2017,111,58,15,6.39505735978406,43.0,17.457603123722095
2017,111,59,3,0.6259395639972138,43.0,18.797368824406544
2017,111,68,2,0.5239579833621468,43.0,31.48143215916898
2017,111,69,127,55.32098909191981,43.0,32.98670708247892
2017,111,70,159,70.76476479867665,43.0,34.51810784106126
2017,111,71,744,289.39890311783984,43.0,36.07819997184263
2017,111,72,66,28.124093498176336,43.0,37.669886964329635
2017,111,73,3,1.3042842749930315,43.0,39.2964802391875
2017,111,74,1,0.4467373713667458,43.0,40.961788552349354
2017,112,45,6,2.687652675113667,45.0,0.6366328722676353
2017,112,46,347,169.16084431973349,45.0,1.9102131717099364
2017,112,47,46,22.15537699794172,45.0,3.1847385367204106
2017,112,48,33,13.915923065633311,45.0,4.460843697873993
2017,112,54,10,5.5634095293436685,45.0,12.187474135425033
2017,112,55,80,36.69783297880031,45.0,13.493398821551693
2017,112,56,41,18.86463641363335,45.0,14.806506911897516
2017,112,57,12,6.372429336852798,45.0,16.127620213160753
2017,112,58,9,4.314252375816237,45.0,17.457603123722095
2017,112,62,1,0.2248464643606596,45.0,22.885380476158566
2017,112,68,6,3.1101225224361184,45.0,31.48143215916898
2017,112,69,834,369.2914681365612,45.0,32.98670708247892
2017,112,70,318,126.15390485391411,45.0,34.51810784106126
2017,112,71,89,36.05176662787391,45.0,36.07819997184263
2017,112,72,30,14.710188824575239,45.0,37.669886964329635
2017,112,73,6,2.920650002654576,45.0,39.2964802391875
2017,112,74,1,0.6666364736215451,45.0,40.961788552349354
2017,112,75,8,3.7936757613348444,45.0,42.670233871257594
2017,112,76,1,0.5948461856895801,45.0,44.4270040008057
2017,113,48,7,3.0782189570393776,47.0,4.460843697873993
2017,113,49,5,2.018946104199677,47.0,5.739170477266791
2017,113,50,11,4.57297090247479,47.0,7.020370749121086
2017,113,55,12,6.4494123237934025,47.0,13.493398821551693
2017,113,56,8,3.8774629140276815,47.0,14.806506911897516
2017,113,58,1,0.1527652420957752,47.0,17.457603123722095
2017,113,63,4,1.459956847883477,47.0,24.274652194584778
2017,113,67,25,14.41909459357416,47.0,29.999999999999996
2017,113,68,10,4.776811964157444,47.0,31.48143215916898
2017,113,71,2,1.141466443121658,47.0,36.07819997184263
2017,113,73,1,0.4109546725769792,47.0,39.2964802391875
2017,113,75,2,0.7059892430356304,47.0,42.670233871257594
2017,113,76,2,1.379950325116193,47.0,44.4270040008057
2017,114,52,5,2.9131959365537514,49.0,9.594068226860466
2017,114,53,33,16.26229202361197,49.0,10.887948130120165
2017,114,55,1,0.718883796294778,49.0,13.493398821551693
2017,114,56,4,1.7656195534413333,49.0,14.806506911897516
2017,114,57,11,4.216611642750319,49.0,16.127620213160753
2017,114,65,11,6.461491861578162,49.0,27.1006853482402
2017,114,68,1,0.4124005883281096,49.0,31.48143215916898
2017,114,74,1,0.3421259851710961,49.0,40.961788552349354
2017,114,77,2,0.6808209722492968,49.0,46.23825730732021
2017,114,83,1,0.6783165279017713,49.0,58.82116446134409
2017,115,64,21,13.27213554876208,51.0,25.679288619456855
2017,115,65,7,3.7913463259042173,51.0,27.1006853482402
2017,115,69,1,0.1927555276001213,51.0,32.98670708247892
2017,115,71,2,1.7271006447230002,51.0,36.07819997184263
2017,120,64,2,1.1262168043371443,61.0,25.679288619456855
2017,120,65,1,0.3695896663478992,61.0,27.1006853482402
2017,120,66,3,1.3599550686677913,61.0,28.540365484875558
2017,120,67,1,0.1403431710572527,61.0,29.999999999999996
2017,120,68,11,5.372711397498067,61.0,31.48143215916898
2017,120,69,8,4.720254344815476,61.0,32.98670708247892
2017,120,70,7,3.494187442610056,61.0,34.51810784106126
2017,121,64,54,23.571700558978396,63.0,25.679288619456855
2017,121,65,5,2.1444376279659787,63.0,27.1006853482402
2017,121,66,1,0.6875862746394845,63.0,28.540365484875558
2017,121,68,21,8.302815511411895,63.0,31.48143215916898
2017,121,69,59,26.733728267748972,63.0,32.98670708247892
2017,121,70,45,19.695857813188276,63.0,34.51810784106126
2017,121,71,14,4.362249531271901,63.0,36.07819997184263
2017,122,64,9,4.6679014771548895,65.0,25.679288619456855
2017,122,65,20,9.119303319996936,65.0,27.1006853482402
2017,122,66,10,4.233762349524182,65.0,28.540365484875558
2017,122,67,1,0.6841156390715057,65.0,29.999999999999996
2017,122,68,127,63.08182499471944,65.0,31.48143215916898
2017,122,69,33,15.178763753625486,65.0,32.98670708247892
2017,122,70,16,7.977719463073768,65.0,34.51810784106126
2017,122,71,142,54.3431338694024,65.0,36.07819997184263
2017,122,72,6,2.15262821894419,65.0,37.669886964329635
2017,123,63,41,17.518776262364227,67.0,24.274652194584778
2017,123,64,8,4.850755705879917,67.0,25.679288619456855
2017,123,65,11,4.431883572643114,67.0,27.1006853482402
2017,123,66,8,3.511150987233432,67.0,28.540365484875558
2017,123,67,106,51.054227816904834,67.0,29.999999999999996
2017,123,68,49,24.48454548591963,67.0,31.48143215916898
2017,123,69,57,25.112199580737542,67.0,32.98670708247892
2017,123,71,40,16.785561597371352,67.0,36.07819997184263
2017,123,72,8,3.1044317584991075,67.0,37.669886964329635
2017,124,63,1,0.3859314732687857,69.0,24.274652194584778
2017,124,64,3,1.6241803750451853,69.0,25.679288619456855
2017,124,65,7,3.343024661018111,69.0,27.1006853482402
2017,124,66,63,30.2198012783536,69.0,28.540365484875558
2017,124,67,18,8.556773820964171,69.0,29.999999999999996
2017,124,68,7,2.57506917074635,69.0,31.48143215916898
2017,124,69,163,73.0118366725171,69.0,32.98670708247892
2017,124,70,230,104.9412287446002,69.0,34.51810784106126
2017,124,71,96,35.59565818084662,69.0,36.07819997184263
2017,124,72,62,23.28898016482472,69.0,37.669886964329635
2017,125,61,1,0.6710876130268071,71.0,21.510188266887486
2017,125,62,1,0.1761575589864727,71.0,22.885380476158566
2017,125,66,2,0.5819592158429163,71.0,28.540365484875558
2017,125,67,3,0.703918936241899,71.0,29.999999999999996
2017,125,68,17,6.673122812722245,71.0,31.48143215916898
2017,125,69,63,27.51786683497632,71.0,32.98670708247892
2017,125,70,389,164.81859894657063,71.0,34.51810784106126
2017,125,71,11,3.6229071345822046,71.0,36.07819997184263
2017,125,72,18,5.712311825773748,71.0,37.669886964329635
2017,126,48,2,0.9102251877845072,73.0,4.460843697873993
2017,126,59,3,0.7756069864691775,73.0,18.797368824406544
2017,126,61,1,0.1613291598242007,73.0,21.510188266887486
2017,126,62,1,0.1843072259537379,73.0,22.885380476158566
2017,126,67,1,0.1761575589864727,73.0,29.999999999999996
2017,126,68,3,0.8327586486615428,73.0,31.48143215916898
2017,126,69,14,4.381555514904353,73.0,32.98670708247892
2017,126,70,19,6.82317867424474,73.0,34.51810784106126
2017,126,71,1,0.1643901798643195,73.0,36.07819997184263
2017,126,74,1,0.6931608632071383,73.0,40.961788552349354
2017,126,84,1,0.4766852223686519,73.0,61.37544904657465
2017,127,53,1,0.6782660227683281,75.0,10.887948130120165
2017,127,54,15,6.492385549907235,75.0,12.187474135425033
2017,127,55,1,0.2178386472867844,75.0,13.493398821551693
2017,127,58,2,0.9627257125046417,75.0,17.457603123722095
2017,127,67,2,0.8964711248648763,75.0,29.999999999999996
2017,127,68,20,7.534286680621474,75.0,31.48143215916898
2017,127,69,96,40.18926170012609,75.0,32.98670708247892
2017,127,70,164,61.29331906323641,75.0,34.51810784106126
2017,127,71,3,1.080085449862617,75.0,36.07819997184263
2017,127,75,1,0.2507797954028661,75.0,42.670233871257594
2017,128,51,1,0.2561115547067499,77.0,8.305109528050382
2017,128,52,1,0.2365824644887837,77.0,9.594068226860466
2017,128,53,2,0.9368182352525749,77.0,10.887948130120165
2017,128,54,2,0.4188886381366186,77.0,12.187474135425033
2017,128,55,1,0.2461453583482103,77.0,13.493398821551693
2017,128,62,1,0.7502329485333097,77.0,22.885380476158566
2017,128,65,3,1.2966941243873924,77.0,27.1006853482402
2017,128,66,4,1.5606213472881114,77.0,28.540365484875558
2017,128,67,2,0.6181958817831734,77.0,29.999999999999996
2017,129,50,11,7.582652740674774,79.0,7.020370749121086
2017,129,52,1,0.674958779313254,79.0,9.594068226860466
2017,129,54,1,0.6777185726228062,79.0,12.187474135425033
2017,129,58,1,0.7013124715015973,79.0,17.457603123722095
2017,129,60,1,0.1761575589864727,79.0,20.147886287247108
2017,129,62,1,0.3566736038023152,79.0,22.885380476158566
2017,129,64,1,0.2642751147239076,79.0,25.679288619456855
2017,129,65,4,2.927599457259304,79.0,27.1006853482402
2017,129,67,2,0.8699355038097468,79.0,29.999999999999996
2017,129,72,1,0.6229050287802349,79.0,37.669886964329635
2017,130,49,5,3.6151857318987886,81.0,5.739170477266791
2017,130,50,3,2.0951327281183207,81.0,7.020370749121086
2017,130,51,18,13.22212908970443,81.0,8.305109528050382
2017,130,52,4,0.7126498225737508,81.0,9.594068226860466
2017,130,55,1,0.6860122608919094,81.0,13.493398821551693
2017,130,58,19,8.073453969402522,81.0,17.457603123722095
2017,130,59,103,37.13252797027096,81.0,18.797368824406544
2017,130,60,48,14.805123729936339,81.0,20.147886287247108
2017,130,61,4,1.3525050031624586,81.0,21.510188266887486
2017,130,63,1,0.6889097664141847,81.0,24.274652194584778
2017,130,64,2,0.49795035507682306,81.0,25.679288619456855
2017,130,65,2,0.9782444449676339,81.0,27.1006853482402
2017,130,66,27,7.557532696485131,81.0,28.540365484875558
2017,130,67,9,2.4754388762019115,81.0,29.999999999999996
2017,131,58,15,5.388467706186395,83.0,17.457603123722095
2017,131,59,23,11.798932680324706,83.0,18.797368824406544
2017,131,60,14,5.8627410754618,83.0,20.147886287247108
2017,131,61,1,0.7284393416393363,83.0,21.510188266887486
2017,131,62,1,0.2448758006384031,83.0,22.885380476158566
2017,131,63,4,2.393804614755697,83.0,24.274652194584778
2017,131,64,2,0.38321525890389574,83.0,25.679288619456855
2017,131,65,17,6.994709136774266,83.0,27.1006853482402
2017,131,66,34,10.123250141912012,83.0,28.540365484875558
2017,131,67,1,0.1748299740851179,83.0,29.999999999999996
2017,132,59,2,0.4099931662538284,85.0,18.797368824406544
2017,132,60,4,2.015946870830066,85.0,20.147886287247108
2017,132,62,28,13.424586477737584,85.0,22.885380476158566
2017,132,63,58,28.79376910861666,85.0,24.274652194584778
2017,132,64,11,3.706080819848362,85.0,25.679288619456855
2017,132,65,75,24.562902570538114,85.0,27.1006853482402
2017,132,66,21,7.099567010855595,85.0,28.540365484875558
2017,133,62,2,0.3041679536897042,87.0,22.885380476158566
2017,133,63,14,6.5735968935497295,87.0,24.274652194584778
2017,133,64,15,5.181210913277443,87.0,25.679288619456855
2017,133,65,69,23.86755775790836,87.0,27.1006853482402
2017,134,61,1,0.3392601755170449,89.0,21.510188266887486
2017,134,62,14,6.179604839896774,89.0,22.885380476158566
2017,134,63,3,0.5768198086528162,89.0,24.274652194584778
2017,134,64,2,0.5086970860923421,89.0,25.679288619456855
2017,134,65,83,55.56856372491039,89.0,27.1006853482402
2017,135,61,1,0.3939828986416867,91.0,21.510188266887486
2017,135,62,8,2.7453083780568273,91.0,22.885380476158566
2017,135,63,18,5.973923504421693,91.0,24.274652194584778
2017,135,64,35,16.166600295165136,91.0,25.679288619456855
2017,135,65,3,1.2789203730908525,91.0,27.1006853482402
2017,135,81,1,0.2355223070123464,91.0,54.2046324563124
2017,136,59,1,0.246040291223668,93.0,18.797368824406544
2017,136,60,77,29.989199476890512,93.0,20.147886287247108
2017,136,61,18,7.331143924961892,93.0,21.510188266887486
2017,136,62,2,1.5318360465703202,93.0,22.885380476158566
2017,136,63,56,19.94294100719907,93.0,24.274652194584778
2017,136,64,16,4.987949963940182,93.0,25.679288619456855
2017,137,60,1,0.2791200177843305,95.0,20.147886287247108
2017,137,63,23,9.3751622833597,95.0,24.274652194584778
2017,137,64,10,2.664239487396932,95.0,25.679288619456855
2017,137,65,25,10.38877936916639,95.0,27.1006853482402
2017,137,66,1,0.2600276370580921,95.0,28.540365484875558
2017,138,49,1,0.6772214263571388,97.0,5.739170477266791
2017,138,58,2,0.6139352885463162,97.0,17.457603123722095
2017,138,60,1,0.1015632029261719,97.0,20.147886287247108
2017,138,62,8,3.2298543511406317,97.0,22.885380476158566
2017,138,63,2,0.6402719633399232,97.0,24.274652194584778
2017,138,64,3,0.6268488136264795,97.0,25.679288619456855
2017,138,65,3,0.6017870944871393,97.0,27.1006853482402
2017,139,47,1,0.2488586860109243,99.0,3.1847385367204106
2017,139,51,1,0.6413495247924474,99.0,8.305109528050382
2017,139,63,3,1.7914126131807264,99.0,24.274652194584778
2017,140,44,1,0.6891808790478133,101.0,-0.6366328722676353
2017,140,47,4,0.908070063461647,101.0,3.1847385367204106
2017,140,49,67,38.736139409191765,101.0,5.739170477266791
2017,140,50,94,50.58941222800474,101.0,7.020370749121086
2017,140,55,4,2.3683878292978795,101.0,13.493398821551693
2017,140,58,1,0.7359828781198329,101.0,17.457603123722095
2017,141,49,12,7.392855486417283,103.0,5.739170477266791
2017,141,59,1,0.2654269356427483,103.0,18.797368824406544
2017,142,80,1,0.2101473684013294,105.0,52.08179734355447
2017,143,39,1,0.7247685005758514,107.0,-7.020370749121086
2017,143,40,5,2.779870211524983,107.0,-5.739170477266785
2017,143,53,2,0.8047913239031184,107.0,10.887948130120165
2017,144,39,2,1.0425763962192054,109.0,-7.020370749121086
2017,145,39,2,0.3956451938001677,111.0,-7.020370749121086
2017,146,39,1,0.2056446748533366,113.0,-7.020370749121086
2017,146,62,4,3.108324617848979,113.0,22.885380476158566
2017,148,51,4,2.5510128152926907,117.0,8.305109528050382
2017,148,70,1,0.7979040483402524,117.0,34.51810784106126
2017,149,38,2,0.4591909059544222,119.0,-8.305109528050389
2017,149,49,3,0.9198070144118468,119.0,5.739170477266791
2017,149,52,3,1.1971449353857624,119.0,9.594068226860466
2017,149,53,2,1.079136393992853,119.0,10.887948130120165
2017,149,57,1,0.246040291223668,119.0,16.127620213160753
2017,150,45,1,0.2654269356427483,121.0,0.6366328722676353
2017,150,49,16,5.034828505135529,121.0,5.739170477266791
2017,150,50,10,4.201020235448294,121.0,7.020370749121086
2017,150,54,4,1.5426652801017295,121.0,12.187474135425033
2017,150,55,11,3.2971770406026875,121.0,13.493398821551693
2017,150,56,45,17.769313430205983,121.0,14.806506911897516
2017,150,57,23,12.053195507865741,121.0,16.127620213160753
2017,150,58,29,15.5250016564546,121.0,17.457603123722095
2017,150,59,3,2.222035154761423,121.0,18.797368824406544
2017,150,64,1,0.7084473654046662,121.0,25.679288619456855
2017,151,50,36,15.781222366161357,123.0,7.020370749121086
2017,151,51,22,7.415012363871794,123.0,8.305109528050382
2017,151,52,19,7.523946580453321,123.0,9.594068226860466
2017,151,53,30,11.603628518006902,123.0,10.887948130120165
2017,151,54,23,8.180246478475986,123.0,12.187474135425033
2017,151,55,22,9.196520921886222,123.0,13.493398821551693
2017,151,56,3,1.2220000669652493,123.0,14.806506911897516
2017,151,57,1,0.1624823069492919,123.0,16.127620213160753
2017,151,58,2,0.28846431918616067,123.0,17.457603123722095
2017,152,49,21,9.586213833802994,125.0,5.739170477266791
2017,152,50,180,70.70432861389251,125.0,7.020370749121086
2017,152,51,77,34.17172862225097,125.0,8.305109528050382
2017,152,52,39,12.012743506499097,125.0,9.594068226860466
2017,152,53,3,0.7275796979599849,125.0,10.887948130120165
2017,152,54,16,7.788107558057602,125.0,12.187474135425033
2017,152,55,9,3.7181533210292605,125.0,13.493398821551693
2017,153,50,11,5.962956469898924,127.0,7.020370749121086
2017,153,51,20,9.218020512401253,127.0,8.305109528050382
2017,153,52,4,1.6411276168133089,127.0,9.594068226860466
2017,157,78,1,0.3768754166786368,135.0,48.11140308495899
2017,158,41,9,3.7688807264104076,137.0,-4.460843697873993
2017,159,41,1,0.297962728624148,139.0,-4.460843697873993
2017,162,17,2,0.861416772641395,145.0,-37.669886964329635
2017,162,40,2,0.9280363774621163,145.0,-5.739170477266785
2017,163,37,1,0.1388470577692592,147.0,-9.59406822686046
2017,163,39,4,2.839752781148374,147.0,-7.020370749121086
2017,164,18,1,0.2484717284362559,149.0,-36.078199971842636
2017,165,19,1,0.2132209195932516,151.0,-34.51810784106126
2017,165,42,1,0.1851785373320351,151.0,-3.1847385367204106
